"{""chat"": [{""sex"": ""1"", ""content"": ""你好，我的朋友说你很有气质，想和你认识一下，但他很害羞，所以我过来了。我叫XXX""}, {""sex"": ""2"", ""content"": ""（女生会给出一些回应。）""}, {""sex"": ""1"", ""content"": ""太好了，方便告诉电话么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不能主动吗  我可是女孩子""}, {""sex"": ""1"", ""content"": ""我怕主动了，会没有故事啊。""}, {""sex"": ""1"", ""content"": ""谁说女孩子就不能主动的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/吐舌头][/吐舌头]""}, {""sex"": ""1"", ""content"": ""你知不知道我对你的可爱是没有抵抗力的？""}, {""sex"": ""1"", ""content"": ""再调皮，我就亲你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也很期待""}, {""sex"": ""1"", ""content"": ""有所期待，让生活变得美好了。""}, {""sex"": ""1"", ""content"": ""我相信一定会是惊喜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真累了""}, {""sex"": ""1"", ""content"": ""那就靠在我的怀里休息休息吧。""}, {""sex"": ""1"", ""content"": ""别总是累着自己，我会心疼的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喝茶""}, {""sex"": ""1"", ""content"": ""那奶茶肯定喝对不对？""}, {""sex"": ""1"", ""content"": ""喝茶修身养性还美容养颜，你不喝实在可惜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都不跟我聊天""}, {""sex"": ""1"", ""content"": ""这不是怕自己控制不住的喜欢上你吗。""}, {""sex"": ""1"", ""content"": ""一聊天就容易陷入思念你的旋涡里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喝奶茶的""}, {""sex"": ""1"", ""content"": ""难道女孩子不都喜欢喝奶茶嘛。""}, {""sex"": ""1"", ""content"": ""奶茶这么好喝，你竟然不喜欢喝嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好搞笑呀""}, {""sex"": ""1"", ""content"": ""为了逗小仙女开心呀。""}, {""sex"": ""1"", ""content"": ""逗比只是我的表象，其实我是个很深沉的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想要什么呢""}, {""sex"": ""1"", ""content"": ""我想要的很简单，就是和你在一起。""}, {""sex"": ""1"", ""content"": ""我想要你，你会把自己送给我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人都喜欢美女""}, {""sex"": ""1"", ""content"": ""你不就是我喜欢的美女吗。""}, {""sex"": ""1"", ""content"": ""第一眼看着好的事物，人总是在追求。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去医院看看""}, {""sex"": ""1"", ""content"": ""那你能不能陪我这个病号一起去？""}, {""sex"": ""1"", ""content"": ""你是不是担心我啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""同命相怜""}, {""sex"": ""1"", ""content"": ""那就让我们抱团取暖吧""}, {""sex"": ""1"", ""content"": ""这会让我很心疼你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女生胃疼""}, {""sex"": ""1"", ""content"": ""是不是没有按时吃饭呀，怎么会胃疼呢。""}, {""sex"": ""1"", ""content"": ""你胃疼我觉得好心疼啊，好担心你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没睡吧""}, {""sex"": ""1"", ""content"": ""你都这么问了，我肯定是还没睡啦。""}, {""sex"": ""1"", ""content"": ""睡着了你觉得还能回你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你长的真好看""}, {""sex"": ""1"", ""content"": ""再好看都没有你来的清醒脱俗。""}, {""sex"": ""1"", ""content"": ""我就喜欢你这样一本正经胡说八道的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长假""}, {""sex"": ""1"", ""content"": ""一放长假就乐开了花。""}, {""sex"": ""1"", ""content"": ""又放假了开心嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会帮我写吗""}, {""sex"": ""1"", ""content"": ""小仙女的求助我肯定是有求必应。""}, {""sex"": ""1"", ""content"": ""帮你写我有没有什么奖励呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是真懒""}, {""sex"": ""1"", ""content"": ""那你可真的是懒虫啊！""}, {""sex"": ""1"", ""content"": ""那我能怎么办，只能照顾你咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发个语音""}, {""sex"": ""1"", ""content"": ""我怕我的声音会让你沉醉。""}, {""sex"": ""1"", ""content"": ""只是一个语言就满足了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""莫名的熟悉感了""}, {""sex"": ""1"", ""content"": ""可能我们上辈子就已经认识了呢。""}, {""sex"": ""1"", ""content"": ""在梦里我们不是已经见过了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""衣服没洗""}, {""sex"": ""1"", ""content"": ""该不会是对了一星期的衣服还没洗吧。""}, {""sex"": ""1"", ""content"": ""衣服直接让洗衣机带瘤就可以了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""试衣服""}, {""sex"": ""1"", ""content"": ""你就是天生的衣架子，一定是穿什么都好看。""}, {""sex"": ""1"", ""content"": ""试完衣服，试试我吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要没电了""}, {""sex"": ""1"", ""content"": ""那你快去充电，我可不想跟你失联了""}, {""sex"": ""1"", ""content"": ""果然我们还是需要见面聊天才不会那么耗电""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""电量不足""}, {""sex"": ""1"", ""content"": ""赶紧充电呀，要不然就要跟你失联了""}, {""sex"": ""1"", ""content"": ""看来我需要为你充电了，这样你就又可以元气满满了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""出去觅食""}, {""sex"": ""1"", ""content"": ""准备去觅什么好吃的呀。""}, {""sex"": ""1"", ""content"": ""是不是除了吃就没有什么可以诱惑你出门了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梅子""}, {""sex"": ""1"", ""content"": ""黄梅时节家家雨，青草池塘处处蛙。""}, {""sex"": ""1"", ""content"": ""现在的梅子会不会很酸？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋这么能说呢""}, {""sex"": ""1"", ""content"": ""遇到喜欢的人，就变得这么能说了。""}, {""sex"": ""1"", ""content"": ""你这么好看，我要不会说点怎么吸引你的注意""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会饿着的""}, {""sex"": ""1"", ""content"": ""最好是，不然我的宝贝就得饿坏了。""}, {""sex"": ""1"", ""content"": ""你以后就不能好好照顾自己吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃饭了吗。""}, {""sex"": ""1"", ""content"": ""我还在等你请我吃满汉全席呢""}, {""sex"": ""1"", ""content"": ""一个人吃饭太孤单了，我吃不下啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不说我咋知道""}, {""sex"": ""1"", ""content"": ""你不问我咋说啊！""}, {""sex"": ""1"", ""content"": ""你猜，猜对了有奖励呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还挺厉害""}, {""sex"": ""1"", ""content"": ""不厉害点怎么能让你动心？""}, {""sex"": ""1"", ""content"": ""一点点厉害的我，有一点点喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我感觉我好丑""}, {""sex"": ""1"", ""content"": ""你的感觉出错了，快重新感应一下。""}, {""sex"": ""1"", ""content"": ""女孩子要自信点知道吗，自信的女孩是最美丽的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想过去找你玩""}, {""sex"": ""1"", ""content"": ""那你快来呀，我随时欢迎你""}, {""sex"": ""1"", ""content"": ""那我要想想带你去哪里玩好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我给你唱首歌""}, {""sex"": ""1"", ""content"": ""让我好好欣赏一下小仙女动听的歌喉。""}, {""sex"": ""1"", ""content"": ""那我可以点歌嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""佛系一点""}, {""sex"": ""1"", ""content"": ""太佛系也不好，会错过很多东西的。""}, {""sex"": ""1"", ""content"": ""果然很符合你的气质啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我以为你不要我了呢""}, {""sex"": ""1"", ""content"": ""傻瓜，我怎么可能不要你呢。""}, {""sex"": ""1"", ""content"": ""你见过谁不要自己的宝贝。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也还没吃呢。""}, {""sex"": ""1"", ""content"": ""这是要一起吃饭的节奏咯！""}, {""sex"": ""1"", ""content"": ""请你吃个饭我还是没有问题的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥真可爱""}, {""sex"": ""1"", ""content"": ""可爱的我跟可爱的你才是绝配啊。""}, {""sex"": ""1"", ""content"": ""被女生形容可爱我是该高兴还是该难过呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦境""}, {""sex"": ""1"", ""content"": ""有时候这梦会映射到现实之中。""}, {""sex"": ""1"", ""content"": ""没想到，又是一场大梦啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我眼睛疼""}, {""sex"": ""1"", ""content"": ""需不需要我带你去医院看看？""}, {""sex"": ""1"", ""content"": ""看久了美好事物总是会眼睛不舒服的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃过了没""}, {""sex"": ""1"", ""content"": ""怎么，想约我一起吃饭吗？""}, {""sex"": ""1"", ""content"": ""如果我说我还没吃，是不是可以一起吃饭？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃啥都没胃口""}, {""sex"": ""1"", ""content"": ""是不是我没有给你做好吃的。""}, {""sex"": ""1"", ""content"": ""你想要什么好吃的，我带你去。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男朋友有啥用""}, {""sex"": ""1"", ""content"": ""对啊，有啥用还不如我这个老公呢。""}, {""sex"": ""1"", ""content"": ""哄你，照顾你，宠你，为你做牛做马！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你自己笑一下就可以了""}, {""sex"": ""1"", ""content"": ""没你笑的好看啊。""}, {""sex"": ""1"", ""content"": ""看到你我才能笑的出来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天梦到我了吗""}, {""sex"": ""1"", ""content"": ""你不都出现在我梦里了吗""}, {""sex"": ""1"", ""content"": ""你猜，猜对了今天还能梦到你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""脑壳疼～""}, {""sex"": ""1"", ""content"": ""要不要让我给你揉揉如何。""}, {""sex"": ""1"", ""content"": ""那就不要乱想了呀，你那是用来思考的脑子吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有前任吗？""}, {""sex"": ""1"", ""content"": ""有，不过都没有再联系了。""}, {""sex"": ""1"", ""content"": ""没有，我只有你一个现任。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女人的世界很简单的""}, {""sex"": ""1"", ""content"": ""女人心海底针。""}, {""sex"": ""1"", ""content"": ""如果真的简单那该有多好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有你的心""}, {""sex"": ""1"", ""content"": ""那我就给你我的心。""}, {""sex"": ""1"", ""content"": ""我的心在你的胸膛里面呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躺床上看电视""}, {""sex"": ""1"", ""content"": ""分我躺点，正好我也想看电视。""}, {""sex"": ""1"", ""content"": ""看我难道不比电视好看？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你发个照片看看呗""}, {""sex"": ""1"", ""content"": ""我可不想被你拿来当门神！""}, {""sex"": ""1"", ""content"": ""只是看看这么简单吗？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你自己看呗""}, {""sex"": ""1"", ""content"": ""那就让我好好得看看你。""}, {""sex"": ""1"", ""content"": ""我正在看着我的仙女呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得好香""}, {""sex"": ""1"", ""content"": ""要是有我陪你肯定能睡得更香。""}, {""sex"": ""1"", ""content"": ""那你一定是梦到我了，所以睡得好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你睡得真晚""}, {""sex"": ""1"", ""content"": ""只是因为太过想你。""}, {""sex"": ""1"", ""content"": ""没办法时间太宝贵了，我舍不得都用在睡觉上。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我丑得睡不着""}, {""sex"": ""1"", ""content"": ""那你要失眠整个晚上了。""}, {""sex"": ""1"", ""content"": ""那得是有多丑才能睡不着啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""七夕打招呼""}, {""sex"": ""1"", ""content"": ""七夕快乐呀，我猜你又是一个人度过这个七夕""}, {""sex"": ""1"", ""content"": ""小仙女七夕节快乐，今天本人出租，要不要考虑一下呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我服你""}, {""sex"": ""1"", ""content"": ""你一定是被我的帅气加人格魅力所折服吧。""}, {""sex"": ""1"", ""content"": ""哥哥我这么优秀，不服不行吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回消息呀""}, {""sex"": ""1"", ""content"": ""是回我的消息吗？""}, {""sex"": ""1"", ""content"": ""除了我，你还在跟别人聊天嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可不懂""}, {""sex"": ""1"", ""content"": ""没事，我可以手把手教你。""}, {""sex"": ""1"", ""content"": ""不懂的事情那么多，我们有的是时间懂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都想哭了""}, {""sex"": ""1"", ""content"": ""我的肩膀借你，我的衣服借你擦眼泪。""}, {""sex"": ""1"", ""content"": ""哭吧哭吧，哭出来就完事了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有毒吧！""}, {""sex"": ""1"", ""content"": ""那你就是我的解药。""}, {""sex"": ""1"", ""content"": ""那我亲你一口，就能把毒传染给你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还以为你睡了""}, {""sex"": ""1"", ""content"": ""你都还没睡，我怎么舍得让你一个人呢。""}, {""sex"": ""1"", ""content"": ""在梦里没看到你，就醒来找你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是那么帅""}, {""sex"": ""1"", ""content"": ""帅气依旧这是我的特点。""}, {""sex"": ""1"", ""content"": ""你也还是一样的好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦我干嘛""}, {""sex"": ""1"", ""content"": ""不知道呀，就是想梦到你。""}, {""sex"": ""1"", ""content"": ""听说梦里发生的很有可能在现实发生，所以我想梦到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""求红包""}, {""sex"": ""1"", ""content"": ""跟我回家，我叫咱爸妈给你发。""}, {""sex"": ""1"", ""content"": ""收了我的红包就是我的人，你确定要我给你发吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也要吃饭了""}, {""sex"": ""1"", ""content"": ""吃什么饭啊，吃我就好啦。""}, {""sex"": ""1"", ""content"": ""看来饭在你心里比我还重要啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我胖了啊""}, {""sex"": ""1"", ""content"": ""你这是丰满不是胖！""}, {""sex"": ""1"", ""content"": ""在家躺这么久能不胖嘛！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不是去陪别的小姐姐了吧""}, {""sex"": ""1"", ""content"": ""怎么可能，我只有你一个小姐姐。""}, {""sex"": ""1"", ""content"": ""有你在我怎么舍得陪其他小姐姐呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""远吗""}, {""sex"": ""1"", ""content"": ""不管路途多遥远，对我们来说都不是问题""}, {""sex"": ""1"", ""content"": ""不远，坐车很快的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""中年""}, {""sex"": ""1"", ""content"": ""什么中年呀，你现在是美少女！""}, {""sex"": ""1"", ""content"": ""中年还远着呢，以后再想中年的事""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又不懂""}, {""sex"": ""1"", ""content"": ""那你愿不愿意给我一个懂你的机会？""}, {""sex"": ""1"", ""content"": ""那你愿意给我一辈子来懂你吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有几个对象""}, {""sex"": ""1"", ""content"": ""对象这东西难道还能是好多个吗？""}, {""sex"": ""1"", ""content"": ""当然是只有眼前你这一个。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是那样的""}, {""sex"": ""1"", ""content"": ""那是怎么样，你给我解释解释。""}, {""sex"": ""1"", ""content"": ""难道是我误会你了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我睡一天了""}, {""sex"": ""1"", ""content"": ""你是和周公下了一天的棋了吧""}, {""sex"": ""1"", ""content"": ""可以啊，睡神附体啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太假了吧""}, {""sex"": ""1"", ""content"": ""我这可是真情流露，怎么是假的了。""}, {""sex"": ""1"", ""content"": ""不假啊，都是真心实意。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃糖""}, {""sex"": ""1"", ""content"": ""你都这么甜了，还吃糖啊。""}, {""sex"": ""1"", ""content"": ""甜甜的的确是很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""反反复复""}, {""sex"": ""1"", ""content"": ""反反复复的次数多了，也就习惯了。""}, {""sex"": ""1"", ""content"": ""人就是这样，总是会反反复复被同样的情绪操控。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谈得来就行""}, {""sex"": ""1"", ""content"": ""我觉得我们就挺谈得来的。""}, {""sex"": ""1"", ""content"": ""找一个谈得来的人实在是太重要了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是不行""}, {""sex"": ""1"", ""content"": ""有啥不行的，有我在你放心。""}, {""sex"": ""1"", ""content"": ""有什么不行的，只要你愿意""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会注意的""}, {""sex"": ""1"", ""content"": ""我这不是已经注意到你了吗？""}, {""sex"": ""1"", ""content"": ""多注意一下有我的存在吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""习惯了早起""}, {""sex"": ""1"", ""content"": ""起这么早会不会犯困呀？""}, {""sex"": ""1"", ""content"": ""习惯这么好，看来我要多向你学习学习。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""惯着你""}, {""sex"": ""1"", ""content"": ""傻瓜，怎么能让你惯着我呢？是我要把你宠上天才对。""}, {""sex"": ""1"", ""content"": ""有一个愿意惯着我的女孩真好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸奖了吧""}, {""sex"": ""1"", ""content"": ""但我没瞎说，说的都是真心话呀""}, {""sex"": ""1"", ""content"": ""难道这么优秀的小仙女不值得夸奖吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在才睡醒""}, {""sex"": ""1"", ""content"": ""睡到现在，你是猪哦。""}, {""sex"": ""1"", ""content"": ""我还以为你失踪了呢，这么久不给我回消息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""累了就睡吧""}, {""sex"": ""1"", ""content"": ""嗯嗯，等我休息好了继续！""}, {""sex"": ""1"", ""content"": ""睡觉这么好的事情以后要带着我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开头话题""}, {""sex"": ""1"", ""content"": ""一个人在家的小仙女在干嘛呢""}, {""sex"": ""1"", ""content"": ""听说你在招聘男朋友？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么不说话了""}, {""sex"": ""1"", ""content"": ""我是不是你最疼爱的人，你为什么不说话.....""}, {""sex"": ""1"", ""content"": "" 有种情调叫做静静对视，胜过千言万语""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肠胃""}, {""sex"": ""1"", ""content"": ""按时吃饭就不会肠胃不舒服了。""}, {""sex"": ""1"", ""content"": ""以后请麻烦照顾好自己的肠胃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""害羞很""}, {""sex"": ""1"", ""content"": ""真想看看你害羞时手足无措的样子。""}, {""sex"": ""1"", ""content"": ""你面若桃花的样子肯定很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/害羞_GIF][/害羞_GIF]""}, {""sex"": ""1"", ""content"": ""果然我很喜欢羞嗒嗒的女孩。""}, {""sex"": ""1"", ""content"": ""你羞红的小脸一定很好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外边好冷""}, {""sex"": ""1"", ""content"": ""天气越来越冷，小仙女要注意穿得暖和点哦。""}, {""sex"": ""1"", ""content"": ""那快躲进我暖呼呼的怀抱来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚梦见你了""}, {""sex"": ""1"", ""content"": ""那昨天做的梦肯定是一个美梦了。""}, {""sex"": ""1"", ""content"": ""梦见我肯定是一个美梦，不然都不算是梦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""抱下不吃亏""}, {""sex"": ""1"", ""content"": ""那我多抱几下吃不吃亏啊。""}, {""sex"": ""1"", ""content"": ""要是吃亏了，你负责！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不打""}, {""sex"": ""1"", ""content"": ""你为什么不打扰我，你不打扰我我怎么有借口和你聊天？""}, {""sex"": ""1"", ""content"": ""我会让民政局通知你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现实不是这么简单的""}, {""sex"": ""1"", ""content"": ""或许这就是现实吧。""}, {""sex"": ""1"", ""content"": ""现在总是这么残酷无情的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你必死""}, {""sex"": ""1"", ""content"": ""我干嘛要死啊，我活着不好吗""}, {""sex"": ""1"", ""content"": ""我要是死了就没人照顾你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天灵盖""}, {""sex"": ""1"", ""content"": ""真怕你把我的天灵盖给掀掉了""}, {""sex"": ""1"", ""content"": ""那我可得保护好自己的天灵盖了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你请啊""}, {""sex"": ""1"", ""content"": ""好啊，不过我请你，你也要有点表示对不对？""}, {""sex"": ""1"", ""content"": ""你要是想请我，我也不介意的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多睡""}, {""sex"": ""1"", ""content"": ""睡多了也不好，容易变傻的""}, {""sex"": ""1"", ""content"": ""我也想多睡会，可就是晚上睡不着啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你把我当啥了""}, {""sex"": ""1"", ""content"": ""我把你当做我的宝贝。""}, {""sex"": ""1"", ""content"": ""你想当什么呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道吖""}, {""sex"": ""1"", ""content"": ""恭喜你，现在知道了""}, {""sex"": ""1"", ""content"": ""那你现在知道我喜欢你了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""玩手机吖""}, {""sex"": ""1"", ""content"": ""手机能和我相提并论吗！""}, {""sex"": ""1"", ""content"": ""祝你玩的开心呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早就吃好了""}, {""sex"": ""1"", ""content"": ""又吃了什么美味呀？""}, {""sex"": ""1"", ""content"": ""本来想请你吃饭呢，看来只能下次了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有做梦""}, {""sex"": ""1"", ""content"": ""难怪我昨天在梦里等了那么就还是没有等到你呢。""}, {""sex"": ""1"", ""content"": ""那你喜欢我都是事实咯？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨，在干嘛呢？""}, {""sex"": ""1"", ""content"": ""咦，我今天运气这么好的吗？竟然偶遇小仙女""}, {""sex"": ""1"", ""content"": ""嘻嘻嘻，小仙女可以猜猜我在干嘛，猜中有奖哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我并没有笑""}, {""sex"": ""1"", ""content"": ""可是我想看到你的笑了！""}, {""sex"": ""1"", ""content"": ""你笑起来这么好看，为什么不笑笑呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我自己生自己的气呢""}, {""sex"": ""1"", ""content"": ""你小心把自己气出病来。""}, {""sex"": ""1"", ""content"": ""生气有什么用，还不如揍我一顿呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""缺男友""}, {""sex"": ""1"", ""content"": ""让我来填补你这个空缺吧。""}, {""sex"": ""1"", ""content"": ""正好我缺女友，我们互补一下吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么谦虚啊""}, {""sex"": ""1"", ""content"": ""谦虚使人进步嘛。""}, {""sex"": ""1"", ""content"": ""做一个谦虚的人挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也希望是这样""}, {""sex"": ""1"", ""content"": ""我相信一定会变成我们所希望的那样的。""}, {""sex"": ""1"", ""content"": ""只要足够坚定，就一定会实现的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望做的事一般都不会实现的""}, {""sex"": ""1"", ""content"": ""但是希望我爱你，这事情我做到了。""}, {""sex"": ""1"", ""content"": ""没有希望哪来的行动啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在说梦话吗""}, {""sex"": ""1"", ""content"": ""我很清醒的，说的都是真话。""}, {""sex"": ""1"", ""content"": ""我这是把梦话搬到现实里来说了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""勾搭""}, {""sex"": ""1"", ""content"": ""你都勾搭上我了，就不可以再勾搭其他小哥哥了哦""}, {""sex"": ""1"", ""content"": ""这么漂亮的小仙女，一定有很多人勾搭吧""}], ""lock"": 1}"
