"{""chat"": [{""sex"": ""2"", ""content"": ""哈喽。""}, {""sex"": ""1"", ""content"": ""嗨，看你照片挺可爱的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先生 你是哪位？""}, {""sex"": ""1"", ""content"": ""你家族里有过失忆症的病史吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是？""}, {""sex"": ""1"", ""content"": ""我姓相，单名一个公，你叫我老公就好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是好人吗？""}, {""sex"": ""1"", ""content"": ""你觉得我像是好人吗？""}, {""sex"": ""1"", ""content"": ""你觉得有坏人说自己是坏人的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么这么想""}, {""sex"": ""1"", ""content"": ""可能是因为我喜欢你吧。""}, {""sex"": ""1"", ""content"": ""没办法就是这么想你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""分手4分钟""}, {""sex"": ""1"", ""content"": ""这是你单身的最后4分钟。""}, {""sex"": ""1"", ""content"": ""恭喜你，这一秒开始你又恢复恋爱模式了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你竟然凶我""}, {""sex"": ""1"", ""content"": ""凶你还能咋滴！我还想亲你呢！""}, {""sex"": ""1"", ""content"": ""小样，有本事哭一个给我看看""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当朋友处""}, {""sex"": ""1"", ""content"": ""算了吧，我们还是当情侣处吧""}, {""sex"": ""1"", ""content"": ""好的，男女朋友呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去哪玩呐？""}, {""sex"": ""1"", ""content"": ""带你去我心里玩如何？""}, {""sex"": ""1"", ""content"": ""只要你愿意，带你去哪我都可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不知道吧？""}, {""sex"": ""1"", ""content"": ""所以才需要你来帮我记住啦。""}, {""sex"": ""1"", ""content"": ""不知道的太多了需要你来帮我记住。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么还没吃呢""}, {""sex"": ""1"", ""content"": ""胃口不好所以没吃。""}, {""sex"": ""1"", ""content"": ""和你聊天我就饱了，你说呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不怎么吃辣""}, {""sex"": ""1"", ""content"": ""不吃辣好啊，不然容易长痘。""}, {""sex"": ""1"", ""content"": ""我也不怎么吃辣，看来我们在吃的上面不会有太大的歧义哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要乱讲""}, {""sex"": ""1"", ""content"": ""我哪里有乱讲，我说的句句属实。""}, {""sex"": ""1"", ""content"": ""我才不会拿这种事乱讲呢，我是真心喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有这么好吗""}, {""sex"": ""1"", ""content"": ""你自己有没有这么好，自己不知道？""}, {""sex"": ""1"", ""content"": ""废话，当然是这么好的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃早点了没""}, {""sex"": ""1"", ""content"": ""吃了，我每天都有准时吃早餐哦。""}, {""sex"": ""1"", ""content"": ""我没有吃早点的习惯，而且马上就吃午饭了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你饭吃了没""}, {""sex"": ""1"", ""content"": ""我正打算问你吃了没，想约你一起吃呢""}, {""sex"": ""1"", ""content"": ""我怎么能在小仙女吃之前吃呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难找工作""}, {""sex"": ""1"", ""content"": ""最近形势不好，好多人都失业了。""}, {""sex"": ""1"", ""content"": ""我给你介绍一个工作吧，做我的专职太太。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有合适的工作""}, {""sex"": ""1"", ""content"": ""我这有一份非常适合你的工作，做我老婆绝对合适。""}, {""sex"": ""1"", ""content"": ""现在工作好多，慢慢找，总会找到适合你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就早点休息""}, {""sex"": ""1"", ""content"": ""好的，早点去梦里找你。""}, {""sex"": ""1"", ""content"": ""我的晚安记得给我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你所谓的喜欢是什么""}, {""sex"": ""1"", ""content"": ""喜欢就是淡淡的爱。""}, {""sex"": ""1"", ""content"": ""爱是克制,喜欢是放肆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好有意思啊""}, {""sex"": ""1"", ""content"": ""那你想不想再有意思一点呢。""}, {""sex"": ""1"", ""content"": ""可能是 因为我想对你意思意思吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么哄女孩子睡觉""}, {""sex"": ""1"", ""content"": ""那我给你唱摇篮曲睡觉：睡吧~睡吧~我亲爱的宝贝~""}, {""sex"": ""1"", ""content"": ""是不是因为没有我在你身边，所以你不肯好好睡觉？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手机要关机了""}, {""sex"": ""1"", ""content"": ""你要是在我身边，就不需要用手机来保持联系了。""}, {""sex"": ""1"", ""content"": ""我的手机会24小时为你保持畅通的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是你们开心""}, {""sex"": ""1"", ""content"": ""要不要和我们一起开心呢？""}, {""sex"": ""1"", ""content"": ""这么开心的人已经不多见了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯嗯，昨天睡的早""}, {""sex"": ""1"", ""content"": ""睡这么早是不是到梦里见我了。""}, {""sex"": ""1"", ""content"": ""早睡早起好呀，对女孩子的皮肤好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让我笑的人""}, {""sex"": ""1"", ""content"": ""从今天开始，我就会成为那个让你笑的人""}, {""sex"": ""1"", ""content"": ""这个人不正是我嘛""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会撩的小哥哥""}, {""sex"": ""1"", ""content"": ""那我有撩动你这个小仙女吗？""}, {""sex"": ""1"", ""content"": ""会撩不够啊，得让仙女动了凡心才行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生气了哄不好那种""}, {""sex"": ""1"", ""content"": ""哄不好就把你亲到好。""}, {""sex"": ""1"", ""content"": ""你连生气都这么可爱，让我忍不住想欺负你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会生气的""}, {""sex"": ""1"", ""content"": ""不生气就好，你要是生气了我都不知道该怎么办。""}, {""sex"": ""1"", ""content"": ""我保证，我以后尽量都不惹你生气好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭了又哭""}, {""sex"": ""1"", ""content"": ""哭的眼睛都肿了，就不好看了。""}, {""sex"": ""1"", ""content"": ""哭的这么梨花带雨，你想心疼死我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你就哭吧""}, {""sex"": ""1"", ""content"": ""哭了，你能安慰我吗？""}, {""sex"": ""1"", ""content"": ""哭的死去活来你管吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜呐""}, {""sex"": ""1"", ""content"": ""我都这么可怜了你还落井下石哦。""}, {""sex"": ""1"", ""content"": ""最可怜的是你知道我可怜还不安慰我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你恶不恶心""}, {""sex"": ""1"", ""content"": ""你觉得一个喜欢你的人会恶心吗？""}, {""sex"": ""1"", ""content"": ""如果恶心到你了，也算是我的一个本事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃胖了""}, {""sex"": ""1"", ""content"": ""明明是越吃越可爱了。""}, {""sex"": ""1"", ""content"": ""我抱抱看，你胖了多少了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开花了""}, {""sex"": ""1"", ""content"": ""想跟你一起去赏花了。""}, {""sex"": ""1"", ""content"": ""花儿这么美，要是能跟美美的你一起去看花就更好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看我会撒娇嘛，""}, {""sex"": ""1"", ""content"": ""你不试试怎么知道不会呢？""}, {""sex"": ""1"", ""content"": ""撒娇女人最好命。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还可以""}, {""sex"": ""1"", ""content"": ""连小仙女都觉得还可以，我要飘了。""}, {""sex"": ""2"", ""content"": ""淡定点。""}, {""sex"": ""1"", ""content"": ""有你的鼓励我会更加努力的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你该挨揍了""}, {""sex"": ""1"", ""content"": ""来吧，让我接受你爱的洗礼""}, {""sex"": ""1"", ""content"": ""挨你的小拳拳，我也觉得很甜蜜""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早呀(?Д?)?""}, {""sex"": ""1"", ""content"": ""小仙女早上真有活力呀""}, {""sex"": ""1"", ""content"": ""早呀，可爱的小仙女""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""清晨情话""}, {""sex"": ""1"", ""content"": ""你是破晓清晨，灿烂眼中的光景。""}, {""sex"": ""1"", ""content"": ""做我最后一个爱人 陪我每天从清晨到黄昏""}, {""sex"": ""1"", ""content"": ""已是人间孤鸿，你是清晨朝暮。""}, {""sex"": ""1"", ""content"": ""借我怦然心动如往昔 借我安适的清晨与傍晚""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太胖了我""}, {""sex"": ""1"", ""content"": ""你这样回到唐朝绝对有很多人抢着娶你。""}, {""sex"": ""1"", ""content"": ""你这不是胖，是丰满。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你老是吃醋""}, {""sex"": ""1"", ""content"": ""我就是你的醋坛子！""}, {""sex"": ""1"", ""content"": ""为了你才吃那么多醋的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么不谈恋爱""}, {""sex"": ""1"", ""content"": ""我也不是不谈恋爱，只是一直没有遇到合适的，我不想随便开始""}, {""sex"": ""1"", ""content"": ""因为你现在才出现啊，我现在才有机会跟你谈恋爱啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不会打扮""}, {""sex"": ""1"", ""content"": ""你这样天生丽质不用打扮！""}, {""sex"": ""1"", ""content"": ""仙女不用打扮也能动人心弦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可能睡了""}, {""sex"": ""1"", ""content"": ""仙女都是这么早睡觉的呀。""}, {""sex"": ""1"", ""content"": ""下次睡的时候可以提前告诉我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""精神小伙不请自来""}, {""sex"": ""1"", ""content"": ""嗯？你这是要给我来什么猛料""}, {""sex"": ""1"", ""content"": ""精神小伙！就是我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""反正穷死了""}, {""sex"": ""1"", ""content"": ""需要多少你说吧，三五块钱我妥妥的拿的得出来。""}, {""sex"": ""1"", ""content"": ""别死啊，你死了我就得给你背债了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今晚睡不着了""}, {""sex"": ""1"", ""content"": ""建议你和我好好聊天，有助于睡眠。""}, {""sex"": ""1"", ""content"": ""看来今天晚上可以和你通宵了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是你想要的""}, {""sex"": ""1"", ""content"": ""那请问什么才是我想要的""}, {""sex"": ""1"", ""content"": ""我的心告诉我，你是我想要的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈不懂""}, {""sex"": ""1"", ""content"": ""不懂没事，我都可以教你呀。""}, {""sex"": ""1"", ""content"": ""哪儿不懂呢，我手把手教你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我丑，怕吓到你""}, {""sex"": ""1"", ""content"": ""我吓大毕业的，你放心吧。""}, {""sex"": ""1"", ""content"": ""我可不是被吓大的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的好看""}, {""sex"": ""1"", ""content"": ""你确定你有审美这个东西吗？""}, {""sex"": ""1"", ""content"": ""那是必须的，好看的总得配上好看的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥腹肌好帅哦""}, {""sex"": ""1"", ""content"": ""可以免费让你摸摸哟""}, {""sex"": ""1"", ""content"": ""这么帅的腹肌是属于你的哟""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有结婚""}, {""sex"": ""1"", ""content"": ""你要结婚了也没机会遇见我呀""}, {""sex"": ""1"", ""content"": ""你现在等到我了，咱们可以结婚了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没结婚啊""}, {""sex"": ""1"", ""content"": ""对啊，有时候想结婚却没有结婚对象""}, {""sex"": ""1"", ""content"": ""怎么你想我结婚吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我钱花""}, {""sex"": ""1"", ""content"": ""我啥时候就成提款机啦。""}, {""sex"": ""1"", ""content"": ""那你啥时候给我点钱花？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我只爱钱""}, {""sex"": ""1"", ""content"": ""而我只爱你。""}, {""sex"": ""1"", ""content"": ""世间谁人不爱钱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我错过了""}, {""sex"": ""1"", ""content"": ""错过了不可怕，可怕的是接着还在错过。""}, {""sex"": ""1"", ""content"": ""所以我才转身回来啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""离我很近""}, {""sex"": ""1"", ""content"": ""哇，那我们可以约饭了。""}, {""sex"": ""1"", ""content"": ""四舍五入我们就是邻居了，邻里之间要多交流增进感情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你离我好远呀""}, {""sex"": ""1"", ""content"": ""可是这么远的距离我们都认识了，这难道不是缘分嘛？""}, {""sex"": ""1"", ""content"": ""不远，你感受一下我的心，是不是很近。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""噢""}, {""sex"": ""1"", ""content"": ""你就用这一个字打发我不合适吧。""}, {""sex"": ""2"", ""content"": ""怎么不合适？""}, {""sex"": ""1"", ""content"": ""你对我这么冷淡我会伤心的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""放弃你""}, {""sex"": ""1"", ""content"": ""放心吧，我不是那种放弃你的人！""}, {""sex"": ""1"", ""content"": ""那我就努力的让你不放弃我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就放弃吧""}, {""sex"": ""1"", ""content"": ""我不是那种会轻言放弃的人。""}, {""sex"": ""1"", ""content"": ""放弃这个词从来就没在我的字典里出现过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要饿着""}, {""sex"": ""1"", ""content"": ""不会的，我会吃得饱饱的，放心吧。""}, {""sex"": ""1"", ""content"": ""我饿着了你会心疼我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么现实""}, {""sex"": ""1"", ""content"": ""有些事情你不得不面对。""}, {""sex"": ""1"", ""content"": ""你要是不愿意相信事实，可以选择相信童话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么时候说过""}, {""sex"": ""1"", ""content"": ""年纪轻轻记性就这么差，以后可怎么办哦。""}, {""sex"": ""1"", ""content"": ""不记得没关系，现在重新说一次也可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下次不说了""}, {""sex"": ""1"", ""content"": ""没事的，你想说什么都可以说。""}, {""sex"": ""1"", ""content"": ""那就下下次说吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都还不知道你长啥样[大笑]""}, {""sex"": ""1"", ""content"": ""你来梦里见我，就知道了。""}, {""sex"": ""1"", ""content"": ""我长着一张你喜欢的模样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""超级超级想""}, {""sex"": ""1"", ""content"": ""那我就是超级超级超级想！""}, {""sex"": ""1"", ""content"": ""我已经感受到了，我在疯狂打喷嚏。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在等我""}, {""sex"": ""1"", ""content"": ""希望我可以等到这么好的你。""}, {""sex"": ""1"", ""content"": ""等你下班不就是我应该要做的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要电话号码干嘛""}, {""sex"": ""1"", ""content"": ""电话号码就等同于微信，然后还能经常联系。""}, {""sex"": ""1"", ""content"": ""那肯定是为了增进我们的革命友谊啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没那个福气""}, {""sex"": ""1"", ""content"": ""不，你有，我会让你过得幸福的。""}, {""sex"": ""1"", ""content"": ""是不是傻？每个人都会拥有属于她的福气的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我打杂的""}, {""sex"": ""1"", ""content"": ""怎么能让美若天仙的你去打杂？""}, {""sex"": ""1"", ""content"": ""我都舍不得你干重活，你竟然给别人打杂？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情好复杂""}, {""sex"": ""1"", ""content"": ""想得简单点，别为难自己。""}, {""sex"": ""1"", ""content"": ""那我帮你把烦心事抛到九霄云外好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真的想多了""}, {""sex"": ""1"", ""content"": ""有你在，我能不想多嘛。""}, {""sex"": ""1"", ""content"": ""梦想要有的，万一实现了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有毒啊你""}, {""sex"": ""1"", ""content"": "" 无毒不丈夫，宝宝是要父爱还是要溺爱""}, {""sex"": ""1"", ""content"": ""你就是我的唯一的解药啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们是朋友啊""}, {""sex"": ""1"", ""content"": ""所有情侣之前都是朋友。""}, {""sex"": ""1"", ""content"": ""我会努力从朋友做起。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""额额额""}, {""sex"": ""1"", ""content"": ""觉得奇怪就对了，这是正常的哟""}, {""sex"": ""1"", ""content"": ""你是不是有什么话想问我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咱俩都姓李""}, {""sex"": ""1"", ""content"": ""看来冥冥中自有天意。""}, {""sex"": ""1"", ""content"": ""注定了的缘分。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就是我的四月天""}, {""sex"": ""1"", ""content"": ""三月的风会问候四月的海。""}, {""sex"": ""1"", ""content"": ""最美人间四月天， 请细细品味， 让它与你一起美丽。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚来""}, {""sex"": ""1"", ""content"": ""那你可真的是来得早不如来得巧啊。""}, {""sex"": ""1"", ""content"": ""真巧啊，我也刚来、""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都不知道怎么说了""}, {""sex"": ""1"", ""content"": ""想到哪里就说哪里就行了""}, {""sex"": ""1"", ""content"": ""我是一个很好的倾听者，你想说什么就说什么""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""教坏""}, {""sex"": ""1"", ""content"": ""就是要把你教坏，让你只对我一个人坏。""}, {""sex"": ""1"", ""content"": ""明明是你自己学坏了，怎么能怪我教坏你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我缺钱""}, {""sex"": ""1"", ""content"": ""而我缺你。""}, {""sex"": ""1"", ""content"": ""好巧啊，我也是诶。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还挺谦虚""}, {""sex"": ""1"", ""content"": ""谦虚使人进步，所以我要保持谦虚的优良品德。""}, {""sex"": ""1"", ""content"": ""那必须的，做人要谦虚嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想你太累""}, {""sex"": ""1"", ""content"": ""我不累，怎么为你创造一个美好的未来呢。""}, {""sex"": ""1"", ""content"": ""我不累，这不是还有你陪着我吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不相信网恋""}, {""sex"": ""1"", ""content"": ""那你就应该来相信我。""}, {""sex"": ""1"", ""content"": ""我也不相信，但是我相信你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一点都不怕""}, {""sex"": ""1"", ""content"": ""看来一个女汉纸诞生了呀！""}, {""sex"": ""1"", ""content"": ""有什么好怕的，这不是有我吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开玩笑滴""}, {""sex"": ""1"", ""content"": ""但是我没有和你开玩笑知道吗！""}, {""sex"": ""1"", ""content"": ""玩笑嘛？对不起我认真的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在开玩笑吗？""}, {""sex"": ""1"", ""content"": ""我说的字字句句都是认真的。""}, {""sex"": ""1"", ""content"": ""我从来不会拿这种事情开玩笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我比较喜欢笑""}, {""sex"": ""1"", ""content"": ""我比较喜欢看你笑。""}, {""sex"": ""1"", ""content"": ""正好我的咖啡没有加糖，笑一笑呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃完东西""}, {""sex"": ""1"", ""content"": ""吃什么好吃的，给我留点啊。""}, {""sex"": ""1"", ""content"": ""我还没有吃饭呢，好可怜的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一年过的还挺快的""}, {""sex"": ""1"", ""content"": ""时间不等人啊，余生剩的不多了。""}, {""sex"": ""1"", ""content"": ""新的一年，希望你能实现你的愿望。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也太优秀了""}, {""sex"": ""1"", ""content"": ""因为你很优秀，所以我也要很优秀才行呀。""}, {""sex"": ""1"", ""content"": ""我这么优秀你确定不把我拿下吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太老""}, {""sex"": ""1"", ""content"": ""我这分明就是成熟有味道好吗""}, {""sex"": ""1"", ""content"": ""等你到我这个年纪被别人说太老你觉得你自己会高兴吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是不相信我""}, {""sex"": ""1"", ""content"": ""你想我怎么相信你呢。""}, {""sex"": ""1"", ""content"": ""我为什么不相信你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开心是啥""}, {""sex"": ""1"", ""content"": ""开心就是我在想你的时候你刚好也在想我。""}, {""sex"": ""1"", ""content"": ""跟我在一起，我会让你感受什么是开心的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开心啥啊""}, {""sex"": ""1"", ""content"": ""不知道，但是就像开心一下。""}, {""sex"": ""1"", ""content"": ""看到你不自觉地嘴角上扬了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说错了""}, {""sex"": ""1"", ""content"": ""人有失手,马有失蹄，假装没发生好不好""}, {""sex"": ""1"", ""content"": ""那就一错到底如何？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你死心吧""}, {""sex"": ""1"", ""content"": ""心随你动，又怎么会死？""}, {""sex"": ""1"", ""content"": ""只要我还有一口气在，我的心就不会死。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤心说说""}, {""sex"": ""1"", ""content"": ""将难解的心结化为尘土，当作一切都不曾来过，伤口也会随之不知不觉的愈合""}, {""sex"": ""1"", ""content"": ""不那么好过的日子里，要学会每天给自己找一个开心的理由，哪怕只是，阳光很暖，电量很满。""}, {""sex"": ""1"", ""content"": ""你需要我的时候，我都在，到我需要你的时候，我始终找不到你。""}, {""sex"": ""1"", ""content"": ""在希望落空的时候，只有自己一个人品尝失落。""}, {""sex"": ""1"", ""content"": "" 我相信过，如果怀着愉快的心情谈起悲伤的事情，悲伤就会烟消云散。""}, {""sex"": ""1"", ""content"": "" 是你先闯进我的生活，最后却是我哭着求你别走。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨在干嘛呢""}, {""sex"": ""1"", ""content"": ""在想今天要跟你聊什么话题。""}, {""sex"": ""1"", ""content"": ""说在想你你肯定不信，但我真的在盯着你的聊天框发呆。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都三十了""}, {""sex"": ""1"", ""content"": ""三十而已，三十岁才是女人最好的年纪，有韵味又不失可爱""}, {""sex"": ""1"", ""content"": ""才三十岁，后面还有几十年的大好年华呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""学的怎么样""}, {""sex"": ""1"", ""content"": ""学习做你男朋友，非常可以。""}, {""sex"": ""1"", ""content"": ""怎么想检验下我们的学习成果啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你涨价了""}, {""sex"": ""1"", ""content"": ""难不成你想把我给卖了？！""}, {""sex"": ""1"", ""content"": ""反正你吃不起，涨价了又如何。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是的很辛苦""}, {""sex"": ""1"", ""content"": ""心疼你五秒，一定要照顾好自己""}, {""sex"": ""1"", ""content"": ""那就换个轻松的工作啊，女孩子何必那么辛苦？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的眼睛会放电""}, {""sex"": ""1"", ""content"": ""那你被我电晕了吗？""}, {""sex"": ""1"", ""content"": ""好看的女孩子都这么会撩的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一言难尽""}, {""sex"": ""1"", ""content"": ""那就慢慢说，我可以用一辈子听你讲""}, {""sex"": ""1"", ""content"": ""隔着屏幕我都能感觉到你的无奈了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你害怕吗""}, {""sex"": ""1"", ""content"": ""有你在我身边，我有什么害怕的。""}, {""sex"": ""1"", ""content"": ""梁静茹都给了勇气，我害怕啥！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕就行""}, {""sex"": ""1"", ""content"": ""当然不怕，哥哥我就没有什么害怕的""}, {""sex"": ""1"", ""content"": ""你看我像是会怕的人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""正在吃东西""}, {""sex"": ""1"", ""content"": ""背着我偷吃什么好吃的呢？""}, {""sex"": ""1"", ""content"": ""哇，在吃什么，我也要吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没朋友""}, {""sex"": ""1"", ""content"": ""我不需要朋友，有你这个女朋友就可以了。""}, {""sex"": ""1"", ""content"": ""你来做我的朋友我就有朋友了。""}], ""lock"": 1}"
