"{""chat"": [{""sex"": ""2"", ""content"": ""早安""}, {""sex"": ""1"", ""content"": ""早安宝贝 睡得怎么样？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好好玩吧""}, {""sex"": ""1"", ""content"": ""不行，没有你就不好玩了。""}, {""sex"": ""1"", ""content"": ""难道有陪你更好玩的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那里好了""}, {""sex"": ""1"", ""content"": ""哪哪都好，是你就很好。""}, {""sex"": ""1"", ""content"": ""你这么好，能不能自信点？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不会这么仓促就结婚""}, {""sex"": ""1"", ""content"": ""我会慢慢的等你想好了就结婚。""}, {""sex"": ""1"", ""content"": ""我们都准备好了，就结婚好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""华丽""}, {""sex"": ""1"", ""content"": ""太华丽反而不够接地气呢""}, {""sex"": ""1"", ""content"": ""你在我心里就是华丽丽的存在""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不能输""}, {""sex"": ""1"", ""content"": ""没想到你竟然还是这么争强好胜的女孩子啊。""}, {""sex"": ""1"", ""content"": ""我相信你，你肯定会赢的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道对你什么感觉""}, {""sex"": ""1"", ""content"": ""其实不是你不知道，只不过是你不愿意承认你心底的答案""}, {""sex"": ""1"", ""content"": ""你都这么说了，肯定是对我有感觉呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近太难了""}, {""sex"": ""1"", ""content"": ""有困难就说啊，我帮你一起扛！""}, {""sex"": ""1"", ""content"": ""不难，有我在就不会难了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我脾气不大好""}, {""sex"": ""1"", ""content"": ""我又没有嫌弃你的脾气啊。""}, {""sex"": ""1"", ""content"": ""我就是喜欢你这脾气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要等""}, {""sex"": ""1"", ""content"": ""我会等，一直等，直到你的心开始为我动摇""}, {""sex"": ""1"", ""content"": ""没事，反正我也没其他事要忙，等一等也无妨""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""新环境""}, {""sex"": ""1"", ""content"": ""到了新环境肯定会不适应，但是有我一直陪你呀""}, {""sex"": ""1"", ""content"": ""新环境有没有哪里觉得不舒服，遇到什么问题都要告诉我哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃晚饭了没有""}, {""sex"": ""1"", ""content"": ""如果你要是也没吃的话，要不要一起吃？""}, {""sex"": ""1"", ""content"": ""你要是请我吃晚饭，我可以选择没吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""儿童节句子""}, {""sex"": ""1"", ""content"": ""今天记得来幼儿园接我喔""}, {""sex"": ""1"", ""content"": ""我拽着六一儿童节的尾巴不肯撒手""}, {""sex"": ""1"", ""content"": ""比起54还是今天适合我这个小朋友。""}, {""sex"": ""1"", ""content"": ""今日心情是开口向上的抛物线""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""命重要""}, {""sex"": ""1"", ""content"": ""你要乖乖待在家里不能乱跑知道吗？""}, {""sex"": ""1"", ""content"": ""知道命重要就要好好照顾自己啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想吃没胃口""}, {""sex"": ""1"", ""content"": ""是因为没有我陪你吃所以没有胃口吧。""}, {""sex"": ""1"", ""content"": ""你不吃会饿坏我的小仙女的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""思考啥人生""}, {""sex"": ""1"", ""content"": ""思考与你的人生。""}, {""sex"": ""1"", ""content"": ""我在思考啥时候我的人生能与你合二为一。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""电视剧好看""}, {""sex"": ""1"", ""content"": ""电视剧再好看也没有你好看。""}, {""sex"": ""1"", ""content"": ""那你什么时候邀请我去你家看电视？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去睡啦""}, {""sex"": ""1"", ""content"": ""睡吧，我会在梦里找你的。""}, {""sex"": ""1"", ""content"": ""睡觉的时候别想我，容易失眠。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没有睡觉呀""}, {""sex"": ""1"", ""content"": ""睡觉这么严肃的事情当然得你说了才行呀。""}, {""sex"": ""1"", ""content"": ""你都还没睡觉，我怎么会自己先睡呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开始我们的故事？""}, {""sex"": ""1"", ""content"": ""我们的故事现在已经开始了。""}, {""sex"": ""1"", ""content"": ""故事很长，我们慢慢来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯嗯知道啦""}, {""sex"": ""1"", ""content"": ""听话的才是乖宝宝呀。""}, {""sex"": ""1"", ""content"": ""那我喜欢你你也知道了哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是早点睡吧""}, {""sex"": ""1"", ""content"": ""跟你聊着聊着都不困了。""}, {""sex"": ""1"", ""content"": ""好，我们明天再继续聊吧，晚安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得头痛""}, {""sex"": ""1"", ""content"": ""睡太久了吧，午睡是不可以睡太久的。""}, {""sex"": ""1"", ""content"": ""喝口水冷静冷静，清醒一下头脑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""穷得睡不着""}, {""sex"": ""1"", ""content"": ""要是能睡得着就奇了怪。""}, {""sex"": ""1"", ""content"": ""作为穷苦人家的我，好难受啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天七夕怎么过呀""}, {""sex"": ""1"", ""content"": ""七夕七夕，当然是和你一起过啦。""}, {""sex"": ""1"", ""content"": ""只要你愿意，天天都让你过七夕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要胖的""}, {""sex"": ""1"", ""content"": ""看来眼光不错啊，还知道要胖的""}, {""sex"": ""1"", ""content"": ""你好，我就是胖的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想和你交朋友""}, {""sex"": ""1"", ""content"": ""那我们不妨试试如何？""}, {""sex"": ""1"", ""content"": ""做我朋友你可要考虑好呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真朋友""}, {""sex"": ""1"", ""content"": ""想要交到真朋友其实并不是一件简单的事""}, {""sex"": ""1"", ""content"": ""我们不止是真朋友，还是真的男女朋友""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""罚款十块""}, {""sex"": ""1"", ""content"": ""给你十块钱，你要带我去领证。""}, {""sex"": ""1"", ""content"": ""钱给你，心也给你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大晚上吃饭容易发胖""}, {""sex"": ""1"", ""content"": ""每个胖子都是潜力股！""}, {""sex"": ""1"", ""content"": ""吃完，想着你就不会胖了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得自己配不上你""}, {""sex"": ""1"", ""content"": ""你为什么要这样看低自己？""}, {""sex"": ""1"", ""content"": ""配不配不是你觉得，是我说了算，我说你配你就是配！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为撒""}, {""sex"": ""1"", ""content"": ""为撒为撒，你的小脑瓜里怎么会有那么多疑问？""}, {""sex"": ""1"", ""content"": ""不为了别的，只为了你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""撒什么娇""}, {""sex"": ""1"", ""content"": ""我就是撒娇不行啊！""}, {""sex"": ""1"", ""content"": ""这时候撒一下娇有啥不好的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有魅力吗""}, {""sex"": ""1"", ""content"": ""不要说了，你的魅力已经散发出去了。""}, {""sex"": ""1"", ""content"": ""这不是废话吗，我不就是被你的魅力吸引来的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有那么大的魅力""}, {""sex"": ""1"", ""content"": ""你要是没那么大的魅力怎么可能吸引我呢。""}, {""sex"": ""1"", ""content"": ""一般魅力大的人都不知道自己魅力大。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不看我不看""}, {""sex"": ""1"", ""content"": ""看一下嘛，肯定不会让你后悔的。""}, {""sex"": ""1"", ""content"": ""你不看我可就要亲你了哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不太好""}, {""sex"": ""1"", ""content"": ""心情不好的时候建议你吃点好吃的。""}, {""sex"": ""1"", ""content"": ""所以我的出现就是为了让你心情好起来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我梦到你""}, {""sex"": ""1"", ""content"": ""恭喜你成功的梦到我了！""}, {""sex"": ""1"", ""content"": ""那在梦里你有没有欺负我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只想和你聊天""}, {""sex"": ""1"", ""content"": ""我不光想跟你聊天，还想跟你谈恋爱。""}, {""sex"": ""1"", ""content"": ""我会一直在的，你想我的时候我都会在。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你直接说人傻好呢""}, {""sex"": ""1"", ""content"": ""人傻才愿意被你欺负啊。""}, {""sex"": ""1"", ""content"": ""傻一点挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我本来就很胖""}, {""sex"": ""1"", ""content"": ""哪里胖了，这叫做丰满好不好。""}, {""sex"": ""1"", ""content"": ""没事，每个胖子减完肥都是好看的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你该不会是个傻子吧""}, {""sex"": ""1"", ""content"": ""你见过这么帅气的傻子吗？""}, {""sex"": ""1"", ""content"": ""你见过傻子这么喜欢你的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很难看的""}, {""sex"": ""1"", ""content"": ""有你在就不会难看。""}, {""sex"": ""1"", ""content"": ""没事，我只看你就好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天有没有梦到我""}, {""sex"": ""1"", ""content"": ""何止昨天梦到你，每天都梦到你啊。""}, {""sex"": ""1"", ""content"": ""你问这话，是不是说明你梦到我了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在在哪里呢""}, {""sex"": ""1"", ""content"": ""我在你心里，难道没发现吗。""}, {""sex"": ""1"", ""content"": ""怎么，开始想我了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在跑步""}, {""sex"": ""1"", ""content"": ""我有好久没跑步了，下次跟你一起跑呀。""}, {""sex"": ""1"", ""content"": ""是不是跑得一身汗啦，好想帮你擦一擦啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""受啥刺激了""}, {""sex"": ""1"", ""content"": ""想你却见不到你的刺激。""}, {""sex"": ""1"", ""content"": ""光是你的出现，对我来说就是极大的刺激。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不理解""}, {""sex"": ""1"", ""content"": ""就知道你笨，我给你解释一下好不好？""}, {""sex"": ""1"", ""content"": ""就是我喜欢你，还有什么不理解的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你理解什么""}, {""sex"": ""1"", ""content"": ""你做的事情肯定都有你的理由，我都能理解""}, {""sex"": ""1"", ""content"": ""我理解你，你做的事我都会支持的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你来找我""}, {""sex"": ""1"", ""content"": ""我来找你了，有本事你别跑啊。""}, {""sex"": ""1"", ""content"": ""好呀，那你等我会儿。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么直接啊""}, {""sex"": ""1"", ""content"": ""我这个人不喜欢拐弯抹角。""}, {""sex"": ""1"", ""content"": ""直接点才不会有太多的误会呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""煮煮饭呀""}, {""sex"": ""1"", ""content"": ""进化成为贤妻良母了？""}, {""sex"": ""1"", ""content"": ""煮饭不煮菜的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是吃了糖么？""}, {""sex"": ""1"", ""content"": ""我就算吃了糖也没这么甜。""}, {""sex"": ""1"", ""content"": ""这是为了你才吃了糖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""反常""}, {""sex"": ""1"", ""content"": ""没有没有，肯定是你想多了""}, {""sex"": ""1"", ""content"": ""哪里反常了，我还是一如既然的爱你呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你家太远了""}, {""sex"": ""1"", ""content"": ""再远也无法阻挡我的心向你靠近。""}, {""sex"": ""1"", ""content"": ""那你看看你家有没有空房间，我搬进去。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安啦。""}, {""sex"": ""1"", ""content"": ""祝你今晚可以做个有我的美梦。""}, {""sex"": ""1"", ""content"": ""好好睡觉，不许踢被子，还有记得梦到我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想要月亮""}, {""sex"": ""1"", ""content"": ""我想要一个你。""}, {""sex"": ""1"", ""content"": ""你自己就像一个月亮好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""蜡笔小新""}, {""sex"": ""1"", ""content"": ""我们都长大了，小新还是五岁。""}, {""sex"": ""1"", ""content"": ""我也很喜欢蜡笔小新，看来我们兴趣相投呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""破皮""}, {""sex"": ""1"", ""content"": ""是不是摔到了？破皮是不是好痛的？""}, {""sex"": ""1"", ""content"": ""那你快抹点红药水，要是我能帮你呼呼就好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了一碗""}, {""sex"": ""1"", ""content"": ""才吃一碗很快就会饿的。""}, {""sex"": ""1"", ""content"": ""怎么不多吃点，你这么瘦我都担心你吃不饱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""离那么远""}, {""sex"": ""1"", ""content"": ""只要你靠的近，远一点也没事。""}, {""sex"": ""1"", ""content"": ""你难道不知道距离产生美吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让我一个人静静""}, {""sex"": ""1"", ""content"": ""好，你先自己想想，但我一直都在。""}, {""sex"": ""1"", ""content"": ""那我就先不打扰你了，等你缓过神了就给我发消息，好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么毛病⊙?⊙？""}, {""sex"": ""1"", ""content"": ""动不动就喜欢你的毛病！""}, {""sex"": ""1"", ""content"": ""喜欢你没毛病。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不乱花钱""}, {""sex"": ""1"", ""content"": ""看来你是个勤俭持家的女孩子哦""}, {""sex"": ""1"", ""content"": ""这样很好呀，钱要用在刀刃上""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在太晚了""}, {""sex"": ""1"", ""content"": ""那下回早点约你，你可不许拒绝我。""}, {""sex"": ""1"", ""content"": ""晚点不好吗？这样就没有人能打扰我们了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在才回我信息""}, {""sex"": ""1"", ""content"": ""抱歉抱歉，我不是故意不回你消息的。""}, {""sex"": ""1"", ""content"": ""是不是一直在想我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我会感动的""}, {""sex"": ""1"", ""content"": ""我不就是为了让你感动吗。""}, {""sex"": ""1"", ""content"": ""那你小心点，以后还会有感动的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回来就睡了""}, {""sex"": ""1"", ""content"": ""看来把你给累坏了啊。""}, {""sex"": ""1"", ""content"": ""早点睡好呀，对女孩子皮肤好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女孩子发照片""}, {""sex"": ""1"", ""content"": ""这么好看的照片你居然藏着！""}, {""sex"": ""1"", ""content"": ""这位仙女是谁啊！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难受睡不着""}, {""sex"": ""1"", ""content"": ""是因为想我想得难受吗？""}, {""sex"": ""1"", ""content"": ""哪里难受？是不是生病了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我心里好难受""}, {""sex"": ""1"", ""content"": ""别难受好不好？小仙女不该难受的。""}, {""sex"": ""1"", ""content"": ""那我抱一抱你会不会觉得好受一点？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你吃过午饭了吗""}, {""sex"": ""1"", ""content"": ""还没有，这不是想等你一起吃吗！""}, {""sex"": ""1"", ""content"": ""怎么吃午饭都想约我一起吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""恭喜呀""}, {""sex"": ""1"", ""content"": ""谢谢小仙女的祝福~""}, {""sex"": ""1"", ""content"": ""希望有一天我们能一起收到别人对我们的祝福。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你骗不到我""}, {""sex"": ""1"", ""content"": ""我没有骗你呀，你看我真诚的大眼睛。""}, {""sex"": ""1"", ""content"": ""我太难了，想骗个女朋友回家都不行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早噢""}, {""sex"": ""1"", ""content"": ""不早喽，我都想死你了""}, {""sex"": ""1"", ""content"": ""早的话现在我就应该见到你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女孩生日""}, {""sex"": ""1"", ""content"": ""在你生日来临之日，请让我向你俩说声：“猪!你生日快乐”外加打包一份“心想更事 成!天天好心情!”""}, {""sex"": ""1"", ""content"": ""愿快乐幸福的光环缠绕你，告诉你我最真挚的祝福：“所有好事都缠着你，幸福平 安。”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""留着吧""}, {""sex"": ""1"", ""content"": ""我这不是还留着你吗！""}, {""sex"": ""1"", ""content"": ""不留着了，怕留的太多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们睡觉""}, {""sex"": ""1"", ""content"": ""好吧，看来我只能去你梦里了。""}, {""sex"": ""1"", ""content"": ""那你睡觉的时候可能梦到我嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会说的很""}, {""sex"": ""1"", ""content"": ""不光会说，还会亲你呢。""}, {""sex"": ""1"", ""content"": ""这样才能讨得小仙女的欢心呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请问你多大""}, {""sex"": ""1"", ""content"": ""到了足够照顾你的年纪了。""}, {""sex"": ""1"", ""content"": ""你想了解我的生辰八字跟你合不合吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有，在家呢。""}, {""sex"": ""1"", ""content"": ""那我去你家陪你如何？""}, {""sex"": ""1"", ""content"": ""你该不会在等我去接你吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没有安全感""}, {""sex"": ""1"", ""content"": ""你是担心我这么帅会被别人拐跑吗？""}, {""sex"": ""1"", ""content"": ""安全感是给女朋友的，你想体验一下吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""把我当什么""}, {""sex"": ""1"", ""content"": ""当然是未来的女朋友了""}, {""sex"": ""1"", ""content"": ""还能把你当什么，当然是小仙女了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥玩意啊""}, {""sex"": ""1"", ""content"": ""是你不知道的玩意儿。""}, {""sex"": ""1"", ""content"": ""过来了解下你就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不是很正常吗？""}, {""sex"": ""1"", ""content"": ""很正常，就像我每天想你一样正常。""}, {""sex"": ""1"", ""content"": ""难道是我不正常？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会想你的""}, {""sex"": ""1"", ""content"": ""可是我怎么已经开始想你了呀。""}, {""sex"": ""1"", ""content"": ""没事，可以让我来想你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""然后找周杰伦告白""}, {""sex"": ""1"", ""content"": ""别人都娶老婆有孩子了，你告白啥""}, {""sex"": ""1"", ""content"": ""你是想告白气球吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是月亮""}, {""sex"": ""1"", ""content"": ""那我就是月饼！""}, {""sex"": ""1"", ""content"": ""月亮有你这么好看嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是最会骗人的""}, {""sex"": ""1"", ""content"": ""我只是想把你骗到我心里去而已。""}, {""sex"": ""1"", ""content"": ""我都是用真心去骗你呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你成绩好吗""}, {""sex"": ""1"", ""content"": ""虽然成绩不是名列前茅，但也不是吊车尾的那种。""}, {""sex"": ""1"", ""content"": ""是不是成绩好的人才能跟你一起玩？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃过了的""}, {""sex"": ""1"", ""content"": ""有好好吃饭就好，我怕小仙女饿着了。""}, {""sex"": ""1"", ""content"": ""是不是把小肚子吃得圆滚滚的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男闺蜜没那概念""}, {""sex"": ""1"", ""content"": ""男朋友总有概念吧？""}, {""sex"": ""1"", ""content"": ""男闺蜜是什么，我只想做你男朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都快睡着了""}, {""sex"": ""1"", ""content"": ""快来我怀里睡啊。""}, {""sex"": ""1"", ""content"": ""那先想想我，这样你就能梦到我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刷牙了""}, {""sex"": ""1"", ""content"": ""刷完牙就不能再偷吃东西了哦。""}, {""sex"": ""1"", ""content"": ""嗯嗯，小仙女快去洗漱吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""过来哄我吧""}, {""sex"": ""1"", ""content"": ""你叫我哄就哄啊，那肯定是得哄得。""}, {""sex"": ""1"", ""content"": ""你想怎么哄呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""非常优秀""}, {""sex"": ""1"", ""content"": ""不优秀怎么做你男朋友？""}, {""sex"": ""1"", ""content"": ""你要是把我拿下了，你就是最优秀的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚锻炼完""}, {""sex"": ""1"", ""content"": ""坚持锻炼身体的小仙女也太优秀了吧""}, {""sex"": ""1"", ""content"": ""锻炼完是不是出了一身汗，有没有感觉特别舒服？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""两点才下班""}, {""sex"": ""1"", ""content"": ""待在公司不许跑，我去接你回家。""}, {""sex"": ""1"", ""content"": ""请你把下班后的时间交给我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一般不出去""}, {""sex"": ""1"", ""content"": ""难道就一直宅在家里嘛。""}, {""sex"": ""1"", ""content"": ""那能让你出去的肯定是大事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗨""}, {""sex"": ""1"", ""content"": ""在不在，小姐姐快开门，有人追杀我""}, {""sex"": ""2"", ""content"": ""不开不开""}, {""sex"": ""1"", ""content"": ""你忍心见死不救吗""}, {""sex"": ""2"", ""content"": ""你太幽默了哈哈""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又让你担心了""}, {""sex"": ""1"", ""content"": ""以后别总是这么让我担心了好不好？""}, {""sex"": ""1"", ""content"": ""知道又让我担心了，那就好好照顾自己啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""教小朋友""}, {""sex"": ""1"", ""content"": ""小朋友肯定会很喜欢你吧。""}, {""sex"": ""1"", ""content"": ""可以顺便教教我这个小朋友吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我才不是小朋友""}, {""sex"": ""1"", ""content"": ""小朋友总是不愿意承认自己是小朋友的。""}, {""sex"": ""1"", ""content"": ""是是是，你是大人，敲可爱的大人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不好看吧""}, {""sex"": ""1"", ""content"": ""怎么会？明明是沉鱼落雁闭月羞花的小仙女呀。""}, {""sex"": ""1"", ""content"": ""害我心底小鹿乱撞，你说好不好看？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看你吧""}, {""sex"": ""1"", ""content"": ""可是妈妈说我要做个听老婆话的好男人""}, {""sex"": ""1"", ""content"": ""那你就一直一直看着我吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""慢慢看吧""}, {""sex"": ""1"", ""content"": ""我会用我的一辈子慢慢看着你。""}, {""sex"": ""1"", ""content"": ""看完了是不是有什么奖励呢?""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是孤单""}, {""sex"": ""1"", ""content"": ""孤单的时候请找我。""}, {""sex"": ""1"", ""content"": ""有了我之后还会孤单吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嘿，还好吗？""}, {""sex"": ""1"", ""content"": ""没你在身边怎么会好呢？""}, {""sex"": ""1"", ""content"": ""好啊，身体倍儿棒吃嘛嘛香""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要搞卫生""}, {""sex"": ""1"", ""content"": ""那你要搞好卫生的哟。""}, {""sex"": ""1"", ""content"": ""搞卫生这种事情还是得交给你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""姐罩着你""}, {""sex"": ""1"", ""content"": ""从此以后，我也是有靠山的人啦。""}, {""sex"": ""1"", ""content"": ""有你罩着我，我是不是就可以胡作非为了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一个出门闲逛的小仙女""}, {""sex"": ""1"", ""content"": ""没有我的陪伴当然只能闲逛啦。""}, {""sex"": ""1"", ""content"": ""仙女大人，不知能否带你逛呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡的好吗？""}, {""sex"": ""1"", ""content"": ""挺好的呀，梦里都是你。""}, {""sex"": ""1"", ""content"": ""我睡的不好想你失眠了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""正常的很""}, {""sex"": ""1"", ""content"": ""我喜欢你，也正常得很。""}, {""sex"": ""1"", ""content"": ""看来是我孤陋寡闻了。""}], ""lock"": 1}"
