"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥好""}, {""sex"": ""1"", ""content"": ""开心，突然间多了个妹妹""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""能加个微信吗""}, {""sex"": ""2"", ""content"": ""你常常在大街上搭讪吗""}, {""sex"": ""1"", ""content"": ""不多不多，一天一二百个而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喝爽歪歪长大的""}, {""sex"": ""1"", ""content"": ""那我可是喝AD钙奶长大的""}, {""sex"": ""1"", ""content"": ""那你怎么没有歪歪呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你给不给""}, {""sex"": ""1"", ""content"": ""糖给你，情窦初开给你，喜欢给你，爱也给你，所有的一切都给你。""}, {""sex"": ""1"", ""content"": ""小仙女想要当然无条件给呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡个懒觉""}, {""sex"": ""1"", ""content"": ""那我们以后买个超大的床，一起睡懒觉好不好？""}, {""sex"": ""1"", ""content"": ""小懒虫，到我怀里睡会更舒服。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不让我睡觉了""}, {""sex"": ""1"", ""content"": ""我这是舍不得你去睡觉。""}, {""sex"": ""1"", ""content"": ""你去睡觉了，谁陪我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班里""}, {""sex"": ""1"", ""content"": ""那你一定要好好上班知道不""}, {""sex"": ""1"", ""content"": ""上班真的是一件非常快乐的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟小孩玩""}, {""sex"": ""1"", ""content"": ""你自己本来也是小孩呀。""}, {""sex"": ""1"", ""content"": ""小仙女一直都保持着童心可真好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有不想理你""}, {""sex"": ""1"", ""content"": ""那你为什么不回我消息呢？""}, {""sex"": ""1"", ""content"": ""我还以为你不想理我，心里都忍不住难过了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的好痛""}, {""sex"": ""1"", ""content"": ""要是我有超能力就好了，能把你的疼痛转移到我身上来。""}, {""sex"": ""1"", ""content"": ""不痛不痛，我帮你揉一揉呼一呼。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好呀想聊点什么""}, {""sex"": ""1"", ""content"": ""不用聊了吧，直接撩！""}, {""sex"": ""1"", ""content"": ""哪得看你有什么好撩的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥好了解的""}, {""sex"": ""1"", ""content"": ""毕竟是将来要在同一个户口本上的人，肯定要了解了解呀。""}, {""sex"": ""1"", ""content"": ""不了解的话万一说了什么让你不高兴的话那可就不好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕你骗我感情""}, {""sex"": ""1"", ""content"": ""我怎么会骗你的感情呢。""}, {""sex"": ""1"", ""content"": ""我骗谁都不敢来骗你的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谈恋爱了才烦恼多""}, {""sex"": ""1"", ""content"": ""你头上三千烦恼丝，能不烦吗。""}, {""sex"": ""1"", ""content"": ""不谈恋爱搞得你烦恼会少似得。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又欺负我""}, {""sex"": ""1"", ""content"": ""就欺负你了，不服过来咬我啊""}, {""sex"": ""1"", ""content"": ""我最喜欢看你被我欺负后的表情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要睡午觉了""}, {""sex"": ""1"", ""content"": ""好了，我也要跟你同步睡觉了""}, {""sex"": ""1"", ""content"": ""那你记得睡觉醒来想我三千遍。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也要睡觉""}, {""sex"": ""1"", ""content"": ""睡觉的时候不许太想我知道不，容易失眠的。""}, {""sex"": ""1"", ""content"": ""那我们就在梦里见咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不黑谁黑""}, {""sex"": ""1"", ""content"": ""你这还黑呀？明明肤如白雪。""}, {""sex"": ""1"", ""content"": ""我可比你黑多了，这下开心了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还有一会儿""}, {""sex"": ""1"", ""content"": ""嗯嗯，没事的慢慢来。""}, {""sex"": ""1"", ""content"": ""等小仙女多久都没关系啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我明白""}, {""sex"": ""1"", ""content"": ""明白了很多道理，却依然过不好这一生。""}, {""sex"": ""1"", ""content"": ""你明白我的心意就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看不明白""}, {""sex"": ""1"", ""content"": ""哪里不明白，我仔仔细细跟你说明白""}, {""sex"": ""1"", ""content"": ""果然要你这个小笨蛋理解还是太难了啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不明白你的意思""}, {""sex"": ""1"", ""content"": ""一定要我说出我喜欢你你才能明白吗？""}, {""sex"": ""1"", ""content"": ""有时候觉得你笨笨的很可爱，有时候又会被你笨笨的样子气得不行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们现在是什么关系呀""}, {""sex"": ""1"", ""content"": ""如果你愿意，我们随时可以确定恋人关系""}, {""sex"": ""1"", ""content"": ""你希望我们是什么关系呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太爱过头了""}, {""sex"": ""1"", ""content"": ""那就继续爱，过了头就不要回头！""}, {""sex"": ""1"", ""content"": ""爱不是我们自己能控制的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我运气确实挺好的[呲牙]""}, {""sex"": ""1"", ""content"": ""那你的运气能分给我一点吗。""}, {""sex"": ""1"", ""content"": ""运气这么好，真的合适吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我运气可差了""}, {""sex"": ""1"", ""content"": ""那是因为你的运气都用来遇见我了。""}, {""sex"": ""1"", ""content"": ""我运气好，可以分你点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱笑的人运气都不会太差""}, {""sex"": ""1"", ""content"": ""那你应该多笑笑，这样你的运气就会很好。""}, {""sex"": ""1"", ""content"": ""如果运气差就不会笑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不嫌弃你""}, {""sex"": ""1"", ""content"": ""我们都没有嫌弃谁啊。""}, {""sex"": ""1"", ""content"": ""还好，仙女不会嫌弃我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[菜刀][菜刀]""}, {""sex"": ""1"", ""content"": ""功夫再好也怕菜刀，你把刀放下。""}, {""sex"": ""1"", ""content"": ""你这是要谋杀亲夫的节奏啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我傻""}, {""sex"": ""1"", ""content"": ""你要是傻，就没人士聪明的了。""}, {""sex"": ""1"", ""content"": ""傻傻的多可爱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跑去哪里拉""}, {""sex"": ""1"", ""content"": ""跑你心里去啊！""}, {""sex"": ""1"", ""content"": ""你都没给我地标，我想跑哪里去都不知道啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刚去学习了""}, {""sex"": ""1"", ""content"": ""请问现在学完了可以理我了吗？""}, {""sex"": ""1"", ""content"": ""是学习怎么做个好女友吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等几天""}, {""sex"": ""1"", ""content"": ""那是要等几天呀，我都已经迫不及待了""}, {""sex"": ""1"", ""content"": ""没关系，等小仙女再久都值得""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没钱不出门""}, {""sex"": ""1"", ""content"": ""可是不出门就没有钱呀""}, {""sex"": ""1"", ""content"": ""带我出门就好啦，我有钱""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好开心呀""}, {""sex"": ""1"", ""content"": ""有你在哪能不开心啊。""}, {""sex"": ""1"", ""content"": ""我也是，有你的每一天我都很开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""换情头吗""}, {""sex"": ""1"", ""content"": ""不仅要换情头，还要还情侣名。""}, {""sex"": ""1"", ""content"": ""好啊，那你找一对好看的头像我们换上。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要死吗""}, {""sex"": ""1"", ""content"": ""我干嘛要死！""}, {""sex"": ""1"", ""content"": ""不死，我要活着陪你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也不晓得""}, {""sex"": ""1"", ""content"": ""没事，跟着我混啥都晓得了""}, {""sex"": ""1"", ""content"": ""我只晓得喜欢你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也不晓得啊""}, {""sex"": ""1"", ""content"": ""你都不晓得那我就更加不知道了。""}, {""sex"": ""1"", ""content"": ""你可是小仙女呀，怎么会不晓得呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不晓得说啥子嘛""}, {""sex"": ""1"", ""content"": ""自己心里想什么就说什么啊！""}, {""sex"": ""1"", ""content"": ""要不你说句喜欢我听听？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我愿意啊""}, {""sex"": ""1"", ""content"": ""真希望你这句话是在我们的婚礼上。""}, {""sex"": ""1"", ""content"": ""我说什么你都愿意吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""如果我不愿意呢""}, {""sex"": ""1"", ""content"": ""如果你不愿意我就永远单相思。""}, {""sex"": ""1"", ""content"": ""你不愿意的话我也不会勉强，我会默默在你身边陪着你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我发现你不是什么好东西""}, {""sex"": ""1"", ""content"": ""我要是好东西，轮得到你吗？""}, {""sex"": ""1"", ""content"": ""那你会喜欢我这坏东西吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不是在忙""}, {""sex"": ""1"", ""content"": ""没有忙，别怕会打扰到我。""}, {""sex"": ""1"", ""content"": ""对呀，忙着跟你聊天呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就不知道你说的是不是真心话咯""}, {""sex"": ""1"", ""content"": ""心都给你了，你说我是不是真心呢。""}, {""sex"": ""1"", ""content"": ""真的比钻石还要真！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我这酒量，喝得醉""}, {""sex"": ""1"", ""content"": ""你这是给我一个照顾你的机会呀。""}, {""sex"": ""1"", ""content"": ""酒后吐真言，我要听你说喜欢我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会让你抱一下""}, {""sex"": ""1"", ""content"": ""一下，我怕抱不够啊。""}, {""sex"": ""1"", ""content"": ""那赶紧的，让我好好抱抱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""和女朋友早安吃饭""}, {""sex"": ""1"", ""content"": ""和我一起吃过早饭就是一家人了""}, {""sex"": ""1"", ""content"": ""跟你一起吃的早饭更香呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不要想太多了""}, {""sex"": ""1"", ""content"": ""我不会想太多的，毕竟我只想你""}, {""sex"": ""1"", ""content"": ""可是我满脑子都是那件事，没办法不想啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们可能有代沟""}, {""sex"": ""1"", ""content"": ""没有没有，咱们之间不会有代沟的。""}, {""sex"": ""1"", ""content"": ""所以我们要多沟通，这样代沟才会消除呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很难沟通""}, {""sex"": ""1"", ""content"": ""正是因为很难沟通所以才要多沟通呀。""}, {""sex"": ""1"", ""content"": ""不难不难，我会努力让我们的交流变得简单。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""圣诞节来了""}, {""sex"": ""1"", ""content"": ""圣诞节都来了，你什么时候来到我身边啊？""}, {""sex"": ""1"", ""content"": ""今年的圣诞节，我可以跟你一起过吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""圣诞祝福语""}, {""sex"": ""1"", ""content"": ""祝你享尽圣诞佳节的快乐和圣诞的礼品。""}, {""sex"": ""1"", ""content"": ""愿你度过最美好的圣诞节！""}, {""sex"": ""1"", ""content"": ""愿圣诞不仅是你欢笑的时刻，更是你欣喜的日子。祝福你。""}, {""sex"": ""1"", ""content"": ""愿你拥有圣诞节所 有美好的祝福。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你找谁啊，小哥哥""}, {""sex"": ""1"", ""content"": ""我找一个找我的小姐姐。""}, {""sex"": ""1"", ""content"": ""月老指引我来到这里，你说我找谁呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""都不找我了""}, {""sex"": ""1"", ""content"": ""这不是怕找你，我就没办法控制自己了。""}, {""sex"": ""1"", ""content"": ""谁说的，我怎么可能不找你这个小可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也是有缺点的""}, {""sex"": ""1"", ""content"": ""不管优点缺点我都喜欢。""}, {""sex"": ""1"", ""content"": ""你的缺点就是优点太多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还想说啥""}, {""sex"": ""1"", ""content"": ""还有很多想说的话，以后再慢慢说给你听。""}, {""sex"": ""1"", ""content"": ""其实满肚子的话想跟你说，可话到嘴巴又说不出口。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你养宠物吗""}, {""sex"": ""1"", ""content"": ""如果可以我能养你吗？""}, {""sex"": ""1"", ""content"": ""不养，我在养我自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好久没宠了]""}, {""sex"": ""1"", ""content"": ""那你就来我宠宠我好了。""}, {""sex"": ""1"", ""content"": ""你以为我是宠物啊，想宠就宠啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我爸爸来接我""}, {""sex"": ""1"", ""content"": ""叔叔会累的，还是我去接你吧""}, {""sex"": ""1"", ""content"": ""顺便叫爸爸过来把我一起接走""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你知道吗我喜欢你好久了""}, {""sex"": ""1"", ""content"": ""我现在知道了，你可以继续喜欢我了。""}, {""sex"": ""1"", ""content"": ""请问这份喜欢什么变成爱呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也会对你好的""}, {""sex"": ""1"", ""content"": ""那么余生请好好关照了。""}, {""sex"": ""1"", ""content"": ""对我好，你可是说了的啊！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不挺好""}, {""sex"": ""1"", ""content"": ""要是生活有你，那就更好了。""}, {""sex"": ""1"", ""content"": ""我们两个在一起的话会更好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你认识我啊？""}, {""sex"": ""1"", ""content"": ""不认识，但是我们还有很多时间认识。""}, {""sex"": ""1"", ""content"": ""认识啊，我梦里的女神啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是大佬""}, {""sex"": ""1"", ""content"": ""但你是我的老大呀""}, {""sex"": ""1"", ""content"": ""这么谦虚的嘛，我知道你很厉害的呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么变了""}, {""sex"": ""1"", ""content"": ""我变得比以前更喜欢你了。""}, {""sex"": ""1"", ""content"": ""以前没有你的时候我一个人可以好好的，现在我发现没有你我根本就不能好好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你干嘛的呀""}, {""sex"": ""1"", ""content"": ""不干嘛，就是想静静看会儿你。""}, {""sex"": ""1"", ""content"": ""我现在和一个仙女聊天呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好几天没见到你了""}, {""sex"": ""1"", ""content"": ""这么多天不见，是不是想我了？""}, {""sex"": ""1"", ""content"": ""一定是想我了吧，想我为什么不找我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见一下""}, {""sex"": ""1"", ""content"": ""终于可以见到小仙女啦""}, {""sex"": ""1"", ""content"": ""那我可要精心收拾一下再去见你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早啊，早啊""}, {""sex"": ""1"", ""content"": ""一个晚上不见，我就好想好想你啊""}, {""sex"": ""1"", ""content"": ""早啊，小仙女还记得我的早安吻吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想瘦""}, {""sex"": ""1"", ""content"": ""吃饱了才有力气减肥知道不。""}, {""sex"": ""1"", ""content"": ""瘦什么啊，你胖着挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""该吃饭""}, {""sex"": ""1"", ""content"": ""那你准备和谁一起吃饭呢？""}, {""sex"": ""1"", ""content"": ""那我是不是应该带着你去吃饭呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""精神压力大""}, {""sex"": ""1"", ""content"": ""当代年轻人哪一个不是精神压力大啊""}, {""sex"": ""1"", ""content"": ""压力就是动力！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是懒人""}, {""sex"": ""1"", ""content"": ""说你会个懒虫！""}, {""sex"": ""1"", ""content"": ""我怕你都懒得说话了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那快去吃饭吧""}, {""sex"": ""1"", ""content"": ""最近没啥胃口，怎么了嘛？""}, {""sex"": ""1"", ""content"": ""想和你一起吃饭，其他的都吃不下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是太想我了""}, {""sex"": ""1"", ""content"": ""对啊！难道你不想我吗？""}, {""sex"": ""1"", ""content"": ""想你不是应该的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看见了""}, {""sex"": ""1"", ""content"": ""我看见了这辈子最爱的你了。""}, {""sex"": ""1"", ""content"": ""看到了我的未来女朋友你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备下班啦。""}, {""sex"": ""1"", ""content"": ""准备下班一起吃饭的啦。""}, {""sex"": ""1"", ""content"": ""准备接你下班啦~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点休息去""}, {""sex"": ""1"", ""content"": ""和你聊天就是最好的休息了。""}, {""sex"": ""1"", ""content"": ""这么早叫我睡是想撩什么小哥哥吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上早点休息""}, {""sex"": ""1"", ""content"": ""可是脑子里都是你，我怎么早点休息嘛。""}, {""sex"": ""1"", ""content"": ""我得多花点时间想你啊，不然梦里就看不到你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点休息咯""}, {""sex"": ""1"", ""content"": ""会的，我会早点去梦里找你。""}, {""sex"": ""1"", ""content"": ""别太想我，会失眠的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么才能撩到你啊""}, {""sex"": ""1"", ""content"": ""你的一句“在吗”已经撩到我了。""}, {""sex"": ""1"", ""content"": ""我也不懂，要不我撩你试一试？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么噩梦""}, {""sex"": ""1"", ""content"": ""梦里没有你，那都是噩梦呀。""}, {""sex"": ""1"", ""content"": ""我没能娶你回家的噩梦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这一天""}, {""sex"": ""1"", ""content"": ""我这一天都过得很平淡，直到你找我聊天。""}, {""sex"": ""1"", ""content"": ""是想了你的一天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点点疼""}, {""sex"": ""1"", ""content"": ""那我帮你呼呼，吹一吹就不疼了哦。""}, {""sex"": ""1"", ""content"": ""只有一点点吗，我感觉我的心好疼啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是话题终结者""}, {""sex"": ""1"", ""content"": ""那你可能碰到对手了，我从来不会让人终结我的话题""}, {""sex"": ""1"", ""content"": ""那是你没有碰到我，我的话题能让你一辈子都终结不完""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁知道呢？""}, {""sex"": ""1"", ""content"": ""天知地知你知我知""}, {""sex"": ""1"", ""content"": ""要想人不知除非己莫为。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没拍照片""}, {""sex"": ""1"", ""content"": ""怎么不拍些照片留作纪念呢？""}, {""sex"": ""1"", ""content"": ""这么好看的小仙女竟然没拍照片哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你一般几点睡觉""}, {""sex"": ""1"", ""content"": ""一般都是想你想到入睡的。""}, {""sex"": ""1"", ""content"": ""我在梦里见你的时候就是我睡觉的时候。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""12点""}, {""sex"": ""1"", ""content"": ""现在正是吃饭的好时间啊。""}, {""sex"": ""1"", ""content"": ""你说的是中午十二点还是午夜十二点？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""本人可爱""}, {""sex"": ""1"", ""content"": ""什么时候让我见见可爱的本人？""}, {""sex"": ""1"", ""content"": ""现在我就觉得很可爱了，要是见到你我岂不是要被你可爱晕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能嫌弃猫不好看""}, {""sex"": ""1"", ""content"": ""你这只小猫咪，不会难看啊。""}, {""sex"": ""1"", ""content"": ""爱猫人士，怎么会嫌弃猫呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好像不是""}, {""sex"": ""1"", ""content"": ""只是好像而已，说不定是呢""}, {""sex"": ""1"", ""content"": ""这么不确定啊，那就难办了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说了什么""}, {""sex"": ""1"", ""content"": ""我只是在说我喜欢而已。""}, {""sex"": ""1"", ""content"": ""除了喜欢你，我还能说啥。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小甜甜""}, {""sex"": ""1"", ""content"": ""做我的小甜甜好不好呀。""}, {""sex"": ""1"", ""content"": ""你这么甜，你家里人知道吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""甜吧""}, {""sex"": ""1"", ""content"": ""不甜，还没有你的嘴巴甜呢。""}, {""sex"": ""1"", ""content"": ""当然甜啦，难道还有什么比你甜的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""甜瓜""}, {""sex"": ""1"", ""content"": ""说得我也想尝一口了""}, {""sex"": ""1"", ""content"": ""有多甜呀，能有比你更甜吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外面太吵了""}, {""sex"": ""1"", ""content"": ""是谁在外面吵我的小公主，我去揍他。""}, {""sex"": ""1"", ""content"": ""那咱们乖乖待在家里，我陪你聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""其他人""}, {""sex"": ""1"", ""content"": ""不要其他人，我只要你""}, {""sex"": ""1"", ""content"": ""不管其他人是什么样的，我在乎的只有你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""累不累""}, {""sex"": ""1"", ""content"": ""你看我的样子像是不累的人吗！""}, {""sex"": ""2"", ""content"": ""好吧。""}, {""sex"": ""1"", ""content"": ""不过这时候来个按摩那真的是太好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人很坏的""}, {""sex"": ""1"", ""content"": ""坏坏的男生，这样你会喜欢吗。""}, {""sex"": ""1"", ""content"": ""那我也只是对你一个人坏啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个是你吗""}, {""sex"": ""1"", ""content"": ""对啊，这是你未来的男朋友。""}, {""sex"": ""1"", ""content"": ""如果你的心告诉你这是我那这一定就是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快点啊""}, {""sex"": ""1"", ""content"": ""你喜欢快点的呀，快点比较刺激是吧。""}, {""sex"": ""1"", ""content"": ""我的心已经飞奔过去了，你没看见吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道该说什么了""}, {""sex"": ""1"", ""content"": ""遵从你的心，想说什么就说什么。""}, {""sex"": ""1"", ""content"": ""不知道说什么，那不如唱歌吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚忙完全部事情""}, {""sex"": ""1"", ""content"": ""恭喜恭喜，终于可以休息了""}, {""sex"": ""1"", ""content"": ""可以休息了，开心吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上帝瞎了""}, {""sex"": ""1"", ""content"": ""那你要不要带他去医院检查一下？""}, {""sex"": ""1"", ""content"": ""上帝不是经常瞎嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是我眼瞎""}, {""sex"": ""1"", ""content"": ""难怪了，你都没看出来我喜欢你""}, {""sex"": ""1"", ""content"": ""眼瞎可不是件小事啊，走我带你去看医生""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你最真甜""}, {""sex"": ""1"", ""content"": ""你没尝过怎么知道我的甜呢。""}, {""sex"": ""1"", ""content"": ""真真甜甜的才合适你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说话真好玩""}, {""sex"": ""1"", ""content"": ""那你觉得跟我说话有趣吗？""}, {""sex"": ""1"", ""content"": ""让你觉得跟我说话好玩你才会喜欢多跟我聊天呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃完饭没""}, {""sex"": ""1"", ""content"": ""我还想等着你一起吃饭呢。""}, {""sex"": ""1"", ""content"": ""饭没你好吃所以早早就吃完了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好累好累""}, {""sex"": ""1"", ""content"": ""累是活着的证明""}, {""sex"": ""1"", ""content"": ""在我怀里好好睡一觉吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是个渣女""}, {""sex"": ""1"", ""content"": ""那你怎么还不来渣我""}, {""sex"": ""1"", ""content"": ""等玩够了，就找个老实人接盘吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你挺会说话的呀""}, {""sex"": ""1"", ""content"": ""还好，一般一般世界第三""}, {""sex"": ""1"", ""content"": ""可惜没能说动你的心啊。""}], ""lock"": 1}"
