"{""chat"": [{""sex"": ""1"", ""content"": ""我想和你认识下""}, {""sex"": ""2"", ""content"": ""可以啊！""}, {""sex"": ""1"", ""content"": ""你答应得这么爽快，我接下来的台词都白准备了呢。 你是我遇见的最友善的女孩子，我决定请你喝点东西，想喝点什么？""}, {""sex"": ""2"", ""content"": ""跟你一样""}, {""sex"": ""1"", ""content"": ""谢谢，你令我心情一下子非常好，我要请你吃饭""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""探探说你喜欢我""}, {""sex"": ""2"", ""content"": ""我咋不知道?""}, {""sex"": ""1"", ""content"": ""右滑的那一刻， 互相喜欢品味出众""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给我发个大红包""}, {""sex"": ""1"", ""content"": ""大红包在我口袋里，你得自己亲自来拿。""}, {""sex"": ""1"", ""content"": ""可是我只给喜欢我的女孩发红包，你都没说过你喜欢我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人都喜欢胸大的""}, {""sex"": ""1"", ""content"": ""请不要把我和一般男人放在一起。""}, {""sex"": ""1"", ""content"": ""我喜欢你就不是因为你胸大啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""烦人啊""}, {""sex"": ""1"", ""content"": ""是什么在烦着你，我来帮你把烦恼通通都赶跑。""}, {""sex"": ""1"", ""content"": ""烦着你是因为喜欢你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""几个小时""}, {""sex"": ""1"", ""content"": ""才几个小时不见，我就觉得有一个世纪那么漫长""}, {""sex"": ""1"", ""content"": ""我也不知道呀，但感觉好久好久了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道你是谁""}, {""sex"": ""1"", ""content"": ""你不需要知道我是谁，你只需要知道我喜欢你就好""}, {""sex"": ""1"", ""content"": ""我是这条gai最靓的仔""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有一点吧""}, {""sex"": ""1"", ""content"": ""我仿佛看到了希望的曙光。""}, {""sex"": ""1"", ""content"": ""或许这一点点能够为我带来很大的变化。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你忙你的吧""}, {""sex"": ""1"", ""content"": ""不巧，我不忙 你继续打扰我一会儿呗""}, {""sex"": ""1"", ""content"": ""不要，还想和你说会儿。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在买东西吃""}, {""sex"": ""1"", ""content"": ""买什么好吃的，我也要一份！""}, {""sex"": ""1"", ""content"": ""小吃货，怎么都离不开吃呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你回去""}, {""sex"": ""1"", ""content"": ""不回去！我要跟着你""}, {""sex"": ""1"", ""content"": ""我要是回去了，你一个人咋办呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我还是走吧""}, {""sex"": ""1"", ""content"": ""别别别，你别走，你走了我怎么办""}, {""sex"": ""1"", ""content"": ""你还想走去哪里，你已经被我困在心里了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""炒饭""}, {""sex"": ""1"", ""content"": ""你想吃我亲手做的蛋炒饭嘛？""}, {""sex"": ""1"", ""content"": ""我已经开始想吃你的炒饭了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""照片发给我看看""}, {""sex"": ""1"", ""content"": ""看我照片要收费的，你打算付多少？""}, {""sex"": ""1"", ""content"": ""那你可能会沉醉在我的盛世美颜里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来不及""}, {""sex"": ""1"", ""content"": ""只要还有明天，就没有什么是来不及的。""}, {""sex"": ""1"", ""content"": ""可以的，我相信你，你也要相信你自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别等我""}, {""sex"": ""1"", ""content"": ""我要是不等你，还能等谁啊。""}, {""sex"": ""1"", ""content"": ""没事，等一等你还是挺好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢~""}, {""sex"": ""1"", ""content"": ""快亲我一下作为奖励。""}, {""sex"": ""1"", ""content"": ""口头谢谢可不行，要来点有诚意的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我谢谢你哦""}, {""sex"": ""1"", ""content"": ""我们之间还需要什么谢谢吗。""}, {""sex"": ""1"", ""content"": ""以后都是一家人了，还说什么谢谢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋这么凶""}, {""sex"": ""1"", ""content"": ""这是我最温柔的样子了，你竟然觉得凶？""}, {""sex"": ""1"", ""content"": ""凶一点你才能知道我在乎你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老了吧""}, {""sex"": ""1"", ""content"": ""我还是年轻精壮的小伙子好不好。""}, {""sex"": ""1"", ""content"": ""希望你能陪我到老。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺早啊""}, {""sex"": ""1"", ""content"": ""帅气的人一般都很早哦。""}, {""sex"": ""1"", ""content"": ""想早点跟你联系，好让一天显得更长。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让我冷静""}, {""sex"": ""1"", ""content"": ""好，你好好静静，但是不要想太多了。""}, {""sex"": ""1"", ""content"": ""那你先自己冷静冷静，需要我就给我发消息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想安静会""}, {""sex"": ""1"", ""content"": ""让你一个人安静会出事的吧。""}, {""sex"": ""1"", ""content"": ""那等你安静完就找我，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生物钟""}, {""sex"": ""1"", ""content"": ""看来小仙女的睡眠时间很规律呀""}, {""sex"": ""1"", ""content"": ""以后你起床的时候就叫醒我，我要跟你调一个一样的生物钟""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你厉害[强]""}, {""sex"": ""1"", ""content"": ""我要是不厉害怎么会出现在你身边呢。""}, {""sex"": ""1"", ""content"": ""厉害的人才能配得上你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想谈感情""}, {""sex"": ""1"", ""content"": ""不想谈感情，还是不想跟我谈感情？""}, {""sex"": ""1"", ""content"": ""那我们不谈感情，谈恋爱就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去哪儿玩""}, {""sex"": ""1"", ""content"": ""我最想去的是去你心里玩。""}, {""sex"": ""1"", ""content"": ""朋友推荐了我一个地方挺不错的，要不要带你去？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""恋爱太难了""}, {""sex"": ""1"", ""content"": ""有我在，你有啥好难的。""}, {""sex"": ""1"", ""content"": ""不难，遇见你更难。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看到我了？""}, {""sex"": ""1"", ""content"": ""你就在我眼里，怎么会没看到呢。""}, {""sex"": ""1"", ""content"": ""人群中你最闪亮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我昨天睡得比较早""}, {""sex"": ""1"", ""content"": ""早睡早起身体好呀！""}, {""sex"": ""1"", ""content"": ""难怪我昨天这么早梦到你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为啥是单身狗鸭""}, {""sex"": ""1"", ""content"": ""那是因为你没答应做我女朋友。""}, {""sex"": ""1"", ""content"": ""这不是正好给你拯救单身狗的机会吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没成为情侣""}, {""sex"": ""1"", ""content"": ""缺胜似情侣。""}, {""sex"": ""1"", ""content"": ""只要你想，现在就可以。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你平常都这样撩妹吗""}, {""sex"": ""1"", ""content"": ""不，我只撩你一人而已。""}, {""sex"": ""1"", ""content"": ""那你想被我这么撩吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你带坏我""}, {""sex"": ""1"", ""content"": ""不止要带坏你，还要把你带进我心里。""}, {""sex"": ""1"", ""content"": ""这样就没有别人敢喜欢你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快睡啦""}, {""sex"": ""1"", ""content"": ""已经睡着了，现在是在梦游了。""}, {""sex"": ""1"", ""content"": ""熬夜对身体不好，所以我建议你通宵""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是睡觉""}, {""sex"": ""1"", ""content"": ""睡觉好啊，没有什么比睡觉更好的了。""}, {""sex"": ""1"", ""content"": ""好好睡觉真的是一件很快乐的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""知道啦知道啦知道啦""}, {""sex"": ""1"", ""content"": ""重要的事情说了三遍，就不许忘记了哦。""}, {""sex"": ""1"", ""content"": ""好好好，知道就好，我这不是怕你没放在心上嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要说脏话""}, {""sex"": ""1"", ""content"": ""你觉得我像是说脏话的人？""}, {""sex"": ""1"", ""content"": ""清楚明白！保证不干了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是不知道说啥""}, {""sex"": ""1"", ""content"": ""我也不知道啊，可是一见到你我就滔滔不绝""}, {""sex"": ""1"", ""content"": ""你不用说话，听我说就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只是不知道说啥""}, {""sex"": ""1"", ""content"": ""看来你是比较安静话少的女孩子。""}, {""sex"": ""1"", ""content"": ""竟然让你觉得不知道说什么，看来我要反思一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[可怜][可怜][可怜][可怜]""}, {""sex"": ""1"", ""content"": ""这样一副可怜兮兮的样子也太让人心疼了。""}, {""sex"": ""1"", ""content"": ""要是此刻在你身边，我肯定立马把你抱进怀里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想去看病""}, {""sex"": ""1"", ""content"": ""生病了怎么能不看，你这样我会担心的。""}, {""sex"": ""1"", ""content"": ""你就是这样照顾自己的吗，生病也不看病的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还以为你嫌弃我""}, {""sex"": ""1"", ""content"": ""我那么喜欢小动物，怎么会嫌弃你呢。""}, {""sex"": ""1"", ""content"": ""嫌弃什么？是嫌你长得太好看，还是嫌你太可爱？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我心情很不好""}, {""sex"": ""1"", ""content"": ""为什么不好，说出来让我开心开心""}, {""sex"": ""1"", ""content"": ""你要是心情不好，我才有机会哄你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你让我心情不好""}, {""sex"": ""1"", ""content"": ""那我现在赎罪让你心情好起来好不好？""}, {""sex"": ""1"", ""content"": ""我是想让你开心的，怎么反而让你觉得心情不好了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你找我干嘛？""}, {""sex"": ""1"", ""content"": ""想你了想跟你聊天啊。""}, {""sex"": ""1"", ""content"": ""难道不干嘛就不能找你嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早呀""}, {""sex"": ""1"", ""content"": ""你也好早，要去上班了吗""}, {""sex"": ""1"", ""content"": ""早呀，昨天晚上睡得好吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不要跟你聊天了""}, {""sex"": ""1"", ""content"": ""不跟我聊天你是要偷偷想我吗？""}, {""sex"": ""1"", ""content"": ""别别别，我错了，不要不跟我聊天好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""傻狗""}, {""sex"": ""1"", ""content"": ""我觉得做一只傻狗挺好的。""}, {""sex"": ""2"", ""content"": ""哪好了？""}, {""sex"": ""1"", ""content"": ""傻傻的很可爱，还讨你喜欢，不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""傻样吧你""}, {""sex"": ""1"", ""content"": ""看着你笑的时候变傻了。""}, {""sex"": ""1"", ""content"": ""做你的一个人的傻子不好吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有时间吃饭""}, {""sex"": ""1"", ""content"": ""其他时间都可以没有，但就是不能没时间吃饭啊""}, {""sex"": ""1"", ""content"": ""不吃饭是不行的，把胃饿坏了怎么办？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃了早饭""}, {""sex"": ""1"", ""content"": ""这个点才吃早饭，午饭是不是会吃不下？""}, {""sex"": ""1"", ""content"": ""早餐是一天中最重要的一餐，一定要认真吃哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好看的人很多""}, {""sex"": ""1"", ""content"": ""可是让我心动的只有你一个。""}, {""sex"": ""1"", ""content"": ""可是好看的你是独一份的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""把我饿死了怎么办""}, {""sex"": ""1"", ""content"": ""你觉得你有这个被饿死的机会吗。""}, {""sex"": ""1"", ""content"": ""有我在你就不会被饿死。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""幸会""}, {""sex"": ""1"", ""content"": ""余生从此不孤单""}, {""sex"": ""1"", ""content"": ""认识你是我今生最幸运的事""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会怎么爱我""}, {""sex"": ""1"", ""content"": ""我会把我的所有爱所有温柔所有宠溺都给你。""}, {""sex"": ""1"", ""content"": ""爱不是用言语表明，而是用行动证明。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不会打你""}, {""sex"": ""1"", ""content"": ""你这么说，心里没点数嘛？""}, {""sex"": ""1"", ""content"": ""你要是不打我，那就不是你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会打你""}, {""sex"": ""1"", ""content"": ""你要是打我就是属于家暴了。""}, {""sex"": ""1"", ""content"": ""我就知道小仙女最温柔了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又要胖几斤""}, {""sex"": ""1"", ""content"": ""已经在长胖的路上越走越远了。""}, {""sex"": ""1"", ""content"": ""没事，胖胖的显得可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃了蜜糖吗""}, {""sex"": ""1"", ""content"": ""我这些蜜糖都是给你准备的。""}, {""sex"": ""1"", ""content"": ""那你要不要试试这些蜜糖呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我骗你啥了？""}, {""sex"": ""1"", ""content"": ""你骗走了我的心啊。""}, {""sex"": ""1"", ""content"": ""你真的不知道吗？竟然这么理直气壮地问我！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也不是好人""}, {""sex"": ""1"", ""content"": ""那就更不能让你去祸害人间了。""}, {""sex"": ""1"", ""content"": ""孰好孰坏，又有谁能说得清？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""巧舌如簧""}, {""sex"": ""1"", ""content"": ""谁让我遇到你呢。""}, {""sex"": ""1"", ""content"": ""为了遇见你特别锻炼的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""破镜重圆""}, {""sex"": ""1"", ""content"": ""既然破镜重圆了，就不要再把镜子打碎了。""}, {""sex"": ""1"", ""content"": ""希望破镜重圆后还能和好如初。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我离你哪里也挺近的""}, {""sex"": ""1"", ""content"": ""那你要不要过来找我玩呢。""}, {""sex"": ""1"", ""content"": ""距离近了，心也近了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好冷啊啊啊""}, {""sex"": ""1"", ""content"": ""冷出天际了！""}, {""sex"": ""1"", ""content"": ""抱紧我就不会再怕冷了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""知道知道""}, {""sex"": ""1"", ""content"": ""知道就行动起来，可不许敷衍我。""}, {""sex"": ""2"", ""content"": ""我才没有。""}, {""sex"": ""1"", ""content"": ""我相信你，可别让我失望哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么才算理你""}, {""sex"": ""1"", ""content"": ""就是要回我消息呀，不可以忽略我""}, {""sex"": ""1"", ""content"": ""你现在这样就是理我啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好感动哦""}, {""sex"": ""1"", ""content"": ""既然这么感动的话，不给点表示吗""}, {""sex"": ""1"", ""content"": ""那你可以亲我一下回报我啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感动啥""}, {""sex"": ""1"", ""content"": ""没啥，只是觉得很感动而已""}, {""sex"": ""1"", ""content"": ""上天把你这么可爱的小仙女送到我身边，我觉得很感动""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我挺无聊的""}, {""sex"": ""1"", ""content"": ""无聊的时候找我啊，保证让你不无聊。""}, {""sex"": ""1"", ""content"": ""所以你才需要我这种有趣的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真的喜欢吗""}, {""sex"": ""1"", ""content"": ""当然是真的喜欢了，而且是发自内心的喜欢""}, {""sex"": ""1"", ""content"": ""如果不是真的喜欢，我又何必勉强自己呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班不开心""}, {""sex"": ""1"", ""content"": ""那你下班肯定会开心的""}, {""sex"": ""1"", ""content"": ""我在想我要怎么样才能让你开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你成仙了""}, {""sex"": ""1"", ""content"": ""为了能配上仙女你，我必须的成仙。""}, {""sex"": ""1"", ""content"": ""我欲成仙归去，又恐琼楼玉宇""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你骗走了我的心啊！还不赶快还给我？""}, {""sex"": ""1"", ""content"": ""我都骗走了，怎可能还给你呢。""}, {""sex"": ""1"", ""content"": ""骗都骗走了，哪还有还的理由啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你骗不到""}, {""sex"": ""1"", ""content"": ""那我只好施展浑身解数了。""}, {""sex"": ""1"", ""content"": ""我就不信了，我骗到不你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还来大姨妈""}, {""sex"": ""1"", ""content"": ""那你肚子会不会不舒服啊？""}, {""sex"": ""1"", ""content"": ""大姨妈这个讨厌的亲戚总是来找你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""起来的真早""}, {""sex"": ""1"", ""content"": ""早点起来才会有更多时间来想你啊。""}, {""sex"": ""1"", ""content"": ""早睡早起做个健康的男生。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要不要""}, {""sex"": ""1"", ""content"": ""不要的话我岂不是傻？""}, {""sex"": ""1"", ""content"": ""要要要，小仙女给的肯定照单全收""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""亏死了""}, {""sex"": ""1"", ""content"": ""跟我在一起，稳赚不亏。""}, {""sex"": ""1"", ""content"": ""吃亏是福，别太放在心上啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""暂时原谅你""}, {""sex"": ""1"", ""content"": ""我会让你彻底原谅我的。""}, {""sex"": ""1"", ""content"": ""看来我得好好买点好吃的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""超级无敌爱你""}, {""sex"": ""1"", ""content"": ""你这样我会受不起的呦。""}, {""sex"": ""1"", ""content"": ""爱你！超级超级！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你过来吗""}, {""sex"": ""1"", ""content"": ""你要是想见我，我随时都可以过去找你""}, {""sex"": ""1"", ""content"": ""对呀，我不过去怎么能看见你呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有那么夸张吧""}, {""sex"": ""1"", ""content"": ""告诉你个秘密，其实比这个还夸张。""}, {""sex"": ""1"", ""content"": ""现实往往比你的想象来得更猛烈哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""劝睡觉""}, {""sex"": ""1"", ""content"": ""还不去睡觉？你知不知道猫头鹰有多羡慕你吗？""}, {""sex"": ""1"", ""content"": ""可爱的朋友，您的睡眠时间已不足10个小时，请尽快调整心情入睡，保证充足的睡眠""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在这等你""}, {""sex"": ""1"", ""content"": ""好，我不会让你等太久的。""}, {""sex"": ""1"", ""content"": ""被人等待的感觉可真好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在家了""}, {""sex"": ""1"", ""content"": ""在家等我吗?""}, {""sex"": ""1"", ""content"": ""那是不是应该邀请我去你家呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想旅游""}, {""sex"": ""1"", ""content"": ""这时候你就需要掏出钱包了。""}, {""sex"": ""1"", ""content"": ""旅行怎么可以少了我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""待遇怎么样""}, {""sex"": ""1"", ""content"": ""那必须是好得没话说啊""}, {""sex"": ""1"", ""content"": ""我会像对待公主一样对待你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了就好""}, {""sex"": ""1"", ""content"": ""没吃的话，你会心疼吗？""}, {""sex"": ""1"", ""content"": ""下次我想跟你一起吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外面下雨了吗""}, {""sex"": ""1"", ""content"": ""是啊，下雨天你可别到处乱跑。""}, {""sex"": ""1"", ""content"": ""你没听到哗啦啦的雨声嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我告诉你个秘密""}, {""sex"": ""1"", ""content"": ""是不是终于忍不住要跟我告白啦？""}, {""sex"": ""1"", ""content"": ""要偷偷的说，只能告诉我一个人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""九月一号""}, {""sex"": ""1"", ""content"": ""每个月的一号都是美好的开始，加油！""}, {""sex"": ""1"", ""content"": ""八月发生的事就不要带到九月了，因为九月要遇见更好的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看韩剧""}, {""sex"": ""1"", ""content"": ""不，你不是看韩剧你是看欧巴""}, {""sex"": ""1"", ""content"": ""什么韩剧也不和我分享一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""教育""}, {""sex"": ""1"", ""content"": ""以后咱们可得好好教育我们的宝宝""}, {""sex"": ""1"", ""content"": ""一定要接受良好的教育，才会形成正确的三观""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""家教严""}, {""sex"": ""1"", ""content"": ""我知道叔叔阿姨都是为你好""}, {""sex"": ""1"", ""content"": ""家教严的女孩说明家教好呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快乐是自己找的""}, {""sex"": ""1"", ""content"": ""而我的快乐是你给的。""}, {""sex"": ""1"", ""content"": ""自己的快乐，自己享受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""讨厌现在的自己""}, {""sex"": ""1"", ""content"": ""不要讨厌自己，要是连自己都不爱自己，怎么能得到别人的爱呢？""}, {""sex"": ""1"", ""content"": ""如果对现在的自己不满意，那就努力去改变现状吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""当爱已成往事""}, {""sex"": ""1"", ""content"": ""将往事留在风中""}, {""sex"": ""1"", ""content"": ""我总是容易被往事感动。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好坏哟""}, {""sex"": ""1"", ""content"": ""有没有让你很喜欢呢。""}, {""sex"": ""1"", ""content"": ""我的坏只能你一个人享受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就勾引你""}, {""sex"": ""1"", ""content"": ""你这样我会控制不住自己的。""}, {""sex"": ""1"", ""content"": ""你再勾引我！信不信我打你屁屁""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又不喜欢""}, {""sex"": ""1"", ""content"": ""看来要得到你的喜欢可不是一件容易的事""}, {""sex"": ""1"", ""content"": ""不喜欢没关系，可以慢慢培养兴趣呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""分不清东南西北""}, {""sex"": ""1"", ""content"": ""不用分清分清东南西北，分得清我就可以了。""}, {""sex"": ""1"", ""content"": ""我方向感很好的，跟着我不用怕。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也刚吃完""}, {""sex"": ""1"", ""content"": ""吃什么好吃的，给我留点哦""}, {""sex"": ""1"", ""content"": ""要不再来吃点吧？那么瘦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""汇报工作""}, {""sex"": ""1"", ""content"": ""报告！今天也是很想你的一天！""}, {""sex"": ""1"", ""content"": ""我知道你的工作肯定是做得井井有条并且很出色的，对吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不喜欢吃西瓜""}, {""sex"": ""1"", ""content"": ""不喜欢吃西瓜怎么享受夏天的美好啊""}, {""sex"": ""1"", ""content"": ""你可以不喜欢吃西瓜，但是你不能不喜欢我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还不想睡觉""}, {""sex"": ""1"", ""content"": ""那就让我好好陪你聊聊天吧。""}, {""sex"": ""1"", ""content"": ""我来哄你睡觉要不要。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不相信这些""}, {""sex"": ""1"", ""content"": ""那看来得让你相信一点别的了。""}, {""sex"": ""1"", ""content"": ""那你愿意相信一些什么呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忙点充实""}, {""sex"": ""1"", ""content"": ""充实的一天从和你聊天开始了。""}, {""sex"": ""1"", ""content"": ""有时候真的非常的忙啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可爱不？""}, {""sex"": ""1"", ""content"": ""让我仔细看看可不可爱。""}, {""sex"": ""1"", ""content"": ""你不可爱，你就是单纯的好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你娶我可好""}, {""sex"": ""1"", ""content"": ""挑个好日子我们去领证吧。""}, {""sex"": ""1"", ""content"": ""带上户口本，我们民政局门口见。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""戒指漂亮不""}, {""sex"": ""1"", ""content"": ""漂亮，可是还没你人漂亮。""}, {""sex"": ""1"", ""content"": ""漂亮的戒指总是需要漂亮的人佩戴。""}], ""lock"": 1}"
