"{""chat"": [{""sex"": ""2"", ""content"": ""我们不熟""}, {""sex"": ""1"", ""content"": ""没事，就像你和我从青涩的熟悉开始""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不认识你""}, {""sex"": ""1"", ""content"": ""朋友和情人不都是从陌生到熟悉的吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你经常来这里玩吗？""}, {""sex"": ""1"", ""content"": ""经常，你经常来这里玩吗？""}, {""sex"": ""2"", ""content"": ""不经常""}, {""sex"": ""1"", ""content"": ""难怪你不认识我，不管经常来的人还是不经常来的人，能认识你都是一件令人愉快的事情。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好你好吼~""}, {""sex"": ""1"", ""content"": ""你好啊~请问你是来人认识我的小可爱吗？""}, {""sex"": ""1"", ""content"": ""你好~~好久没有遇到这么可爱的小姐姐咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么治疗""}, {""sex"": ""1"", ""content"": ""我这病只能你来帮我治疗了。""}, {""sex"": ""1"", ""content"": ""只要你好好待在我身边就可以了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不知道去哪里玩""}, {""sex"": ""1"", ""content"": ""不然来找我，我带你出去玩""}, {""sex"": ""1"", ""content"": ""来我家随便玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找我有事？""}, {""sex"": ""1"", ""content"": ""有事没事就不能找你了吗？""}, {""sex"": ""1"", ""content"": ""有事啊，我喜欢你这件事我们聊聊吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是不是有喜欢的人了""}, {""sex"": ""1"", ""content"": ""我喜欢的人此刻正在问我这个问题""}, {""sex"": ""1"", ""content"": ""没有的话，你要来喜欢我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""舒服点了""}, {""sex"": ""1"", ""content"": ""那就好，你可得好好照顾自己啊。""}, {""sex"": ""1"", ""content"": ""好，你要是还不舒服一定要告诉我，知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有时候早有时候晚""}, {""sex"": ""1"", ""content"": ""时间这么不规律的嘛？""}, {""sex"": ""1"", ""content"": ""还是早点睡早点起比较好哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要怎么负责呢""}, {""sex"": ""1"", ""content"": ""用我的余生来负责""}, {""sex"": ""1"", ""content"": ""你想我怎么去对你负责呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没事，慢慢习惯就好了""}, {""sex"": ""1"", ""content"": ""我是得好好习惯有你在我心里了。""}, {""sex"": ""1"", ""content"": ""我喜欢你，就已经不用习惯了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么个谈法""}, {""sex"": ""1"", ""content"": ""就照韩剧那样谈吧。""}, {""sex"": ""1"", ""content"": ""我们慢慢谈你自然就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怀疑你在耍流氓""}, {""sex"": ""1"", ""content"": ""巧了，我也挺怀疑自己的。""}, {""sex"": ""1"", ""content"": ""我对你耍流氓了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那谢谢啦""}, {""sex"": ""1"", ""content"": ""你跟你男朋友那么客气干嘛？""}, {""sex"": ""1"", ""content"": ""不想要你的谢谢，想要你爱我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找男朋友啊""}, {""sex"": ""1"", ""content"": ""巧了，我在找女朋友。""}, {""sex"": ""1"", ""content"": ""那你怎么还没找到我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""情人节快乐啊""}, {""sex"": ""1"", ""content"": ""前年是单身狗，去年是单身猪，今年是单身鼠。""}, {""sex"": ""1"", ""content"": ""虽然病毒把我们隔离两地，但我们的爱却从不被隔离，祝我的小仙女情人节快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手真的好看哎""}, {""sex"": ""1"", ""content"": ""人更好看呢。""}, {""sex"": ""1"", ""content"": ""那你想不想牵着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""电影真的很好看""}, {""sex"": ""1"", ""content"": ""我觉得还是你比较好看。""}, {""sex"": ""1"", ""content"": ""那你什么时候看看我和你的电影呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我陪你吧""}, {""sex"": ""1"", ""content"": ""那你就好好陪我到老！""}, {""sex"": ""1"", ""content"": ""说好了这次就好好的陪着我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不找""}, {""sex"": ""1"", ""content"": ""因为你不用找就有很多人送上门了""}, {""sex"": ""1"", ""content"": ""像你这么可爱的小仙女难道还需要找吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好苦的""}, {""sex"": ""1"", ""content"": ""现在苦一点以后就会甜一点""}, {""sex"": ""1"", ""content"": ""良药苦口利于病""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的假的喔""}, {""sex"": ""1"", ""content"": ""难道我敢对小仙女说假话吗？""}, {""sex"": ""1"", ""content"": ""当然是真的，你要相信我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说这话容易挨揍知道不""}, {""sex"": ""1"", ""content"": ""要是挨你的揍我的心里也是甜蜜的。""}, {""sex"": ""1"", ""content"": ""我知道你肯定舍不得揍我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好久没看电视了""}, {""sex"": ""1"", ""content"": ""我也是，现在越来越不喜欢看电视了。""}, {""sex"": ""1"", ""content"": ""我还以为女孩子很爱追剧呢，那你平时做些什么呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一直都没有""}, {""sex"": ""1"", ""content"": ""没关系，现在开始就有啦""}, {""sex"": ""1"", ""content"": ""都是我的锅，让你等了我这么久""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又矮""}, {""sex"": ""1"", ""content"": ""谁矮，你怎么可能矮呢。""}, {""sex"": ""1"", ""content"": ""哪里矮了，明明都是精华。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""国庆祝福""}, {""sex"": ""1"", ""content"": ""国庆节到，我已派遣幸福守航飞机，健康护卫坦克，幸运目标大炮，连接快乐导航卫星，以国庆节烟花作为信号，向你开炮，你不笑也得笑，国庆""}, {""sex"": ""1"", ""content"": ""祝福伟大的祖国更加强盛，祝福你我口袋日见膨胀，合家相聚祝团圆，国泰民安庆国庆。国庆节快乐！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外国女人""}, {""sex"": ""1"", ""content"": ""我还是喜欢我们中国女人，尤其是你这样的。""}, {""sex"": ""1"", ""content"": ""外国女人有我们中国女人温柔可爱贤惠体贴吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""电玩城""}, {""sex"": ""1"", ""content"": ""你的币够吗，要不要我给你充点。""}, {""sex"": ""1"", ""content"": ""去电玩城也不带我，太不够意思了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""情话这么多""}, {""sex"": ""1"", ""content"": ""但是想说给你听的也很多。""}, {""sex"": ""1"", ""content"": ""情话不多的话还能怎么滴。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢你。""}, {""sex"": ""1"", ""content"": ""傻瓜，这点小事也要谢吗？""}, {""sex"": ""1"", ""content"": ""我们之间什么关系啊，还需要说谢谢吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有出去玩吗""}, {""sex"": ""1"", ""content"": ""你都不陪我，我怎么会出去玩呢。""}, {""sex"": ""1"", ""content"": ""要约你一起出去的，怎么会自己出去呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘江湖再见""}, {""sex"": ""1"", ""content"": ""为什么要江湖再见呢，我们民政局见。""}, {""sex"": ""1"", ""content"": ""我们不就是一场江湖嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的啊""}, {""sex"": ""1"", ""content"": ""都说漂亮的女人很会骗人的。""}, {""sex"": ""2"", ""content"": ""谁说的？""}, {""sex"": ""1"", ""content"": ""但你都说是真的了我肯定选择相信你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""520快乐哟??""}, {""sex"": ""1"", ""content"": ""你要是在我身边就好了，这样我会更快乐。""}, {""sex"": ""1"", ""content"": ""小仙女520快乐，今天是不是要被塞一嘴狗粮了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有美丽的容颜""}, {""sex"": ""1"", ""content"": ""但是有个美丽的你。""}, {""sex"": ""1"", ""content"": ""瞎说，在我眼里就是最美丽的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在不想跟你说话，我想静静""}, {""sex"": ""1"", ""content"": ""静静是谁！为什么要想她！""}, {""sex"": ""1"", ""content"": ""那你帮我告诉静静一声，你是我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃饭没啊""}, {""sex"": ""1"", ""content"": ""吃了，看到你都感觉自己饱了。""}, {""sex"": ""1"", ""content"": ""这不是在等你说这句话一起吃饭吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么晚睡觉""}, {""sex"": ""1"", ""content"": ""想你想到这时候才睡呢。""}, {""sex"": ""1"", ""content"": ""这不是梦里一直没有你吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得我不可爱""}, {""sex"": ""1"", ""content"": ""那是因为你只是好看！""}, {""sex"": ""1"", ""content"": ""我可爱就好啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃不上""}, {""sex"": ""1"", ""content"": ""怎么能耽误吃饭呢，不吃饭身体会吃不消的。""}, {""sex"": ""1"", ""content"": ""走，现在带你吃，肯定吃好喝好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天有点凉""}, {""sex"": ""1"", ""content"": ""那你有没有注意多穿点衣服？""}, {""sex"": ""1"", ""content"": ""最近这天气变化无常，你要好好照顾自己啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也是有脾气的""}, {""sex"": ""1"", ""content"": ""你这小脾气，我得哄着。""}, {""sex"": ""1"", ""content"": ""我就是喜欢有脾气的你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经看到了""}, {""sex"": ""1"", ""content"": ""看到了就好，那你有什么感受？""}, {""sex"": ""1"", ""content"": ""既然你看到了，还满意吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你看不到我""}, {""sex"": ""1"", ""content"": ""你都在我心里了，怎么会看不到你呢。""}, {""sex"": ""1"", ""content"": ""我的确看不到你，因为我脑袋里就是你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别让我看到你""}, {""sex"": ""1"", ""content"": ""被你看到了，就会喜欢上我？""}, {""sex"": ""1"", ""content"": ""放心，我就在这不走。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天做什么""}, {""sex"": ""1"", ""content"": ""今天要把时间都空出来，专门想你""}, {""sex"": ""1"", ""content"": ""你要是约我的话，我今天的任务就是陪你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[大笑][大笑][大笑][大笑]""}, {""sex"": ""1"", ""content"": ""矜持点啦，笑得牙龈都露出来了。""}, {""sex"": ""1"", ""content"": ""还好不是大哭，不然我可不知道怎么办。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃了没有？""}, {""sex"": ""1"", ""content"": ""早就等你这句话了！""}, {""sex"": ""1"", ""content"": ""吃了，不过夜宵还没要不一起？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""费心""}, {""sex"": ""1"", ""content"": ""对待喜欢的人当然要费心了""}, {""sex"": ""1"", ""content"": ""对你费心是应该的呀，这样你才能感受到我对你的用心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你还不睡""}, {""sex"": ""1"", ""content"": ""我要的晚安还没到，我怎么入睡。""}, {""sex"": ""1"", ""content"": ""被子太轻，压不住喜欢你的心就醒了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""革命友谊""}, {""sex"": ""1"", ""content"": ""可以把这革命友谊升级一下变成革命爱恋吗？""}, {""sex"": ""1"", ""content"": ""这难得可贵的友谊一定要好好珍惜呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼怎么办""}, {""sex"": ""1"", ""content"": ""我现在就去找你，我带你去看医生。""}, {""sex"": ""1"", ""content"": ""是不是没有好好吃饭？有没有胃药？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼""}, {""sex"": ""1"", ""content"": ""你房租快到期没有？""}, {""sex"": ""2"", ""content"": ""还没，怎么了？""}, {""sex"": ""1"", ""content"": ""想让你早点搬过来，你胃疼我可以照顾你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你笑起来真好看，像春天的花儿一样""}, {""sex"": ""1"", ""content"": ""可你的笑比春天的花儿还美。""}, {""sex"": ""1"", ""content"": ""把所有的烦恼所有的忧愁统统都吹散~""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也没问我啊""}, {""sex"": ""1"", ""content"": ""我是怕问了你会不高兴""}, {""sex"": ""1"", ""content"": ""你要是愿意跟我说也不需要我问了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你不会和我聊天呀""}, {""sex"": ""1"", ""content"": ""我怕自己会控制不住的喜欢你。""}, {""sex"": ""1"", ""content"": ""我怕聊着聊着就变成撩了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我无聊中""}, {""sex"": ""1"", ""content"": ""你好，是否要唤醒消除无聊功能？""}, {""sex"": ""1"", ""content"": ""那还不跟我聊天，跟我聊一聊就不无聊了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那晚安啦""}, {""sex"": ""1"", ""content"": ""晚安小仙女，希望你今晚能梦到我。""}, {""sex"": ""1"", ""content"": ""晚安，记得明天对我说早安哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得还行吧""}, {""sex"": ""1"", ""content"": ""我就不好了，脑子里的你跑个没停。""}, {""sex"": ""1"", ""content"": ""有你在我梦里，我也睡得很不错。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望是你""}, {""sex"": ""1"", ""content"": ""放心吧，一定会是我的，不会让你失望的。""}, {""sex"": ""1"", ""content"": ""只要你心里想着我，就一定会是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""话不要乱说""}, {""sex"": ""1"", ""content"": ""我什么时候乱说了呢？""}, {""sex"": ""1"", ""content"": ""你觉得我像是乱说的人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就不说话""}, {""sex"": ""1"", ""content"": ""不说话我就要亲你了哦。""}, {""sex"": ""1"", ""content"": ""你安静的样子也十分美好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还有啥子形象哟""}, {""sex"": ""1"", ""content"": ""看来仙女形象都不要了。""}, {""sex"": ""1"", ""content"": ""你在我面前什么形象不要都没关系。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""玩消消乐""}, {""sex"": ""1"", ""content"": ""小心把你的美丽给消了。""}, {""sex"": ""1"", ""content"": ""看来你是真的有点闲啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你别生气""}, {""sex"": ""1"", ""content"": ""我没有生气啊，我只是想吃什么比较好。""}, {""sex"": ""1"", ""content"": ""生气有啥用啊，最后还不是气自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我满眼都是你""}, {""sex"": ""1"", ""content"": ""那我是不是小星星。""}, {""sex"": ""1"", ""content"": ""难怪你眼睛这么好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""再坚持一下""}, {""sex"": ""1"", ""content"": ""可是我快要坚持不住了，我已经不知道坚持下去有什么意义了。""}, {""sex"": ""1"", ""content"": ""有你在，我就有坚持下去的动力。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看着就很想吃""}, {""sex"": ""1"", ""content"": ""想吃就吃呗，反正胖了还是可爱。""}, {""sex"": ""1"", ""content"": ""别想了，行动起来反正胖了就剩我一个要你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们都还不认识""}, {""sex"": ""1"", ""content"": ""我们还有很多的时间慢慢认识啊。""}, {""sex"": ""1"", ""content"": ""你知道什么叫做一见钟情吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁在乎你""}, {""sex"": ""1"", ""content"": ""我知道你是口是心非，明明在乎我却又不承认""}, {""sex"": ""1"", ""content"": ""就是一个貌美如花的小仙女在乎我呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怕是想挨打了狗子""}, {""sex"": ""1"", ""content"": ""老婆打老公正常。""}, {""sex"": ""1"", ""content"": ""打老公的你真的有点帅啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你套路""}, {""sex"": ""1"", ""content"": ""我专门套路你这样的漂亮女生""}, {""sex"": ""1"", ""content"": ""套路是为我们的聊天锦上添花呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不好睡觉了""}, {""sex"": ""1"", ""content"": ""心情不好连觉都睡不好，我可以先帮你消除坏心情。""}, {""sex"": ""1"", ""content"": ""好，你去睡吧，我到梦里去逗你开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有想去的地方""}, {""sex"": ""1"", ""content"": ""那你就到我心里面待着吧""}, {""sex"": ""1"", ""content"": ""看来你是一个小宅女呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看情况的""}, {""sex"": ""1"", ""content"": ""就不能不管不顾一次吗？""}, {""sex"": ""1"", ""content"": ""好，那要是有什么情况你就告诉我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一般情况""}, {""sex"": ""1"", ""content"": ""难道不是特殊情况吗？""}, {""sex"": ""1"", ""content"": ""我希望我能成为你的例外。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人靠得住""}, {""sex"": ""1"", ""content"": ""那必须的，像我这种男人肯定靠得住。""}, {""sex"": ""1"", ""content"": ""要是靠不住怎么可以叫男人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有啥事啊""}, {""sex"": ""1"", ""content"": ""终身大事跟你谈一谈。""}, {""sex"": ""1"", ""content"": ""没啥事就不能找你了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想和你讲话了""}, {""sex"": ""1"", ""content"": ""不聊天，不说话，那就直接约会吧""}, {""sex"": ""1"", ""content"": ""那我们脑电波交流吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯哼[害羞]""}, {""sex"": ""1"", ""content"": ""害羞的样子真的是太好看了。""}, {""sex"": ""1"", ""content"": ""第一次看到仙女害羞，好激动啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看来你真的很闲""}, {""sex"": ""1"", ""content"": ""所以你得陪陪我才行啊。""}, {""sex"": ""1"", ""content"": ""我只是在你面前表现出很闲的样子，其实我也很忙的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""红嘴唇儿""}, {""sex"": ""1"", ""content"": ""迷人的红嘴唇儿。""}, {""sex"": ""1"", ""content"": ""怎么想亲我一个？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人都好色""}, {""sex"": ""1"", ""content"": ""男儿本色。""}, {""sex"": ""1"", ""content"": ""食色性也。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有没有可爱到你""}, {""sex"": ""1"", ""content"": ""你差点把我给可爱到爆了。""}, {""sex"": ""1"", ""content"": ""这么可爱的人已经不多见了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真的""}, {""sex"": ""1"", ""content"": ""真的真的，我相信你""}, {""sex"": ""1"", ""content"": ""难不成你还是假的嘛""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃不死""}, {""sex"": ""1"", ""content"": ""就算吃不死也不能不为自己的健康着想啊。""}, {""sex"": ""1"", ""content"": ""不许吃了，凡是不健康的都不许你再吃了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望你能理解""}, {""sex"": ""1"", ""content"": ""理解的，毕竟人生大事是要好好考虑的。""}, {""sex"": ""1"", ""content"": ""那你也理解我，我们互相理解好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没睡嘛""}, {""sex"": ""1"", ""content"": ""这不是怕你一个人无聊吗，所以就没睡。""}, {""sex"": ""1"", ""content"": ""等会儿，等你睡了我就睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么分手""}, {""sex"": ""1"", ""content"": ""爱情没了就洒脱地分开，好吗？""}, {""sex"": ""1"", ""content"": ""或许是缘分真的不够，我们的爱是真的，但我们确实到了该分别的时候了，别难过""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一会有空我就去吃""}, {""sex"": ""1"", ""content"": ""一秒都过了现在有空吗？""}, {""sex"": ""1"", ""content"": ""我现在想拖着你去吃！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你明天也这么忙吗？""}, {""sex"": ""1"", ""content"": ""我争取明天多抽出些时间来陪你好不好？""}, {""sex"": ""1"", ""content"": ""明天不忙啦，只是刚好今天任务比较多而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是在夸我""}, {""sex"": ""1"", ""content"": ""对啊，我就是在夸你。""}, {""sex"": ""1"", ""content"": ""难道你不值得被夸奖吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕你卖了我""}, {""sex"": ""1"", ""content"": ""我卖你干嘛！你又不值钱""}, {""sex"": ""1"", ""content"": ""卖我干嘛，我才舍不得呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你现在才知道啊""}, {""sex"": ""1"", ""content"": ""还不是因为你隐藏得太深了。""}, {""sex"": ""1"", ""content"": ""难道我是最后一个知道的！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我感觉我好笨啊""}, {""sex"": ""1"", ""content"": ""笨笨的可爱啊。""}, {""sex"": ""1"", ""content"": ""哪里笨了，每次我买吃的你都能未卜先知。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你让我近一点""}, {""sex"": ""1"", ""content"": ""因为我想让你离我的心近一点。""}, {""sex"": ""1"", ""content"": ""我想好好看看你的样子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃不太舒服""}, {""sex"": ""1"", ""content"": ""怎么了？是不是不小心吃坏东西了？""}, {""sex"": ""1"", ""content"": ""好想立马到你身边，帮你揉一揉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""酒量""}, {""sex"": ""1"", ""content"": ""看来你酒量不错嘛，有时间可以切磋切磋。""}, {""sex"": ""1"", ""content"": ""就算你酒量很好也不能喝太多，喝多了伤身体。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""光明""}, {""sex"": ""1"", ""content"": ""你说的是光明纯牛奶？""}, {""sex"": ""1"", ""content"": ""你就是我人生道路上的光明，指引我前行""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你到是来啊""}, {""sex"": ""1"", ""content"": ""我来了你可不许躲着我。""}, {""sex"": ""1"", ""content"": ""既然你都开口了，那我也没理由不去了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我胆子小。""}, {""sex"": ""1"", ""content"": ""没事，反正有我保护你。""}, {""sex"": ""1"", ""content"": ""别怕，有我在不会有什么问题的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢就好了""}, {""sex"": ""1"", ""content"": ""你喜欢我，咱俩就好。""}, {""sex"": ""1"", ""content"": ""我肯定是你喜欢的啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我请你？""}, {""sex"": ""1"", ""content"": ""当然是我请你，哪里有让小仙女请客的道理。""}, {""sex"": ""1"", ""content"": ""能让小仙女请客真是太荣幸了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""糟老头坏的很""}, {""sex"": ""1"", ""content"": ""我一风华正茂的小帅哥，怎么成了糟老头了。""}, {""sex"": ""1"", ""content"": ""我就对你一个坏。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是大哥哥""}, {""sex"": ""1"", ""content"": ""幸好你没有叫我大叔。""}, {""sex"": ""1"", ""content"": ""那你喜欢我这个大哥哥吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好的大哥""}, {""sex"": ""1"", ""content"": ""要不要来做大哥的女人？""}, {""sex"": ""1"", ""content"": ""不是你大哥，是你老公。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一杯""}, {""sex"": ""1"", ""content"": ""万一你一杯倒怎么办？""}, {""sex"": ""1"", ""content"": ""一杯就一杯，不能再多了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有脾气""}, {""sex"": ""1"", ""content"": ""那我是不是都没有机会见到你生气。""}, {""sex"": ""1"", ""content"": ""像你这样的好女孩我可得好好珍惜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""往事不回头，余生不将就""}, {""sex"": ""1"", ""content"": ""故人不再来，一笑红尘中""}, {""sex"": ""1"", ""content"": ""回忆纵有千般好,未敌今后一杯酒.""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不然将来你嫌弃我怎么办""}, {""sex"": ""1"", ""content"": ""嫌弃你干嘛，都是人类。""}, {""sex"": ""1"", ""content"": ""只要真心喜欢，就不会有嫌弃一说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要睡觉了""}, {""sex"": ""1"", ""content"": ""那小仙女早点睡，我们明天再聊~""}, {""sex"": ""1"", ""content"": ""不知不觉都这么晚了，聊得太开心都忘记时间了。""}], ""lock"": 1}"
