"{""chat"": [{""sex"": ""2"", ""content"": ""你酒量好吗""}, {""sex"": ""1"", ""content"": ""怎么？想灌醉我呀。""}, {""sex"": ""1"", ""content"": ""酒量不好能出来撑场面吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""灭了你""}, {""sex"": ""1"", ""content"": ""拿什么灭了我？灭火器？""}, {""sex"": ""1"", ""content"": ""小姑娘胆子不小啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在不久的将来相信会有个满眼都是你的女孩纸出现的[呲牙]""}, {""sex"": ""1"", ""content"": ""我相信，因为我已经遇到我满眼都是她的她了。""}, {""sex"": ""1"", ""content"": ""我现在不就有你了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""平时啥样""}, {""sex"": ""1"", ""content"": ""平时啊，那肯定是平时的样子啦。""}, {""sex"": ""1"", ""content"": ""平时还能啥样啊，就是这个样子呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭了没""}, {""sex"": ""1"", ""content"": ""都这么大人了怎么会哭鼻子呢。""}, {""sex"": ""1"", ""content"": ""哭是不可能的，这辈子都不会哭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天天打牌""}, {""sex"": ""1"", ""content"": ""缺不缺牌友啊，我来添上。""}, {""sex"": ""1"", ""content"": ""那你的牌肯定打得不错，对不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不吃都胖""}, {""sex"": ""1"", ""content"": ""这叫胖？就这？""}, {""sex"": ""1"", ""content"": ""太瘦了不好，我会担心你被一阵风就吹跑的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""花花送你""}, {""sex"": ""1"", ""content"": ""那你人也送给我好不好。""}, {""sex"": ""1"", ""content"": ""送人于花，手中留香。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看樱花""}, {""sex"": ""1"", ""content"": ""今年不能到武汉去看樱花太遗憾了。""}, {""sex"": ""1"", ""content"": ""樱花如期盛开，希望越来越多的好事也能如期而至。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""他们都说我高冷""}, {""sex"": ""1"", ""content"": ""那还因为他们不了解你""}, {""sex"": ""1"", ""content"": ""因为你把你的温柔可爱都留给我了呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要来看我""}, {""sex"": ""1"", ""content"": ""放心吧，我肯定会看我的小天使啦。""}, {""sex"": ""1"", ""content"": ""不来看你，我还能看谁啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的心情""}, {""sex"": ""1"", ""content"": ""你的心情能够轻易影响我的心情。""}, {""sex"": ""1"", ""content"": ""小仙女要一直保持好心情才行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那也不会""}, {""sex"": ""1"", ""content"": ""不会没关系，我可以手把手教你。""}, {""sex"": ""1"", ""content"": ""你要是什么都会我岂不是就没有存在的意义了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要吃饭""}, {""sex"": ""1"", ""content"": ""那就一起吃饭呗。""}, {""sex"": ""1"", ""content"": ""不然你见过哪个人类是不吃饭的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女生没吃饭""}, {""sex"": ""1"", ""content"": ""快去吃饭，把我的小仙女饿着了我要找你算账的。""}, {""sex"": ""1"", ""content"": ""不吃饭下午就要饿肚子了，乖，快去吃一点吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加油哇""}, {""sex"": ""1"", ""content"": ""最近油价有点小贵，不要加了吧。""}, {""sex"": ""1"", ""content"": ""有你这加油，我会努力的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么事？""}, {""sex"": ""1"", ""content"": ""难道没事就不能来找你吗？""}, {""sex"": ""1"", ""content"": ""有一件关于我们两个人的终生大事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的好喜欢你""}, {""sex"": ""1"", ""content"": ""那巧了，我也真的很喜欢我自己""}, {""sex"": ""1"", ""content"": ""那你看紧了，不要被人抢走了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真假的？""}, {""sex"": ""1"", ""content"": ""真的假不了，假的真不了。""}, {""sex"": ""1"", ""content"": ""是真的还是假的，要不用时间证明一下？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说呀""}, {""sex"": ""1"", ""content"": ""我说不出口，爱在心口难开啊。""}, {""sex"": ""1"", ""content"": ""那你得保证，我说了之后不许躲着我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会饿死""}, {""sex"": ""1"", ""content"": ""不会饿死就可以不吃饭了吗？""}, {""sex"": ""1"", ""content"": ""你要是把我的小仙女给饿死了，我可是要找你算账的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又饿不死""}, {""sex"": ""1"", ""content"": ""就算饿不死，你也不能这样折腾我的小仙女呀。""}, {""sex"": ""1"", ""content"": ""可是饿肚子难受，我不想看到你难受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也爱你啊""}, {""sex"": ""1"", ""content"": ""那你啥时候进我家户口啊""}, {""sex"": ""1"", ""content"": ""那我是不是应该去你家提亲了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多学学""}, {""sex"": ""1"", ""content"": ""那你多学学怎么喜欢我吧""}, {""sex"": ""1"", ""content"": ""小仙女真是勤奋好学呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点晕车""}, {""sex"": ""1"", ""content"": ""有没有吃晕车药？晕车很难受的""}, {""sex"": ""1"", ""content"": ""想用风油精帮你揉一揉太阳穴，可能就会舒服点了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""神精病""}, {""sex"": ""1"", ""content"": ""确实病得不轻，快叫家长来领你回家。""}, {""sex"": ""1"", ""content"": ""不要因为你是神经病跟别人不一样就感到自卑，知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么关注我""}, {""sex"": ""1"", ""content"": ""我觉得你是个蛮有趣的女孩子。""}, {""sex"": ""1"", ""content"": ""你这么可爱，不关注太可惜了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很远很远""}, {""sex"": ""1"", ""content"": ""没关系，现在有飞机高铁，哪都能去。""}, {""sex"": ""1"", ""content"": ""不管多远，你在我心里都是没有距离的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没睡吗？""}, {""sex"": ""1"", ""content"": ""为了保证你能安全入睡，我要等你睡了再睡。""}, {""sex"": ""1"", ""content"": ""你没和我说晚安，我怎么睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是有男朋友的.""}, {""sex"": ""1"", ""content"": ""我又不是喜欢你男朋友，你跟我说这个干嘛。""}, {""sex"": ""1"", ""content"": ""还没结婚的之前，什么都有可能。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你能懂我的心情吗？""}, {""sex"": ""1"", ""content"": ""这个懂得前提是，你得让我懂啊。""}, {""sex"": ""1"", ""content"": ""喜欢你自然要懂你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点看不懂""}, {""sex"": ""1"", ""content"": ""哪儿看不懂，我来为小仙女指点迷津。""}, {""sex"": ""1"", ""content"": ""小仙女多看几遍，兴许可以自己参破。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""求夸奖""}, {""sex"": ""1"", ""content"": ""我从不夸人，只是在说事实而已。""}, {""sex"": ""1"", ""content"": ""你这么好，难道还需要我来夸吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""光说有啥用""}, {""sex"": ""1"", ""content"": ""那仙女姐姐就等着看我的行动吧。""}, {""sex"": ""1"", ""content"": ""那你可以期待一下我的行动了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想摸你腹肌""}, {""sex"": ""1"", ""content"": ""你这想法优点奇怪啊。""}, {""sex"": ""1"", ""content"": ""一块腹肌还是六块?""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕你下毒""}, {""sex"": ""1"", ""content"": ""我是疯了才会对喜欢的人下毒！""}, {""sex"": ""1"", ""content"": ""对谁下毒都不可能对你下啊，傻瓜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""毒品""}, {""sex"": ""1"", ""content"": ""我知道你是个好女孩，不可能会跟毒品沾边的。""}, {""sex"": ""1"", ""content"": ""这种危险的东西你千万不能碰！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在已经晚了""}, {""sex"": ""1"", ""content"": ""不晚不晚，只要你想就还来得及。""}, {""sex"": ""1"", ""content"": ""现在总比十年后要来得早，对吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你自己不知道吗""}, {""sex"": ""1"", ""content"": ""我还真不知道，你说了我才知道的。""}, {""sex"": ""1"", ""content"": ""当然知道，要是连我自己都不知道的话岂不是太不像话了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""十二点上班""}, {""sex"": ""1"", ""content"": ""这么晚才上班，不就可以睡到十点才起床了。""}, {""sex"": ""1"", ""content"": ""你的上班时间跟正常的上班族不太一样呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你聊会""}, {""sex"": ""1"", ""content"": ""聊人生还是撩你？""}, {""sex"": ""1"", ""content"": ""聊聊我们的人生大事吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""臭渣男""}, {""sex"": ""1"", ""content"": ""渣男就渣男，但是真的不臭好不好。""}, {""sex"": ""1"", ""content"": ""我明明是个香直男！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃午饭了嘛""}, {""sex"": ""1"", ""content"": ""午饭不和你一起吃都不算吃了。""}, {""sex"": ""1"", ""content"": ""这不是在等你一起吃饭吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""雨下的大""}, {""sex"": ""1"", ""content"": ""这时候有一把大的雨伞就是很幸福的一件事。""}, {""sex"": ""1"", ""content"": ""真庆幸这是陪你一起看的雨。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你舍不得打我""}, {""sex"": ""1"", ""content"": ""我肯定是舍不得打你的。""}, {""sex"": ""1"", ""content"": ""你就是仗着我喜欢你，你就为所欲为！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""才认识""}, {""sex"": ""1"", ""content"": ""但是我们感觉像是认识了好久一样。""}, {""sex"": ""1"", ""content"": ""认识一个这么好的你，真幸运啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要不要这么甜""}, {""sex"": ""1"", ""content"": ""要是不甜，我都不敢说认识你了。""}, {""sex"": ""1"", ""content"": ""这不是为了也能让你这么甜嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你饿着吧""}, {""sex"": ""1"", ""content"": ""你忍心看着你家老公公饿肚子吗！""}, {""sex"": ""1"", ""content"": ""你难道就是这样对自己喜欢的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我脸皮很薄""}, {""sex"": ""1"", ""content"": ""有多薄，我亲亲看？""}, {""sex"": ""1"", ""content"": ""那是不是很容易脸红呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有我的原则""}, {""sex"": ""1"", ""content"": ""那我也可以成为你的原则吗？""}, {""sex"": ""1"", ""content"": ""看来你的原则有点狠啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真会夸人""}, {""sex"": ""1"", ""content"": ""我从不夸人，我只是在说实话而已。""}, {""sex"": ""1"", ""content"": ""因为你值得被我这么夸。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道怎么回复""}, {""sex"": ""1"", ""content"": ""那就不要回复啦，这时候回复什么都是错的。""}, {""sex"": ""1"", ""content"": ""不一定要回复，因为自己知道就够了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男女之间有纯友谊吗？""}, {""sex"": ""1"", ""content"": ""以我身为一个男人的角度告诉你：没有！""}, {""sex"": ""1"", ""content"": ""所谓的纯友谊，一定有一方心怀鬼胎""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咱们是朋友""}, {""sex"": ""1"", ""content"": ""超越普通友谊的朋友？""}, {""sex"": ""1"", ""content"": ""这是你觉得，我可不觉得我们仅仅是朋友关系。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想去旅行。""}, {""sex"": ""1"", ""content"": ""摸一摸自己的钱包加上口袋。""}, {""sex"": ""1"", ""content"": ""我想带着你一起去旅行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""来吧来吧""}, {""sex"": ""1"", ""content"": ""来吧，我叫你看看闷骚的诱惑""}, {""sex"": ""1"", ""content"": ""来呀，快活呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[调皮][调皮][调皮][调皮][调皮]""}, {""sex"": ""1"", ""content"": ""你这么调皮可爱的样子，真的很招我喜欢。""}, {""sex"": ""1"", ""content"": ""你再这样我的心都要软化了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我肾虚了""}, {""sex"": ""1"", ""content"": ""肾虚喝肾宝！""}, {""sex"": ""1"", ""content"": ""你这，我无话可说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥有对象吗？""}, {""sex"": ""1"", ""content"": ""小哥哥的对象正在跟我聊天呢""}, {""sex"": ""1"", ""content"": ""小仙女要给小哥哥介绍对象吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""云南大理""}, {""sex"": ""1"", ""content"": ""是很美的地方，那里的女孩子肯定也很美。""}, {""sex"": ""1"", ""content"": ""一直想去云南旅游呢，看来到时候可以让你给我做导游了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥这样说呢""}, {""sex"": ""1"", ""content"": ""因为突然很想你了。""}, {""sex"": ""1"", ""content"": ""没有为什么，就是喜欢你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么优秀只有你""}, {""sex"": ""1"", ""content"": ""这么爱你，也只有我。""}, {""sex"": ""1"", ""content"": ""毕竟这么优秀才能配得上你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""江湖见""}, {""sex"": ""1"", ""content"": ""江湖相见相遇！""}, {""sex"": ""1"", ""content"": ""看来这都是缘分啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真的很幼稚""}, {""sex"": ""1"", ""content"": ""男生的幼稚只会给他认为最重要的人看到。""}, {""sex"": ""1"", ""content"": ""男生的成熟给陌生人，男生的幼稚给最爱的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""处什么关系""}, {""sex"": ""1"", ""content"": ""当然是……男女朋友关系了。""}, {""sex"": ""1"", ""content"": ""先做朋友，再做恋人，最后做夫妻。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""摸摸狗头""}, {""sex"": ""1"", ""content"": ""快把我这只单身狗领回家。""}, {""sex"": ""1"", ""content"": ""摸都摸了，不如再抱一下？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要听故事""}, {""sex"": ""1"", ""content"": ""那我就讲一个公主和王子的故事好了""}, {""sex"": ""1"", ""content"": ""有一天，我遇到了你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""三十了""}, {""sex"": ""1"", ""content"": ""30岁的女人既充满阅历又保有天真，多好啊。""}, {""sex"": ""1"", ""content"": ""我想你一定是个生活洒脱的小姐姐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去洗衣服""}, {""sex"": ""1"", ""content"": ""让洗衣机帮你洗就好啦，我可不想你伤到手""}, {""sex"": ""1"", ""content"": ""你洗的衣服肯定是香香的吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你偷懒""}, {""sex"": ""1"", ""content"": ""其他事可以偷懒，唯独爱你不可以偷懒。""}, {""sex"": ""1"", ""content"": ""被你抓住了，我保证下次不再偷懒了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加我干嘛呀""}, {""sex"": ""1"", ""content"": ""除了那该死的爱情，我还能找你干嘛。""}, {""sex"": ""1"", ""content"": ""像你这么好看的人，我不加个微信我感觉对不起我自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会跳""}, {""sex"": ""1"", ""content"": ""你这么聪明，肯定一学就会。""}, {""sex"": ""1"", ""content"": ""你肯定是谦虚了，怕跳得太好迷倒我了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你午饭吃了什么""}, {""sex"": ""1"", ""content"": ""你下次来我带你去吃，你就知道了。""}, {""sex"": ""1"", ""content"": ""这么关心我，我都有点不好意思了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真文艺""}, {""sex"": ""1"", ""content"": ""文艺少年不是你吗。""}, {""sex"": ""1"", ""content"": ""女生都比较喜欢文艺青年。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""受凉了""}, {""sex"": ""1"", ""content"": ""拜托你多穿点衣服，别只要风度不要温度。""}, {""sex"": ""1"", ""content"": ""你就是不知道要好好照顾自己，感冒了你就知道有多难受了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真受不了你""}, {""sex"": ""1"", ""content"": ""看来你的心理素质还是不行，我得多锻炼锻炼你对我的忍耐力。""}, {""sex"": ""1"", ""content"": ""受不了我英俊潇洒风流倜傥的英姿是不是？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦到啥啦""}, {""sex"": ""1"", ""content"": ""梦到我们的未来了。""}, {""sex"": ""1"", ""content"": ""你希望我梦到什么呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉啊""}, {""sex"": ""1"", ""content"": ""晚安，梦里不要欺负我""}, {""sex"": ""1"", ""content"": ""那我准备一下进入你的梦境。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你总是欺负我""}, {""sex"": ""1"", ""content"": ""那我要把你欺负成我老婆。""}, {""sex"": ""1"", ""content"": ""这辈子欺负你，算是我的福气。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你哄我开心""}, {""sex"": ""1"", ""content"": ""哄你开心啊，我带你吃好吃的吧。""}, {""sex"": ""1"", ""content"": ""我的出现不就是为了哄你开心的嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢热闹""}, {""sex"": ""1"", ""content"": ""我们可以办个婚礼来热闹热闹。""}, {""sex"": ""1"", ""content"": ""我们两个在一起生活就会变得热闹啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你下班啦""}, {""sex"": ""1"", ""content"": ""恭喜,你现在自由啦""}, {""sex"": ""1"", ""content"": ""那你回家了找你聊，路上少玩手机""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么没睡觉""}, {""sex"": ""1"", ""content"": ""月亮偷偷跟我打小报告说你还没睡。""}, {""sex"": ""1"", ""content"": ""你一直在我心上捣乱，所以我没办法好好睡觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥好逛的""}, {""sex"": ""1"", ""content"": ""逛街的快乐是与人不是逛。""}, {""sex"": ""1"", ""content"": ""你跟着我就没错的啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥你是不是喝酒了[发呆]""}, {""sex"": ""1"", ""content"": ""难不成你是想听我的酒后吐真言吗？""}, {""sex"": ""1"", ""content"": ""你是怕我酒醒后不负责吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""越来越重""}, {""sex"": ""1"", ""content"": ""这是因为你越来越幸福呀""}, {""sex"": ""1"", ""content"": ""难怪我觉得你压在我心里让我觉得喘不过气来了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想欠人情""}, {""sex"": ""1"", ""content"": ""不欠，你不要胡思乱想了。""}, {""sex"": ""1"", ""content"": ""我们之间还谈什么欠不欠人情的呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真烦""}, {""sex"": ""1"", ""content"": ""在烦什么呢，可以跟我这个情绪垃圾桶倾诉哦""}, {""sex"": ""1"", ""content"": ""有烦恼是正常的呀，毕竟不可能事事如意，对不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚点再睡""}, {""sex"": ""1"", ""content"": ""已经很晚啦，小仙女熬夜是会有黑眼圈的哦。""}, {""sex"": ""1"", ""content"": ""眼霜很贵的，早点睡好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你哪里人啊？""}, {""sex"": ""1"", ""content"": ""我是你的心上人。""}, {""sex"": ""1"", ""content"": ""地球的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可别夸我""}, {""sex"": ""1"", ""content"": ""没有夸你，只是在说一个事实""}, {""sex"": ""1"", ""content"": ""夸一夸这么可爱的你不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你对我有啥感觉""}, {""sex"": ""1"", ""content"": ""想起你就是心动的感觉。""}, {""sex"": ""1"", ""content"": ""你这么问我，难道是想跟我表白？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭着呢""}, {""sex"": ""1"", ""content"": ""不哭不哭，我帮你擦一擦眼泪""}, {""sex"": ""1"", ""content"": ""看你哭我觉得好心疼啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打工妹一个""}, {""sex"": ""1"", ""content"": ""打工很辛苦的，做我老婆吧。""}, {""sex"": ""1"", ""content"": ""大家都是出来打工的，不容易啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗓子都哑了""}, {""sex"": ""1"", ""content"": ""你小点声叫我，我听得到。""}, {""sex"": ""1"", ""content"": ""给你买了很多润喉糖，你就放心吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还能干啥""}, {""sex"": ""1"", ""content"": ""我还能照顾你啊，不信你试试看。""}, {""sex"": ""1"", ""content"": ""我还能干很多事情呢，要不要试试？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么这么突然""}, {""sex"": ""1"", ""content"": ""这样才能给你一个惊喜嘛。""}, {""sex"": ""1"", ""content"": ""一点都不突然，我已经蓄谋已久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""恋爱伤身体""}, {""sex"": ""1"", ""content"": ""没事，我身体好！""}, {""sex"": ""1"", ""content"": ""我会买点补品让你补补的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下次做给你吃""}, {""sex"": ""1"", ""content"": ""这可是你说的哦，我等着品尝你的手艺。""}, {""sex"": ""1"", ""content"": ""我突然就很期待下次的到来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帅哥爱闹？""}, {""sex"": ""1"", ""content"": ""只爱闹你。""}, {""sex"": ""1"", ""content"": ""本帅哥只跟喜欢的人闹。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也睡吧""}, {""sex"": ""1"", ""content"": ""你的晚安我还没收到，怎么敢睡呢""}, {""sex"": ""1"", ""content"": ""我在想你一会儿，这样梦里就有你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能对别人温柔吗""}, {""sex"": ""1"", ""content"": ""不能，我要独占你所有的温柔。""}, {""sex"": ""1"", ""content"": ""你要是对别人温柔我会吃醋的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我叫小雪""}, {""sex"": ""1"", ""content"": ""人如其名，你肯定跟雪一样美。""}, {""sex"": ""1"", ""content"": ""名字这么温柔，你肯定也是个温柔的小仙女吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想你有什么好处""}, {""sex"": ""1"", ""content"": ""可以让你的生活更加充实""}, {""sex"": ""1"", ""content"": ""可以让你的相思之苦好受点""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我减肥""}, {""sex"": ""1"", ""content"": ""我说你能不能不减肥啊。""}, {""sex"": ""2"", ""content"": ""为什么？""}, {""sex"": ""1"", ""content"": ""还不是怕你减完肥太好了，给我招情敌吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做饭好吃""}, {""sex"": ""1"", ""content"": ""什么时候我能亲自尝尝你的手艺？""}, {""sex"": ""1"", ""content"": ""那以后你做饭我洗碗，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥哥，你离我十万八千里远好吧""}, {""sex"": ""1"", ""content"": ""你信不信我一个筋斗云就是十万八千里！""}, {""sex"": ""1"", ""content"": ""没事，我打个飞的就过来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""然后呢?""}, {""sex"": ""1"", ""content"": ""然后的然后就没有然后了。""}, {""sex"": ""1"", ""content"": ""然后我就喜欢上你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不太想""}, {""sex"": ""1"", ""content"": ""既然你不想那就不要勉强自己了。""}, {""sex"": ""1"", ""content"": ""真的不想吗，难道你心里不是特别想吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""提醒我""}, {""sex"": ""1"", ""content"": ""得令，我会及时提醒你的""}, {""sex"": ""1"", ""content"": ""嗯嗯，这么重要的任务，我会保证完成使命的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃药太苦""}, {""sex"": ""1"", ""content"": ""需要我给你准备一点点的糖块吗？""}, {""sex"": ""1"", ""content"": ""以后我买点甜甜的糖果，吃完药就给你吃一颗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""先试试""}, {""sex"": ""1"", ""content"": ""勇于尝试，表扬一下！""}, {""sex"": ""1"", ""content"": ""不试试怎么知道结果，对不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是太无聊了""}, {""sex"": ""1"", ""content"": ""人生如此有乐趣，别把时间浪费在说无聊上。""}, {""sex"": ""1"", ""content"": ""你要是把无聊的时间拿来跟我谈恋爱就不会这么惆怅了。""}], ""lock"": 1}"
