"{""chat"": [{""sex"": ""1"", ""content"": ""能不能和我拍个照?""}, {""sex"": ""2"", ""content"": ""为什么？?""}, {""sex"": ""1"", ""content"": ""我要向我同事证明，天使是存在的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不错不错不错""}, {""sex"": ""1"", ""content"": ""只是还不错啊，我还以为会很好呢""}, {""sex"": ""1"", ""content"": ""那是不是应该有点奖励呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我这么菜""}, {""sex"": ""1"", ""content"": ""这不是刚好可以配下饭吗。""}, {""sex"": ""1"", ""content"": ""有我在呢，你菜也没事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦到了什么""}, {""sex"": ""1"", ""content"": ""记不清了，但感觉跟你有关。""}, {""sex"": ""1"", ""content"": ""梦到你跟我表白了。你是不是现实中不敢讲只敢在梦里偷偷告诉我啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈，说笑了""}, {""sex"": ""1"", ""content"": ""说你好看，我只是在说事实而已。""}, {""sex"": ""1"", ""content"": ""笑起来真的好看，以后我会让你多笑的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""话题开场""}, {""sex"": ""1"", ""content"": ""你好，让你久等了，我终于来了""}, {""sex"": ""1"", ""content"": ""HI，你好，我们是不是在什么地方见过?   ""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""噢噢好吧""}, {""sex"": ""1"", ""content"": ""怎么感觉你有些失望呢？""}, {""sex"": ""1"", ""content"": ""你这么敷衍我真的好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美颜真强大""}, {""sex"": ""1"", ""content"": ""那也得你长得好看啊。""}, {""sex"": ""1"", ""content"": ""我这是要透过美颜看到本质就可以了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外人""}, {""sex"": ""1"", ""content"": ""什么外人，我们可是早晚要上同一个户口本的人""}, {""sex"": ""1"", ""content"": ""嘘，那我们说话小点声，不要被外人听见了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""意外不""}, {""sex"": ""1"", ""content"": ""太意外了，我做梦都不会想到""}, {""sex"": ""1"", ""content"": ""你这何止是给我意外，还是惊吓呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躺着嘞""}, {""sex"": ""1"", ""content"": ""躺着也真的是不要太舒服啊。""}, {""sex"": ""1"", ""content"": ""作为一个躺躺怪就是喜欢躺着。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不听老人言，吃亏在眼前""}, {""sex"": ""1"", ""content"": ""老人的有些话已经跟不上时代了。""}, {""sex"": ""1"", ""content"": ""你又不是老人，所以我也不会吃亏。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小老弟""}, {""sex"": ""1"", ""content"": ""有什么问题吗小老妹""}, {""sex"": ""1"", ""content"": ""你怎么回事小老妹""}, {""sex"": ""1"", ""content"": ""等等，不应该叫老公吗?""}, {""sex"": ""1"", ""content"": ""小老姐，有何吩咐啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还没原谅你""}, {""sex"": ""1"", ""content"": ""我们的小仙女怎么会不原谅我的呢。""}, {""sex"": ""1"", ""content"": ""要不请你吃饭，吃到原谅我的那种。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说的跟真的一样""}, {""sex"": ""1"", ""content"": ""我喜欢你难道还有假的吗。""}, {""sex"": ""1"", ""content"": ""我难道不像是说真话的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一起聊聊""}, {""sex"": ""1"", ""content"": ""先在一起，再聊聊？""}, {""sex"": ""1"", ""content"": ""那就聊聊关于我们的未来吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""做了什么梦""}, {""sex"": ""1"", ""content"": ""梦见你带我回家见父母了，而且叔叔阿姨都对我很满意。""}, {""sex"": ""1"", ""content"": ""梦见你跟我告白了，我在梦里都笑出声了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没女朋友""}, {""sex"": ""1"", ""content"": ""我要是有女朋友你就没机会了。""}, {""sex"": ""1"", ""content"": ""我正在跟未来的女朋友聊着呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""够不到星星""}, {""sex"": ""1"", ""content"": ""也许我无法为你摘到星星，但我可以陪你看星星。""}, {""sex"": ""1"", ""content"": ""没关系，你能够得到我就好，我在你一伸手就能触碰到的距离。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""形容一个女孩的好""}, {""sex"": ""1"", ""content"": ""君不见，至古美女排排来到你面前，暗下来。""}, {""sex"": ""1"", ""content"": ""我从没赞美过人，可我不得不对你说：世界上没有比你更漂亮的女孩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""相信你咯""}, {""sex"": ""1"", ""content"": ""你终于要开始相信我了。""}, {""sex"": ""1"", ""content"": ""谢谢你的信任，我不会辜负的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想学习了""}, {""sex"": ""1"", ""content"": ""你的小脑袋瓜子是不是坏掉了？""}, {""sex"": ""1"", ""content"": ""不学习，那你准备要去干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一点都不饿""}, {""sex"": ""1"", ""content"": ""不饿也要按时吃饭呀，不然会胃疼的。""}, {""sex"": ""1"", ""content"": ""是不是背着我经常不吃饭？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""遇到你的那天 我的星河才亮起来""}, {""sex"": ""1"", ""content"": ""那我是星河里面闪耀的一颗星星嘛。""}, {""sex"": ""1"", ""content"": ""那我能看看你的星河嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天南地北""}, {""sex"": ""1"", ""content"": ""南辕北辙！""}, {""sex"": ""1"", ""content"": ""有什么地方是我不能去得吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就每天开开心心""}, {""sex"": ""1"", ""content"": ""有了你之后，我保证每天开开心心。""}, {""sex"": ""1"", ""content"": ""你亲一下，我就能开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你算准吗""}, {""sex"": ""1"", ""content"": ""我可是算命大师，怎么就算不准呢。""}, {""sex"": ""1"", ""content"": ""那得看你要算什么了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天风特别大""}, {""sex"": ""1"", ""content"": ""那你有没有多穿一点？""}, {""sex"": ""1"", ""content"": ""风太大，我担心你会被风吹跑了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有开心的事""}, {""sex"": ""1"", ""content"": ""那我就做个开心果让你乐呵乐呵一下。""}, {""sex"": ""1"", ""content"": ""要不我带你出去玩，这样就开心了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别老说我幼稚""}, {""sex"": ""1"", ""content"": ""那是因为我想宠着你的幼稚。""}, {""sex"": ""1"", ""content"": ""你的幼稚十分的可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有时候也幼稚""}, {""sex"": ""1"", ""content"": ""我也挺喜欢你的幼稚。""}, {""sex"": ""1"", ""content"": ""这不是幼稚，只是一个天真而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不想爱""}, {""sex"": ""1"", ""content"": ""但是你想被我爱。""}, {""sex"": ""1"", ""content"": ""喜欢也是一种爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想我死""}, {""sex"": ""1"", ""content"": ""冤枉啊，我怎么舍得让你死？""}, {""sex"": ""1"", ""content"": ""怎么可能？你死了我就没有媳妇了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不太了解你""}, {""sex"": ""1"", ""content"": ""我可以给你一个了解我的机会！""}, {""sex"": ""1"", ""content"": ""你留在我身边，慢慢的了解我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长得漂亮不如活得漂亮""}, {""sex"": ""1"", ""content"": ""你一定是活得漂亮又长得漂亮的那一种。""}, {""sex"": ""1"", ""content"": ""说得好，容颜易老，活得漂亮才是最精彩的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你心情很好""}, {""sex"": ""1"", ""content"": ""你感受到我愉悦的心情了啊""}, {""sex"": ""1"", ""content"": ""有你陪着我，当然心情好啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为啥会喜欢我呢""}, {""sex"": ""1"", ""content"": ""因为喜欢你。""}, {""sex"": ""1"", ""content"": ""喜欢就是没有道理的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一白遮百丑！""}, {""sex"": ""1"", ""content"": ""可惜你不丑啊。""}, {""sex"": ""1"", ""content"": ""你太好看了怎么看都不是丑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可不怕你""}, {""sex"": ""1"", ""content"": ""我也没让你怕我呀。""}, {""sex"": ""1"", ""content"": ""你这天不怕地不怕的性格！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好看吧。""}, {""sex"": ""1"", ""content"": ""仙女怎么会难看呢。""}, {""sex"": ""1"", ""content"": ""我看上的人，怎么可能会难看呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哎呀，受不了你了""}, {""sex"": ""1"", ""content"": ""这就受不了了，以后还要你忍受我一辈子呢。""}, {""sex"": ""1"", ""content"": ""我怎么觉得这句话里透着一股撒娇的意思呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缺点""}, {""sex"": ""1"", ""content"": ""是个人都会有缺点的。""}, {""sex"": ""1"", ""content"": ""人无完人，世界上没有那种完美的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说得话要记住""}, {""sex"": ""1"", ""content"": ""放心吧，我会记载我心里的！""}, {""sex"": ""1"", ""content"": ""我现在只能记住你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你梦到什么""}, {""sex"": ""1"", ""content"": ""梦到你在说喜欢我。""}, {""sex"": ""1"", ""content"": ""当然是有你的美梦啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我准备睡觉咯""}, {""sex"": ""1"", ""content"": ""记得给我留个门，我会出现在你梦里。""}, {""sex"": ""1"", ""content"": ""睡觉都不叫上我，合适吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯，到家了""}, {""sex"": ""1"", ""content"": ""什么时候你口中的家会是我们的家呢？""}, {""sex"": ""1"", ""content"": ""好，那小仙女赶快休息一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们是不是认识啊""}, {""sex"": ""1"", ""content"": ""相逢即是有缘，现在我们认识了。""}, {""sex"": ""1"", ""content"": ""上辈子我们就已经认识了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""罩着我""}, {""sex"": ""1"", ""content"": ""当然，自己喜欢的人要自己罩。""}, {""sex"": ""1"", ""content"": ""你要是到我怀里来我能罩得更严实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看会电影""}, {""sex"": ""1"", ""content"": ""要是能跟你一起看电影就好了。""}, {""sex"": ""1"", ""content"": ""那小仙女先看，看完跟我说说怎么样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女生失恋了""}, {""sex"": ""1"", ""content"": ""天涯何处无芳草，何必留恋一根葱。""}, {""sex"": ""1"", ""content"": ""放心吧 你不是一个人 还有我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""男人嘴骗人鬼""}, {""sex"": ""1"", ""content"": ""我只是想把你骗到我心里去而已。""}, {""sex"": ""1"", ""content"": ""请不要把我和一般男人沦为一谈。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""城府""}, {""sex"": ""1"", ""content"": ""你的城府有多深，我爱的有多蠢，是我太笨~""}, {""sex"": ""1"", ""content"": ""我知道你是单纯善良的女孩子，没有城府的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[脸红][脸红]""}, {""sex"": ""1"", ""content"": ""遇到喜欢的人都会脸红的。""}, {""sex"": ""1"", ""content"": ""你脸红是因为心中有我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谈一场结婚的恋爱""}, {""sex"": ""1"", ""content"": ""恋爱找我，保证让你满意。""}, {""sex"": ""1"", ""content"": ""不以结婚为目的的恋爱都是在耍流氓。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚想你""}, {""sex"": ""1"", ""content"": ""难道不是每晚都在想我吗？""}, {""sex"": ""1"", ""content"": ""你只是昨晚想我，我却是一整天都在想你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""和朋友去逛街""}, {""sex"": ""1"", ""content"": ""是不是还少了我这个朋友。""}, {""sex"": ""1"", ""content"": ""我已经能感受到你口袋的钱要保不住了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃过了呀""}, {""sex"": ""1"", ""content"": ""那你看我吃呗，这样我就有胃口了。""}, {""sex"": ""1"", ""content"": ""饭后甜点不准备来点吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有吧小哥哥""}, {""sex"": ""1"", ""content"": ""那估计是我看错了""}, {""sex"": ""1"", ""content"": ""有没有试试不就知道了嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/哭笑][/哭笑][/哭笑][/哭笑][/哭笑]""}, {""sex"": ""1"", ""content"": ""让你又哭又笑我也是蛮厉害的。""}, {""sex"": ""1"", ""content"": ""小可爱别哭啦，不然精致的妆可就花了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我为什么要听话""}, {""sex"": ""1"", ""content"": ""作为老婆不应该听话吗。""}, {""sex"": ""1"", ""content"": ""不听话的小孩是要被打屁股的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""找不到共同话题""}, {""sex"": ""1"", ""content"": ""你是猫变的吧？""}, {""sex"": ""2"", ""content"": ""为什么这么说？""}, {""sex"": ""1"", ""content"": ""气质跟猫一样的感觉，慵懒，温柔，优雅，挑剔，还很调皮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""幸运星""}, {""sex"": ""1"", ""content"": ""你就是我的幸运星，让我遇见最好的你。""}, {""sex"": ""1"", ""content"": ""我大概是花光了所有的运气才遇见了你吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱咋滴就咋滴""}, {""sex"": ""1"", ""content"": ""那我做了什么你不开心的事你都不可以怪我哦""}, {""sex"": ""1"", ""content"": ""爱你爱你我只爱你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还不死心""}, {""sex"": ""1"", ""content"": ""人贵在坚持！不试试怎么知道呢""}, {""sex"": ""1"", ""content"": ""未来发生什么，谁都没办法预料。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这样很好""}, {""sex"": ""1"", ""content"": ""那你喜欢我？""}, {""sex"": ""1"", ""content"": ""再好也不能让你做我女朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你上夜班""}, {""sex"": ""1"", ""content"": ""是啊，一点都不喜欢上夜班，太累了""}, {""sex"": ""1"", ""content"": ""你要不要晚上陪我啊，我上夜班一个人会很无聊的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还要上班""}, {""sex"": ""1"", ""content"": ""可以一边上班一边想我啊。""}, {""sex"": ""1"", ""content"": ""上班和跟我聊天不冲突。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很神秘""}, {""sex"": ""1"", ""content"": ""神秘的让你有探索欲了没？""}, {""sex"": ""1"", ""content"": ""我在等你揭开我的神秘的面纱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就是爱笑""}, {""sex"": ""1"", ""content"": ""笑一笑十年少，越活越年轻。""}, {""sex"": ""1"", ""content"": ""爱笑的女孩运气都很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有什么好处呢""}, {""sex"": ""1"", ""content"": ""嫁给我算不算是好处呢。""}, {""sex"": ""1"", ""content"": ""你就放心吧，保证能让你满意的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上起的晚""}, {""sex"": ""1"", ""content"": ""看来你又睡懒觉了哦。""}, {""sex"": ""1"", ""content"": ""怎么起晚了，是不是昨晚熬夜了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也想吃你做的饭""}, {""sex"": ""1"", ""content"": ""那你以后会有机会吃我做的饭的。""}, {""sex"": ""1"", ""content"": ""那你的大碗准备好了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕啥呀""}, {""sex"": ""1"", ""content"": ""我天不怕地不怕，就怕你不喜欢我。""}, {""sex"": ""1"", ""content"": ""怕你会离开我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想我想的吗""}, {""sex"": ""1"", ""content"": ""对啊，不想你都不好意思了。""}, {""sex"": ""1"", ""content"": ""这么想你难道没发现吗啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得异地恋有结果吗""}, {""sex"": ""1"", ""content"": ""如果心在一起，就会有美好的结局。""}, {""sex"": ""1"", ""content"": ""也许异地恋很难，但熬过去便是永远。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想想就觉得开心""}, {""sex"": ""1"", ""content"": ""那你开心就笑出来好了。""}, {""sex"": ""1"", ""content"": ""就是这么开心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没吃药吧""}, {""sex"": ""1"", ""content"": ""你的药带了吗？给我分点""}, {""sex"": ""1"", ""content"": ""已经吃过了，不然怎么还记得你呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我快晒死了""}, {""sex"": ""1"", ""content"": ""晒一晒正好可以消消毒。""}, {""sex"": ""1"", ""content"": ""看来这温度真的是有点高啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""划重点""}, {""sex"": ""1"", ""content"": ""重点就是你的人生与我的人生是重合的。""}, {""sex"": ""1"", ""content"": ""划了重点要好好温习哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爸爸老了""}, {""sex"": ""1"", ""content"": ""所以你该带个男朋友回家让爸爸安心了""}, {""sex"": ""1"", ""content"": ""人都会老呀，但是爸爸依然是最厉害的，对不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心烦呢""}, {""sex"": ""1"", ""content"": ""心烦的时候建议你多听会儿歌。""}, {""sex"": ""1"", ""content"": ""把烦心事说出来，就会好点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你去吃""}, {""sex"": ""1"", ""content"": ""没有你在身边，我都没有胃口吃饭""}, {""sex"": ""1"", ""content"": ""我在想有什么好吃的呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早放假了""}, {""sex"": ""1"", ""content"": ""竟然放假这么早，看来你日子过得很爽啊。""}, {""sex"": ""1"", ""content"": ""放假了怎么也没告诉我，我可以带你去玩呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""家里有人做饭""}, {""sex"": ""1"", ""content"": ""我也会做饭，以后我做给你吃。""}, {""sex"": ""1"", ""content"": ""这么幸福的嘛，想吃什么就有什么。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为难人""}, {""sex"": ""1"", ""content"": ""瞎说什么呢，我怎么舍得为难你呢？""}, {""sex"": ""1"", ""content"": ""为难你我也会心疼的，我为什么要跟自己过不去呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""需要用余生才能诉说得完""}, {""sex"": ""1"", ""content"": ""那就让我陪着你诉说吧。""}, {""sex"": ""1"", ""content"": ""是你的余生还是我的余生呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要被你气死""}, {""sex"": ""1"", ""content"": ""别死啊，你死了我可咋办啊。""}, {""sex"": ""1"", ""content"": ""我可不想继承你的花呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的不理我""}, {""sex"": ""1"", ""content"": ""我哪能不理你这种小可爱。""}, {""sex"": ""1"", ""content"": ""我要是不理你，感觉都对不起自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要干嘛啊""}, {""sex"": ""1"", ""content"": ""我要干嘛你都会同意吗？""}, {""sex"": ""1"", ""content"": ""想跟你聊聊天，可以吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这也太可爱了""}, {""sex"": ""1"", ""content"": ""但是跟你比起来最可爱的还是你了。""}, {""sex"": ""1"", ""content"": ""万物可爱，但我觉得你最可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡得好不好""}, {""sex"": ""1"", ""content"": ""刚梦到小仙女，就醒了，所以没睡好""}, {""sex"": ""1"", ""content"": ""你要不来我身边检查一下我的睡眠质量？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么有我微信""}, {""sex"": ""1"", ""content"": ""我跟上帝求了好久，才得到天使的微信""}, {""sex"": ""1"", ""content"": ""当初我刻意找到了别人要的你的微信""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真的好胖""}, {""sex"": ""1"", ""content"": ""这时候就应该来波减肥！""}, {""sex"": ""1"", ""content"": ""每个胖纸都是潜力股，你肯定也是啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真善良""}, {""sex"": ""1"", ""content"": ""生而为人，善良是最基本的。""}, {""sex"": ""1"", ""content"": ""做个善良的人，才会发现这个世界的许多美好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一定要减肥""}, {""sex"": ""1"", ""content"": ""有这个想法非常不错，我支持你。""}, {""sex"": ""1"", ""content"": ""放心吧，我会好好监督的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有多认真啊""}, {""sex"": ""1"", ""content"": ""认真到比高考还认真。""}, {""sex"": ""1"", ""content"": ""要是你能看到我坚定的眼神你就会知道我有多认真。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天请假了""}, {""sex"": ""1"", ""content"": ""怎么请假了呢，是身体不舒服吗？""}, {""sex"": ""1"", ""content"": ""是不是上班太累了，那你今天就好好休息休息吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想的美啊""}, {""sex"": ""1"", ""content"": ""你都这么美了，我想美一点也正常。""}, {""sex"": ""1"", ""content"": ""长得丑当然得想得美啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""买早点""}, {""sex"": ""1"", ""content"": ""早上起来还是得好好吃吃早饭。""}, {""sex"": ""1"", ""content"": ""都不给我买早点吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有这想法""}, {""sex"": ""1"", ""content"": ""除了这个想法就没有别的想法嘛？""}, {""sex"": ""1"", ""content"": ""有想法就得大胆的说出来呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不行吗""}, {""sex"": ""1"", ""content"": ""你看着我的眼睛再说一次。""}, {""sex"": ""2"", ""content"": ""不行吗？！""}, {""sex"": ""1"", ""content"": ""行，你说行就行。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""回消息很慢""}, {""sex"": ""1"", ""content"": ""慢慢回复才能体现出我的真情实意。""}, {""sex"": ""1"", ""content"": ""我只是在想怎么约你会比较好而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也宅啊""}, {""sex"": ""1"", ""content"": ""看来都是上天注定了啊。""}, {""sex"": ""1"", ""content"": ""宅男宅女，绝配""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备睡觉了呀""}, {""sex"": ""1"", ""content"": ""你是不是还欠我一句晚安还没说的。""}, {""sex"": ""1"", ""content"": ""睡觉这么重要的事情带带我呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在哪上班？""}, {""sex"": ""1"", ""content"": ""在你心里工作上班。""}, {""sex"": ""1"", ""content"": ""放心，工资能养得起你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""提醒一下我单身""}, {""sex"": ""1"", ""content"": ""那巧了，我也刚好单身呢。""}, {""sex"": ""1"", ""content"": ""你这是在暗示我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为我好看""}, {""sex"": ""1"", ""content"": ""好看并不是你唯一的优点啊。""}, {""sex"": ""1"", ""content"": ""我还是挺喜欢你的好看得。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""特别伤心""}, {""sex"": ""1"", ""content"": ""你这样，我好心疼。""}, {""sex"": ""1"", ""content"": ""也许是心意相通，我也觉得很伤心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""搞什么鬼""}, {""sex"": ""1"", ""content"": ""我不搞鬼，我只想搞你。""}, {""sex"": ""1"", ""content"": ""哪有搞鬼，我做的事明明光明正大。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也不关心我""}, {""sex"": ""1"", ""content"": ""瞎说，我怎么可能不关心我家仙女呢。""}, {""sex"": ""1"", ""content"": ""我天天都在关心你怎么可能不关心你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我撤回""}, {""sex"": ""1"", ""content"": ""撤回！我就亲一下你。""}, {""sex"": ""1"", ""content"": ""撤回无效，我说了算。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很高兴认识你[握手][握手]""}, {""sex"": ""1"", ""content"": ""你肯定无法理解为什么我看到你会这么开心""}, {""sex"": ""1"", ""content"": ""真想握住你这双玉手，一辈子都不放手啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪能那么容易呢""}, {""sex"": ""1"", ""content"": ""对啊，把你追到手真的没有那么容易""}, {""sex"": ""1"", ""content"": ""那得看你想让我有没有那么容易。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥有照片吗""}, {""sex"": ""1"", ""content"": ""小哥哥的照片必须要交换才有哟""}, {""sex"": ""1"", ""content"": ""你对小哥哥的长相这么好奇吗""}], ""lock"": 1}"
