"{""chat"": [{""sex"": ""1"", ""content"": ""你说到哪儿汇合？COCOPARK，我这是在哪儿？（转向目标）哎，请问我们这个地方是在哪儿？""}, {""sex"": ""2"", ""content"": ""这里是……""}, {""sex"": ""1"", ""content"": ""谢谢！（对电话说）我在XXX，一会儿见。（转向目标）真是太谢谢你了，你一个人在这里逛街吗？""}, {""sex"": ""2"", ""content"": ""对啊，我和朋友……""}, {""sex"": ""1"", ""content"": ""噢，我也和朋友约在这里。我们在做一件很神奇的事情，你如果没什么事的话，不如一起来？我叫xxx……""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""难怪现在街上有气质的女孩子越来越少，原来全跑去做护士了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我美吗""}, {""sex"": ""1"", ""content"": ""别以为漂亮就可以让我动心，至少你还要够笨""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""那就让我们打破这份陌生 ，敢问 姑娘芳名？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哦那好吧""}, {""sex"": ""1"", ""content"": ""我感觉到你有一丝丝的失望。""}, {""sex"": ""1"", ""content"": ""要是不好你也可以告诉我哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你够坏的""}, {""sex"": ""1"", ""content"": ""不够坏怎么能让你喜欢？""}, {""sex"": ""1"", ""content"": ""还行吧，我也只敢称第二而已""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干嘛亲爱的""}, {""sex"": ""1"", ""content"": ""在想你啊，亲爱的。""}, {""sex"": ""1"", ""content"": ""像我这种人除了上班赚钱养你还能干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想听你说话""}, {""sex"": ""1"", ""content"": ""那你就在我身边一辈子，我慢慢说给你听。""}, {""sex"": ""1"", ""content"": ""说那句我爱你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我头好疼啊""}, {""sex"": ""1"", ""content"": ""让我来做你的止疼片吧。""}, {""sex"": ""1"", ""content"": ""我想你的时候头也挺疼的。""}, {""sex"": ""1"", ""content"": ""怎么，是不是最近太累了？""}, {""sex"": ""1"", ""content"": ""走吧，带你去看医生检查一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你打吧""}, {""sex"": ""1"", ""content"": ""我舍不得打你啊。""}, {""sex"": ""1"", ""content"": ""打你，我可真的下不去手啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打劫你""}, {""sex"": ""1"", ""content"": ""那我岂不是要被你洗劫一空了。""}, {""sex"": ""1"", ""content"": ""你怎么忍心打劫这么善良的我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想去北京""}, {""sex"": ""1"", ""content"": ""北京有你想见的人吗？""}, {""sex"": ""1"", ""content"": ""我也想去北京，我们正好可以作伴""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太胖了不好看""}, {""sex"": ""1"", ""content"": ""你在我心里，怎么样都好看。""}, {""sex"": ""1"", ""content"": ""好不好看是我说了算。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[/捂脸][/捂脸][/捂脸][/捂脸][/捂脸]""}, {""sex"": ""1"", ""content"": ""把脸捂起来是不是因为害羞啦？""}, {""sex"": ""1"", ""content"": ""这么好看的小脸蛋，捂起来干嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]""}, {""sex"": ""1"", ""content"": ""你别以为捂着脸我就没办法亲到你了。""}, {""sex"": ""1"", ""content"": ""让我来看看你这羞红的小脸。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外面下雨了""}, {""sex"": ""1"", ""content"": ""不知道那场雨幸运的雨什么时候会出现。""}, {""sex"": ""2"", ""content"": ""幸运？""}, {""sex"": ""1"", ""content"": ""嗯，就是能够与你一同撑伞的那场雨。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开场白早上""}, {""sex"": ""1"", ""content"": ""早安，早餐想吃什么，给你买""}, {""sex"": ""1"", ""content"": ""早安！夜里的星星有没有我啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是我喜欢的类型""}, {""sex"": ""1"", ""content"": ""那你要不要先下手为强，不给别人留机会。""}, {""sex"": ""1"", ""content"": ""很高兴我是你喜欢的类型。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没话说""}, {""sex"": ""1"", ""content"": ""其实我有很多话想说，只是在你面前突然就不知道说什么好了""}, {""sex"": ""1"", ""content"": ""有的时候，有些话是没办法说出口的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我来跟你打个招呼了""}, {""sex"": ""1"", ""content"": ""我倒是想知道你打算怎么打招呼""}, {""sex"": ""1"", ""content"": ""问候一下就算打招呼了吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在又饿了""}, {""sex"": ""1"", ""content"": ""你这饿肚子的本事还挺大的啊。""}, {""sex"": ""1"", ""content"": ""那咋办，要不我给你点外卖吃一吃？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""治我""}, {""sex"": ""1"", ""content"": ""我怎么治得了你，肯定是你治我啊""}, {""sex"": ""1"", ""content"": ""有我在，我会好好治愈你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喜欢聊""}, {""sex"": ""1"", ""content"": ""但是不聊天怎么增进我们之间的感情呢""}, {""sex"": ""1"", ""content"": ""那看来我只能憋着一肚子想对你说的话了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么病？""}, {""sex"": ""1"", ""content"": ""相思病！""}, {""sex"": ""1"", ""content"": ""一想到你就会睡不着觉的病。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心里好慌""}, {""sex"": ""1"", ""content"": ""把我放进你的心里，我能让你心安。""}, {""sex"": ""1"", ""content"": ""别慌，那是我在拨动你的心弦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在家不好玩""}, {""sex"": ""1"", ""content"": ""那我带你去外面玩。""}, {""sex"": ""1"", ""content"": ""那是因为我不在，你少了很多乐趣。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老公在不""}, {""sex"": ""1"", ""content"": ""在啊，请问你找老公干嘛呢。""}, {""sex"": ""1"", ""content"": ""以后请让我好好照顾你吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""权利""}, {""sex"": ""1"", ""content"": ""在我这里，你拥有所有的权利""}, {""sex"": ""1"", ""content"": ""有权利就可以想做什么就做什么啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没感觉到呢""}, {""sex"": ""1"", ""content"": ""你用心，你就能感觉到。""}, {""sex"": ""1"", ""content"": ""到我怀里，我让你好好感觉一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安!爱你""}, {""sex"": ""1"", ""content"": ""晚安，我也爱你。""}, {""sex"": ""1"", ""content"": ""爱你，晚安""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不会一夜没睡吧""}, {""sex"": ""1"", ""content"": ""想你想的太过了，失眠了。""}, {""sex"": ""1"", ""content"": ""恭喜你猜对了，可惜没有奖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天谢谢啦""}, {""sex"": ""1"", ""content"": ""我们什么关系啊，还需要谢谢嘛。""}, {""sex"": ""1"", ""content"": ""以后都是一家人，谢什么类！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""本来就老了嘛""}, {""sex"": ""1"", ""content"": ""仙女从来不会老！我说的""}, {""sex"": ""1"", ""content"": ""老了吗？还是很好看啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看起来很老吗""}, {""sex"": ""1"", ""content"": ""不会呀，你分明就是貌美如花的小仙女呀。""}, {""sex"": ""1"", ""content"": ""没有没有，你跟老这个字一点都不沾边好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我能打死你""}, {""sex"": ""1"", ""content"": ""你这种想法很危险，赶紧去除掉。""}, {""sex"": ""1"", ""content"": ""打死我，你以后就成寡妇了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你自己猜吧""}, {""sex"": ""1"", ""content"": ""猜中了是不是有奖励啊。""}, {""sex"": ""1"", ""content"": ""你的心我会猜对的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不好吗""}, {""sex"": ""1"", ""content"": ""嗯，你能安慰我一下吗？""}, {""sex"": ""1"", ""content"": ""现在跟你说说话，也没有那么糟了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""陪我聊天吧！""}, {""sex"": ""1"", ""content"": ""行啊，只要你愿意我陪你一辈子。""}, {""sex"": ""1"", ""content"": ""除了陪你聊天就没有别的吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见不到了""}, {""sex"": ""1"", ""content"": ""不会的，以后还有很多机会，总会见到的""}, {""sex"": ""1"", ""content"": ""别担心，有我在我会想办法的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""见不到你了""}, {""sex"": ""1"", ""content"": ""谁说的，你要是想见我随时都可以""}, {""sex"": ""1"", ""content"": ""我们可以视频啊，这不就见到了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在说些什么""}, {""sex"": ""1"", ""content"": ""我说的又不是火星文，你听不懂吗？""}, {""sex"": ""1"", ""content"": ""没有，我说我喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备吃饭啦""}, {""sex"": ""1"", ""content"": ""都不请我一起吃的哦。""}, {""sex"": ""1"", ""content"": ""要是我陪你吃饭肯定更好吃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃饭开场白""}, {""sex"": ""1"", ""content"": ""叮叮叮，你的小可爱来提醒你吃饭啦""}, {""sex"": ""1"", ""content"": ""到饭点啦，有乖乖吃饭吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""化妆品""}, {""sex"": ""1"", ""content"": ""努力赚钱才能给你买好的化妆品。""}, {""sex"": ""1"", ""content"": ""你这么好看的脸蛋还需要化妆品吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕麻烦啊""}, {""sex"": ""1"", ""content"": ""毕竟自己就是一个麻烦了。""}, {""sex"": ""1"", ""content"": ""麻烦足够多了，就不再怕麻烦了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下一句""}, {""sex"": ""1"", ""content"": ""下一句就是我爱你了。""}, {""sex"": ""1"", ""content"": ""可我对你有讲不完的话要说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""庆祝一下""}, {""sex"": ""1"", ""content"": ""庆祝一下我喜欢你这件事啦。""}, {""sex"": ""1"", ""content"": ""庆祝我终于能开始喜欢你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好高啊""}, {""sex"": ""1"", ""content"": ""刚刚好和你是最萌身高差""}, {""sex"": ""1"", ""content"": ""因为我小时候没事干总蹦着玩""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得可以吗""}, {""sex"": ""1"", ""content"": ""当然可以，我觉得一点问题都没有。""}, {""sex"": ""1"", ""content"": ""可以啊，我可以做你的男朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还不睡噶""}, {""sex"": ""1"", ""content"": ""这不是在陪你熬夜。""}, {""sex"": ""1"", ""content"": ""月亮不睡我不睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你长的帅不""}, {""sex"": ""1"", ""content"": ""帅！必须得帅""}, {""sex"": ""1"", ""content"": ""这么帅气的我，值得你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""静静吧""}, {""sex"": ""1"", ""content"": ""没办法静静，心里波涛汹涌的""}, {""sex"": ""1"", ""content"": ""静静是谁，我只想你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在你附近""}, {""sex"": ""1"", ""content"": ""那你还不约我吃饭？""}, {""sex"": ""1"", ""content"": ""你是想潜伏在我附近偷偷吓我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外面吃饭""}, {""sex"": ""1"", ""content"": ""你准备怎么吃饭比较合适呢？！""}, {""sex"": ""1"", ""content"": ""吃饭都不带上我一起的嘛！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你为什么单身呢""}, {""sex"": ""1"", ""content"": ""还不是因为你没答应我！""}, {""sex"": ""1"", ""content"": ""你以为我愿意啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""连衣裙""}, {""sex"": ""1"", ""content"": ""你非得穿的这么好看嘛！""}, {""sex"": ""1"", ""content"": ""别穿，我不想别人看到你这么美的样子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我上班没有时间""}, {""sex"": ""1"", ""content"": ""那你安心上班，等你有时间就找我""}, {""sex"": ""1"", ""content"": ""你放心，我也不会在上班时间去打扰你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天没看到""}, {""sex"": ""1"", ""content"": ""那现在让你看到我不就好了吗。""}, {""sex"": ""1"", ""content"": ""那你想要什么时候看到呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很大""}, {""sex"": ""1"", ""content"": ""很大是多大，你得跟我说清楚一点呀""}, {""sex"": ""1"", ""content"": ""虽然不知道到底有多大，但肯定不小""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么反应""}, {""sex"": ""1"", ""content"": ""看见男朋友的反应啊""}, {""sex"": ""1"", ""content"": ""难道你没有一点点感觉，你就这么无动于衷吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对单身狗""}, {""sex"": ""1"", ""content"": ""我要是养你这只单身狗呢。""}, {""sex"": ""1"", ""content"": ""要有爱，要可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我胃口不好""}, {""sex"": ""1"", ""content"": ""但是不吃东西的话会饿的。""}, {""sex"": ""1"", ""content"": ""乖，胃口不好也吃一点好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼的""}, {""sex"": ""1"", ""content"": ""是不是总是没有按时吃饭，以后我来监督你吃饭。""}, {""sex"": ""1"", ""content"": ""胃疼肯定很难受，有没有胃药 ？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小哥哥你好哇""}, {""sex"": ""1"", ""content"": ""哇，遇到一个可爱的小仙女。""}, {""sex"": ""1"", ""content"": ""小姐姐，你有一个男朋友等待签收。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我自己都不喜欢""}, {""sex"": ""1"", ""content"": ""怎么会呢，你这么可爱，你要对自己自信呀。""}, {""sex"": ""1"", ""content"": ""你要喜欢自己，这样才能得到更多人的喜欢呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""头脑""}, {""sex"": ""1"", ""content"": ""我的脑袋里只有你""}, {""sex"": ""1"", ""content"": ""头脑不清醒吗，要不要我帮你精神一下""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你问我干嘛""}, {""sex"": ""1"", ""content"": ""我也就是想多了解你一点啊。""}, {""sex"": ""1"", ""content"": ""问你还不能让我问了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难怪那么甜""}, {""sex"": ""1"", ""content"": ""也不看是对谁才这么甜的！""}, {""sex"": ""1"", ""content"": ""那你喜欢我这么甜嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也早点睡觉吧""}, {""sex"": ""1"", ""content"": ""好，早点在梦里跟你约会。""}, {""sex"": ""1"", ""content"": ""我怕会想你到失眠。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是真的胖""}, {""sex"": ""1"", ""content"": ""胖儿也就是胖一会儿。""}, {""sex"": ""1"", ""content"": ""没事，你胖起来也挺可爱的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""痛到怀疑人生""}, {""sex"": ""1"", ""content"": ""我的心好痛啊，要是我能帮你承受这些疼痛就好了""}, {""sex"": ""1"", ""content"": ""不痛不痛，咱们聊聊开心的转移一下注意力就不痛了哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[可怜][可怜]""}, {""sex"": ""1"", ""content"": ""抱抱小可怜，还有我在呢。""}, {""sex"": ""1"", ""content"": ""看到你楚楚可怜的样子我的心都要碎了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还是单身吗？""}, {""sex"": ""1"", ""content"": ""不是单身你以为我是什么吗？""}, {""sex"": ""1"", ""content"": ""单身啊，一直都是单身。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得自己胖""}, {""sex"": ""1"", ""content"": ""干嘛对自己这么严格？你的身材明明已经很完美了。""}, {""sex"": ""1"", ""content"": ""哪里胖了？让我捏一捏感受一下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们都不认识吧""}, {""sex"": ""1"", ""content"": ""没事，我们还有很长的时间慢慢认识的。""}, {""sex"": ""1"", ""content"": ""你不觉得我们上辈子就已经认识了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""呀呀呀呀""}, {""sex"": ""1"", ""content"": ""你什么时候变成一只小鸭子啦。""}, {""sex"": ""1"", ""content"": ""你这卖萌，真的太让我喜欢了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那不好意思""}, {""sex"": ""1"", ""content"": ""你这么客气，我都不好意思了""}, {""sex"": ""1"", ""content"": ""没啥不好的，这样我就有借口让你请我吃饭了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在没衣服穿了""}, {""sex"": ""1"", ""content"": ""你要是不介意，我的衣服可以借你穿。""}, {""sex"": ""1"", ""content"": ""你那衣橱柜一堆的衣服，你告诉我没衣服？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃晚饭没有""}, {""sex"": ""1"", ""content"": ""我对饭不感兴趣，对人感兴趣。""}, {""sex"": ""1"", ""content"": ""没有,你要请我吃吗?""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看情况了""}, {""sex"": ""1"", ""content"": ""无论什么情况我对你的喜欢都不会变，知道吗？""}, {""sex"": ""1"", ""content"": ""情况这种飘忽不定的东西真是让人担心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有情况""}, {""sex"": ""1"", ""content"": ""那就让我来制造一些情况吧。""}, {""sex"": ""1"", ""content"": ""没有情况的日子会不会觉得索然无味。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""像我前任""}, {""sex"": ""1"", ""content"": ""像你前任，这可不是什么让人愉快的话啊""}, {""sex"": ""1"", ""content"": ""幸好你的前任放过你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想看看你长什么样""}, {""sex"": ""1"", ""content"": ""别看了，你未来老公啥样我就是啥样的。""}, {""sex"": ""1"", ""content"": ""等我们来见面了，不就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等下去散步""}, {""sex"": ""1"", ""content"": ""散步少了我怎么可以呢。""}, {""sex"": ""1"", ""content"": ""手牵手的那种吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我猜对了吧""}, {""sex"": ""1"", ""content"": ""猜对啦，是不是要给你奖励呀？""}, {""sex"": ""1"", ""content"": ""这样都能被你猜对，你也太厉害了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[爱心][爱心]""}, {""sex"": ""1"", ""content"": ""想要你那一颗真正的心""}, {""sex"": ""1"", ""content"": ""你是爱心发射机吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""激不激动""}, {""sex"": ""1"", ""content"": ""你要是说句喜欢我，我肯定更加激动！""}, {""sex"": ""1"", ""content"": ""激动！这难道就是传说中表白的开场式吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""理解能力""}, {""sex"": ""1"", ""content"": ""我的理解能力有点欠缺，希望小仙女多多包涵""}, {""sex"": ""1"", ""content"": ""不用理解太多，只要你能理解我喜欢你的心情就好""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你来嘛""}, {""sex"": ""1"", ""content"": ""我要是来了，恐怕你逃不出我的手掌的。""}, {""sex"": ""1"", ""content"": ""你都这么说了，我能不来吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还小不着急""}, {""sex"": ""1"", ""content"": ""总以为年纪还小日子还长，殊不知时间不等人。""}, {""sex"": ""1"", ""content"": ""从前你这个年纪的女孩早就当妈了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又不懂我""}, {""sex"": ""1"", ""content"": ""只要你愿意让我了解你，我肯定能懂你。""}, {""sex"": ""1"", ""content"": ""不懂你不代表不爱你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你对我有什么感觉啊""}, {""sex"": ""1"", ""content"": ""心动的感觉，有木有。""}, {""sex"": ""1"", ""content"": ""一种我寻找了很久的感觉，""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还在上学吧""}, {""sex"": ""1"", ""content"": ""是啊，好希望能快一点结束学生的身份""}, {""sex"": ""1"", ""content"": ""原来我看起来还像学生呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哪里都像""}, {""sex"": ""1"", ""content"": ""因为我们有夫妻相呀。""}, {""sex"": ""1"", ""content"": ""那你看我是不是长得特别像你老公？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""绝不反悔""}, {""sex"": ""1"", ""content"": ""说话算话，说了就不许反悔。""}, {""sex"": ""1"", ""content"": ""谁反悔谁就是小狗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是想你""}, {""sex"": ""1"", ""content"": ""除了想我就没有其他的吗？""}, {""sex"": ""1"", ""content"": ""想我也不来找我的吗！哼""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我本来就不是""}, {""sex"": ""1"", ""content"": ""不是不是不是，你说不是就不是""}, {""sex"": ""1"", ""content"": ""不是什么呀，别急着否定嘛""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太远了""}, {""sex"": ""1"", ""content"": ""只要两颗心相近，任何艰难险阻都不是问题。""}, {""sex"": ""1"", ""content"": ""远吗？那为什么每天我一睁眼都能看到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太远了不方便""}, {""sex"": ""1"", ""content"": ""现在交通这么发达，怎么会不方便呢？""}, {""sex"": ""1"", ""content"": ""你不用动，我去到你身边就好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你睡觉了没有""}, {""sex"": ""1"", ""content"": ""你都叫我了，我怎么敢睡着啊。""}, {""sex"": ""1"", ""content"": ""没有啊，怎么？想我了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么也没睡""}, {""sex"": ""1"", ""content"": ""这不是怕你睡不着没人聊天嘛。""}, {""sex"": ""1"", ""content"": ""想你想的没有睡意了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕你是渣男""}, {""sex"": ""1"", ""content"": ""你放心吧，我只是一个暖男而已。""}, {""sex"": ""1"", ""content"": ""我要是渣男，你觉得你现在还能和我好好说话吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真能聊""}, {""sex"": ""1"", ""content"": ""还行吧，也就想和你多聊会儿。""}, {""sex"": ""1"", ""content"": ""难道你不喜欢我这么会聊吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不好看的""}, {""sex"": ""1"", ""content"": ""你是不是发烧了？""}, {""sex"": ""2"", ""content"": ""嗯？""}, {""sex"": ""1"", ""content"": ""明明这么好看，哪里丑了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""毛病？""}, {""sex"": ""1"", ""content"": ""怎么，你可以治疗我这个毛病？""}, {""sex"": ""1"", ""content"": ""之前没有，被你传染的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有多猛""}, {""sex"": ""1"", ""content"": ""那就得你自己亲自感受一下了。""}, {""sex"": ""1"", ""content"": ""我这八块腹肌你摸摸看就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要结婚了""}, {""sex"": ""1"", ""content"": ""那我给你好好包一个大红包。""}, {""sex"": ""1"", ""content"": ""没有新郎怎么结婚呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又说笑了""}, {""sex"": ""1"", ""content"": ""没有啊，我只是在认真的逗你笑。""}, {""sex"": ""1"", ""content"": ""那你得笑一笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可以把你卖了吗""}, {""sex"": ""1"", ""content"": ""那你可能要花更大的代价把我赎回来了。""}, {""sex"": ""1"", ""content"": ""你舍得把我给卖了吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好笨哦""}, {""sex"": ""1"", ""content"": ""笨笨的我才需要你啊。""}, {""sex"": ""1"", ""content"": ""要不怎么会跟你在一起呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你挺无聊的""}, {""sex"": ""1"", ""content"": ""所以你才需要我不是吗？""}, {""sex"": ""1"", ""content"": ""要是不无聊还能咋办呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好难受啊""}, {""sex"": ""1"", ""content"": ""恩，我知道你很难瘦，不用再说了""}, {""sex"": ""1"", ""content"": ""难受就哭出来吧，今天我就装作没有看见好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好难受呀""}, {""sex"": ""1"", ""content"": ""看你这么难受，我很心疼""}, {""sex"": ""1"", ""content"": ""好心疼你，怎么了呢这是？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃里不舒服""}, {""sex"": ""1"", ""content"": ""怎么了，是不是吃坏东西了？""}, {""sex"": ""1"", ""content"": ""有没有想吐的感觉，还是胃疼，要不要去看看医生？""}], ""lock"": 1}"
