"{""chat"": [{""sex"": ""1"", ""content"": ""把名字告诉我，送你一个礼物""}, {""sex"": ""2"", ""content"": ""送什么礼物？""}, {""sex"": ""1"", ""content"": ""送你一个备注（开场）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还有什么？""}, {""sex"": ""1"", ""content"": ""还有一个喜欢你的心啊。""}, {""sex"": ""1"", ""content"": ""你想要的，我都有。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嘿嘿这么好""}, {""sex"": ""1"", ""content"": ""对你肯定得这么好啊。""}, {""sex"": ""1"", ""content"": ""我一直都这么好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是什么类型""}, {""sex"": ""1"", ""content"": ""我难道不是你喜欢的类型嘛""}, {""sex"": ""1"", ""content"": ""我是你男朋友这类型的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是主动的人""}, {""sex"": ""1"", ""content"": ""那我主动了，能有故事吗。""}, {""sex"": ""1"", ""content"": ""因为你怕主动了，得不到回应。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打招呼语""}, {""sex"": ""1"", ""content"": ""我想认识你，但我觉得没有好的方法，所以就直接过来跟你打个招呼""}, {""sex"": ""1"", ""content"": ""刚才我在想要怎样跟你打个招呼，认识一下，你可能会觉得这很老土，但我真的觉得你挺漂亮的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""向美女打招呼""}, {""sex"": ""1"", ""content"": ""这么好看的女孩子不打招呼太对不起我自己了""}, {""sex"": ""1"", ""content"": ""小姐姐我好像听到你在呼唤我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加QQ好友打招呼""}, {""sex"": ""1"", ""content"": ""网络一线牵，相逢即是缘！""}, {""sex"": ""1"", ""content"": ""手控制不住的想和你打招呼，你好呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想喝""}, {""sex"": ""1"", ""content"": ""想喝就喝，不用顾虑那么多""}, {""sex"": ""1"", ""content"": ""我也想喝，我们一起去喝好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我竟无话可说""}, {""sex"": ""1"", ""content"": ""有那么喜欢我吗？都没有办法说出话了""}, {""sex"": ""1"", ""content"": ""可我有 fuck 可说""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我找别的小哥哥去了""}, {""sex"": ""1"", ""content"": ""你敢找别的小哥哥，我就敢找别的小姐姐！""}, {""sex"": ""1"", ""content"": ""但是像我这么帅的小哥哥，已经没有了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""姑娘不喜欢聊天""}, {""sex"": ""1"", ""content"": ""看来你喜欢面对面交流""}, {""sex"": ""1"", ""content"": ""那不妨出来散散步？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也是没办法""}, {""sex"": ""1"", ""content"": ""没办法就找我帮忙啊，我可以帮你想办法的。""}, {""sex"": ""1"", ""content"": ""肯定有办法的，不要这么消极。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没人性""}, {""sex"": ""1"", ""content"": ""人性是什么，谁也说不清楚""}, {""sex"": ""1"", ""content"": ""如果你还觉得人性本善那就是你太天真了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你什么时候上班""}, {""sex"": ""1"", ""content"": ""我也想上班啊，在家里都要发霉了。""}, {""sex"": ""1"", ""content"": ""下周应该就可以上班了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡觉没？""}, {""sex"": ""1"", ""content"": ""你都还没睡，我怎么敢入睡。""}, {""sex"": ""1"", ""content"": ""等你睡了我再睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""疼死啦""}, {""sex"": ""1"", ""content"": ""我给你揉一揉呼一呼好不好？""}, {""sex"": ""1"", ""content"": ""看到你疼我觉得好心疼啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还没睡觉吗""}, {""sex"": ""1"", ""content"": ""你的晚安，还没收到呢。""}, {""sex"": ""1"", ""content"": ""满脑子都是你，怎么睡啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好想回到过去""}, {""sex"": ""1"", ""content"": ""但是过去回不去了，只能过好当下了。""}, {""sex"": ""1"", ""content"": ""要是能回到过去就好了，我会早点遇见你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打死你。""}, {""sex"": ""1"", ""content"": ""这百八十斤的肥膘是你能撼动的？""}, {""sex"": ""1"", ""content"": ""小仙女是不可以打人的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说点好听的我就回来了""}, {""sex"": ""1"", ""content"": ""我怕说的太好听，你会迫不及待的回来。""}, {""sex"": ""1"", ""content"": ""你都这么好看了，还用我说吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""够假的""}, {""sex"": ""1"", ""content"": ""我是那种会糊弄你的人吗？当然不是！""}, {""sex"": ""1"", ""content"": ""我发四，要是假的我就做不成你男朋友，换你做我女朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不会炒菜""}, {""sex"": ""1"", ""content"": ""这时候你就需要一个像我一样会炒菜的男朋友了。""}, {""sex"": ""1"", ""content"": ""不能尝到你的手艺真的太可惜了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁都不想跟谁在一起""}, {""sex"": ""1"", ""content"": ""可是我想跟你在一起。""}, {""sex"": ""1"", ""content"": ""你只是从前不想，未必今后就不想。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干吗呢？""}, {""sex"": ""1"", ""content"": ""咋的，想来找我吗？""}, {""sex"": ""1"", ""content"": ""干嘛？查岗呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会相信你了""}, {""sex"": ""1"", ""content"": ""人与人之间要互相信任对不对，不可以不相信我。""}, {""sex"": ""1"", ""content"": ""你这样怀疑我，我会很伤心的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那晚安咯""}, {""sex"": ""1"", ""content"": ""不要太想我哦，不然会睡不着的""}, {""sex"": ""1"", ""content"": ""这么牵挂我，我都不好意思了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我们会在一起吗""}, {""sex"": ""1"", ""content"": ""我觉得会，一定会！""}, {""sex"": ""1"", ""content"": ""不试试怎么知道呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得现实吗""}, {""sex"": ""1"", ""content"": ""很多原本觉得不现实的事到最后都变成了现实。""}, {""sex"": ""1"", ""content"": ""只要相信，就有可能成为现实。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡什么睡""}, {""sex"": ""1"", ""content"": ""我难道还能睡你不成？""}, {""sex"": ""1"", ""content"": ""梦里没有你，不睡了!!""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不睡觉啦""}, {""sex"": ""1"", ""content"": ""我们这种神仙是不需要睡觉的。""}, {""sex"": ""1"", ""content"": ""你都还没睡，我怎么能先睡呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就好""}, {""sex"": ""1"", ""content"": ""怎么就好？你说清楚点呀。""}, {""sex"": ""1"", ""content"": ""我也觉得咱们在一起很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天想我了吗""}, {""sex"": ""1"", ""content"": ""你就没有从我的脑袋里离开过。""}, {""sex"": ""1"", ""content"": ""本来想偷偷想你的，既然你问了，只好光明正大地想了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋这么自信""}, {""sex"": ""1"", ""content"": ""毕竟是老天爷给我的，就是这么自信。""}, {""sex"": ""1"", ""content"": ""要是没自信怎么喜欢你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等几分钟""}, {""sex"": ""1"", ""content"": ""就只是等几分钟而已吗？""}, {""sex"": ""1"", ""content"": ""我感觉我会度过漫长的时间。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是闹钟嘛""}, {""sex"": ""1"", ""content"": ""对啊，每天叫醒我的不是闹钟而是对你的想念。""}, {""sex"": ""1"", ""content"": ""那你能不能每天叫我起床？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们去哪里""}, {""sex"": ""1"", ""content"": ""你想去哪我们就去哪，我都听你的。""}, {""sex"": ""1"", ""content"": ""先不告诉你去哪，到时候给你一个惊喜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好饿哦""}, {""sex"": ""1"", ""content"": ""要不要我来给你煮点好吃的？""}, {""sex"": ""1"", ""content"": ""正好我也没吃，要不一起？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""约我啊""}, {""sex"": ""1"", ""content"": ""那你同意被我约了吗？""}, {""sex"": ""1"", ""content"": ""正在行动，你可以稍微等等。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我觉得你太可爱了""}, {""sex"": ""1"", ""content"": ""那小仙女跟我聊天应该挺开心的吧""}, {""sex"": ""1"", ""content"": ""我觉得你更可爱，我都找不到比你更可爱的女孩子了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚肚痛""}, {""sex"": ""1"", ""content"": ""我在你旁边就可以搓搓手给你捂捂。""}, {""sex"": ""1"", ""content"": ""怎么回事，是不是今天吃了什么不干净的东西？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在不想谈感情""}, {""sex"": ""1"", ""content"": ""看来你是个有故事的女同学哦。""}, {""sex"": ""1"", ""content"": ""那我先排队，等你想谈感情的时候要第一时间找我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""啥都想买""}, {""sex"": ""1"", ""content"": ""但是啥都买不起！""}, {""sex"": ""1"", ""content"": ""那我们还是想一想比较好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你近视吗""}, {""sex"": ""1"", ""content"": ""我眼中的你是很清晰的好不好。""}, {""sex"": ""1"", ""content"": ""不会啊，为了能好好看你我都很用心保护眼睛""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱值几个钱？""}, {""sex"": ""1"", ""content"": ""爱是无价的，不能用钱来衡量。""}, {""sex"": ""1"", ""content"": ""你给我一块钱，我把我的爱给你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢可爱""}, {""sex"": ""1"", ""content"": ""好像女孩子都对可爱没有什么抵抗力呢""}, {""sex"": ""1"", ""content"": ""我这么可爱，你肯定也喜欢吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我长的怎样""}, {""sex"": ""1"", ""content"": ""长得一般吧，不过做我老婆还是可以的。""}, {""sex"": ""1"", ""content"": ""我已经没有什么语言可以说出对你的喜欢了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢这个表情""}, {""sex"": ""1"", ""content"": ""我还是比较喜欢你。""}, {""sex"": ""1"", ""content"": ""那我扮这个表情是不是能喜欢我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃了没？""}, {""sex"": ""1"", ""content"": ""没有，你要请我吃吗？""}, {""sex"": ""1"", ""content"": ""没有你在旁边，什么都吃不下""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃晚饭了没？""}, {""sex"": ""1"", ""content"": ""还没呢？你要和我一起吃吗？""}, {""sex"": ""1"", ""content"": ""在这种时刻，方便面就可以了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胃疼，""}, {""sex"": ""1"", ""content"": ""是不是没有按时吃饭，家里有没有胃药呀？""}, {""sex"": ""1"", ""content"": ""你能不能好好照顾自己，总让人这么担心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你为什么不给我发信息""}, {""sex"": ""1"", ""content"": ""因为我在等你的消息啊。""}, {""sex"": ""1"", ""content"": ""我怕你在忙，给你发消息会打扰到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""春花""}, {""sex"": ""1"", ""content"": ""春天的花儿再美也比不上你这朵花。""}, {""sex"": ""1"", ""content"": ""春花配美人，有你在的地方景色才是最美的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""春眠不觉晓""}, {""sex"": ""1"", ""content"": ""处处闻啼鸟。""}, {""sex"": ""1"", ""content"": ""春天终于来了呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫女朋友起床吃早餐""}, {""sex"": ""1"", ""content"": ""再不起床，太阳公公就要把你的早餐吃啦""}, {""sex"": ""1"", ""content"": ""小懒虫还在跟床作斗争吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么早起来干嘛""}, {""sex"": ""1"", ""content"": ""不知道，就是想早点起床而已。""}, {""sex"": ""1"", ""content"": ""早点起来想你啊！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我才醒呢""}, {""sex"": ""1"", ""content"": ""小懒猪，睡到这么晚才醒呀。""}, {""sex"": ""1"", ""content"": ""醒了赶紧起来吃早饭啦，肯定饿了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还行吧、""}, {""sex"": ""1"", ""content"": ""只是还行啊，看来还要继续你努力才行。""}, {""sex"": ""1"", ""content"": ""看来小仙女的要求很高哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没人陪我过七夕""}, {""sex"": ""1"", ""content"": ""那你来陪我过七夕。""}, {""sex"": ""1"", ""content"": ""我这么一个大活人，你没看到？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭笑哭笑哭笑""}, {""sex"": ""1"", ""content"": ""从前有个傻瓜哭着哭着就笑了，笑着笑着就哭了""}, {""sex"": ""1"", ""content"": ""哭吧笑吧，你的骄傲放纵""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃的白白胖胖的""}, {""sex"": ""1"", ""content"": ""看来伙食不错嘛""}, {""sex"": ""1"", ""content"": ""白白胖胖的很讨人喜欢啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""形象是啥""}, {""sex"": ""1"", ""content"": ""这个问题问的好，其实我也不知道。""}, {""sex"": ""1"", ""content"": ""形象就像我的脸一样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不服吗""}, {""sex"": ""1"", ""content"": ""你有本事让我心服口服呀！""}, {""sex"": ""1"", ""content"": ""我不扶墙都要服你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又哭了""}, {""sex"": ""1"", ""content"": ""小仙女别哭，眼睛哭红了就变小兔子了。""}, {""sex"": ""1"", ""content"": ""我想看你一直开开心心的，不要哭好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都吓哭了""}, {""sex"": ""1"", ""content"": ""不哭不哭，我会好好保护你的。""}, {""sex"": ""1"", ""content"": ""哭鼻子可不是好的习惯呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的可怜""}, {""sex"": ""1"", ""content"": ""这么可怜，你也不安慰安慰我。""}, {""sex"": ""1"", ""content"": ""我需要一个爱的抱抱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难道是我不够可爱""}, {""sex"": ""1"", ""content"": ""像你这么可爱的已经不多见了好不好。""}, {""sex"": ""1"", ""content"": ""怎么可能不够可爱，你再可爱下去就可爱到爆了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忙啥呀""}, {""sex"": ""1"", ""content"": ""我在思考怎么回答你这个漂亮女孩的问题。""}, {""sex"": ""1"", ""content"": ""没有在忙，正在想要跟你聊些什么呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""花茶""}, {""sex"": ""1"", ""content"": ""听说喝花茶可以美容养颜哦""}, {""sex"": ""1"", ""content"": ""喝了花茶是不是就变得像花儿一样美了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们很配""}, {""sex"": ""1"", ""content"": ""那就让国家为我们的登对盖个章吧。""}, {""sex"": ""1"", ""content"": ""小猪佩奇我配你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想你干嘛呢？""}, {""sex"": ""1"", ""content"": ""我想你半天，你竟然说干嘛想我，你好伤我心啊。""}, {""sex"": ""1"", ""content"": ""偶尔想下呗，兴许还能带你去吃好吃的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有吧""}, {""sex"": ""1"", ""content"": ""没关系，现在你就有了。""}, {""sex"": ""1"", ""content"": ""那你说说你什么没有啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有吧""}, {""sex"": ""1"", ""content"": ""这个“吧”太意味深长了。""}, {""sex"": ""2"", ""content"": ""哈哈哈哈。""}, {""sex"": ""1"", ""content"": ""你再好好想想，有就是有没有就是没有，不要没有吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没听说""}, {""sex"": ""1"", ""content"": ""那就让我来第一个告诉你吧""}, {""sex"": ""1"", ""content"": ""竟然没听说，你果然是住在仙界的仙女""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""起的好早""}, {""sex"": ""1"", ""content"": ""早起可以跟小仙女聊天呀。""}, {""sex"": ""1"", ""content"": ""一日之计在于晨，所以早上我都不睡懒觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚才洗澡呢""}, {""sex"": ""1"", ""content"": ""你放心吧，我没有偷看你。""}, {""sex"": ""1"", ""content"": ""洗澡不好打字，要不视频？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么好心情""}, {""sex"": ""1"", ""content"": ""一跟你聊天就有好心情了。""}, {""sex"": ""1"", ""content"": ""跟喜欢的人做什么都会有好心情呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没啥好玩""}, {""sex"": ""1"", ""content"": ""这个还是得看你想玩点啥了。""}, {""sex"": ""1"", ""content"": ""恋爱游戏，你想不想要玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的眼睛真好看""}, {""sex"": ""1"", ""content"": ""那是因为我的眼中有你啊""}, {""sex"": ""1"", ""content"": ""也不看看是拿来看谁的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么进步""}, {""sex"": ""1"", ""content"": ""我们手牵手一起向前进呀。""}, {""sex"": ""1"", ""content"": ""只要努力就一定会进步的，我们一起加油。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很少玩这个软件""}, {""sex"": ""1"", ""content"": ""那我们加一下微信吧，这样才方便聊天呀""}, {""sex"": ""1"", ""content"": ""我也不怎么玩这个软件，都是为了跟你聊天才上线的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情失落""}, {""sex"": ""1"", ""content"": ""怎么啦？是不是因为没有我陪在你身边？""}, {""sex"": ""1"", ""content"": ""要是我在你身边就好了，你心情失落的时候我能给你一个拥抱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在工地""}, {""sex"": ""1"", ""content"": ""小仙女怎么可以去这么危险的地方呢？""}, {""sex"": ""1"", ""content"": ""那你要带好安全头盔啊，安全第一。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还是瘦点好看""}, {""sex"": ""1"", ""content"": ""只要是你，怎么样都是好看的。""}, {""sex"": ""1"", ""content"": ""你觉得好看，我就觉得好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你上课吧""}, {""sex"": ""1"", ""content"": ""好，我会一边听课一边想你的。""}, {""sex"": ""1"", ""content"": ""等我，我上完课就来找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没毛病啊""}, {""sex"": ""1"", ""content"": ""有毛病就坏了""}, {""sex"": ""1"", ""content"": ""废话，我说话的时候什么有毛病过？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""摸腹肌""}, {""sex"": ""1"", ""content"": ""手伸过来，保证让你摸得满意。""}, {""sex"": ""1"", ""content"": ""摸了我的腹肌你就要对我负责了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫了外卖""}, {""sex"": ""1"", ""content"": ""以后我给你做饭，你就不用点外卖了。""}, {""sex"": ""1"", ""content"": ""外卖不健康，少吃点好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咦呦  会说话哦""}, {""sex"": ""1"", ""content"": ""那必须的，不然怎么哄岳母呢。""}, {""sex"": ""1"", ""content"": ""我可不只会说话而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你知道我的名字吗""}, {""sex"": ""1"", ""content"": ""如果你愿意告诉我，我不就知道了吗""}, {""sex"": ""1"", ""content"": ""我肯定不会说不知道的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不骗""}, {""sex"": ""1"", ""content"": ""嗯嗯，我相信小仙女是不会骗我的""}, {""sex"": ""1"", ""content"": ""你要是骗我可就是小猪猪了哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不好骗""}, {""sex"": ""1"", ""content"": ""要是好骗我也不会出现在这里。""}, {""sex"": ""1"", ""content"": ""我也没有打算骗你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好累噢""}, {""sex"": ""1"", ""content"": ""我要是在你身边，就可以帮你揉揉肩捶捶背了。""}, {""sex"": ""1"", ""content"": ""赶快放松一下，别把我的小仙女给累坏了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你要不""}, {""sex"": ""1"", ""content"": ""只要你敢给我，我就敢要！""}, {""sex"": ""1"", ""content"": ""这时候不要白不要啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天真冷""}, {""sex"": ""1"", ""content"": ""躲在我心里吧，这暖和""}, {""sex"": ""1"", ""content"": ""来，给你一个大大的温暖的怀抱吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我亏了""}, {""sex"": ""1"", ""content"": ""没事，剩下的我补偿给你""}, {""sex"": ""1"", ""content"": ""放心，我不会让你吃亏的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么突然说这个""}, {""sex"": ""1"", ""content"": ""我就是有点好奇了而已。""}, {""sex"": ""1"", ""content"": ""脑中灵光一闪，就想到了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""爱是一道光""}, {""sex"": ""1"", ""content"": ""如此美妙，指引我们想要的未来~""}, {""sex"": ""1"", ""content"": ""你那道爱的光什么时候打到我身上？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""原来如此啊""}, {""sex"": ""1"", ""content"": ""看你回答的这么干脆利落就知道你没听懂。""}, {""sex"": ""1"", ""content"": ""不用崇拜我，我就是这样博学多才。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸你呢，忙的""}, {""sex"": ""1"", ""content"": ""夸没用，你应该给点实质性的东西""}, {""sex"": ""1"", ""content"": ""别夸了，给个亲亲就去忙吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好呀，你在干什么？""}, {""sex"": ""1"", ""content"": ""我呀，在等传说中的小仙女出现呀""}, {""sex"": ""1"", ""content"": ""小仙女从哪里来，要往哪里去呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""瞌睡多""}, {""sex"": ""1"", ""content"": ""你是瞌睡虫，当然瞌睡多了。""}, {""sex"": ""1"", ""content"": ""怪我，晚上打扰你睡觉，白天害你打瞌睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""理由？""}, {""sex"": ""1"", ""content"": ""喜欢一个需要理由吗？""}, {""sex"": ""1"", ""content"": ""我做什么事情不一定都得有理由的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""大哥你好""}, {""sex"": ""1"", ""content"": ""以后你就是我的人了，大哥罩着你。""}, {""sex"": ""1"", ""content"": ""我不做大哥都这么久了，你居然还记得。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加我干嘛?""}, {""sex"": ""1"", ""content"": ""咦？我也不知道你什么时候出现在我的好友列表里了""}, {""sex"": ""1"", ""content"": ""加了才好开始我们之间的友谊呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这是事实嘛""}, {""sex"": ""1"", ""content"": ""事实就是如此不是吗！""}, {""sex"": ""1"", ""content"": ""或许这就是人生吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""复读""}, {""sex"": ""1"", ""content"": ""复读很辛苦的，你做好准备了吗？""}, {""sex"": ""1"", ""content"": ""加油，我会一直支持你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""虐待狂""}, {""sex"": ""1"", ""content"": ""冤枉啊，我才不是那种人呢！""}, {""sex"": ""1"", ""content"": ""虐待狂的内心其实都是自卑的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会浪漫""}, {""sex"": ""1"", ""content"": ""你是喜欢玫瑰还是蜡烛，我给你制造浪漫呀。""}, {""sex"": ""1"", ""content"": ""最浪漫的就是听你说喜欢我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""三个月了""}, {""sex"": ""1"", ""content"": ""不知不觉竟然认识了这么久了。""}, {""sex"": ""1"", ""content"": ""希望以后我们会有三年三十年。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能不能正常说话""}, {""sex"": ""1"", ""content"": ""我怕是正常说话，你怕会迫不及待爱上我。""}, {""sex"": ""1"", ""content"": ""难不成你把我认为是神经病吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好会说话哟""}, {""sex"": ""1"", ""content"": ""我这么会说话也是为了让你开心啊。""}, {""sex"": ""1"", ""content"": ""还好的啦，我也就是一般般的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""气到咬人""}, {""sex"": ""1"", ""content"": ""哇，那我得赶紧去打狂犬疫苗。""}, {""sex"": ""1"", ""content"": ""乖宝贝，咬人可不好，小仙女要有小仙女的范儿呀。""}], ""lock"": 1}"
