"{""chat"": [{""sex"": ""2"", ""content"": ""你是?""}, {""sex"": ""1"", ""content"": ""我是一个很想认识你的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""以前怎么没见过你""}, {""sex"": ""1"", ""content"": ""傻瓜，不早就在你心里了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不理你。""}, {""sex"": ""1"", ""content"": ""你这样做会失去我这个帅哥的""}, {""sex"": ""1"", ""content"": ""你要是不理我，你怕是要无聊死啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外面有点冷""}, {""sex"": ""1"", ""content"": ""那就乖乖待在家里，别到处瞎跑啦。""}, {""sex"": ""1"", ""content"": ""天冷了要记得及时添衣，知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我爱发脾气""}, {""sex"": ""1"", ""content"": ""我会容忍你的所有小脾气。""}, {""sex"": ""1"", ""content"": ""你肯定不是无理取闹的女孩子，发脾气肯定也有你的理由。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""值不值""}, {""sex"": ""1"", ""content"": ""只要是你，一切都值得""}, {""sex"": ""1"", ""content"": ""不管值不值，我都不后悔""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""等不起""}, {""sex"": ""1"", ""content"": ""所以别再让我等你了好吗？""}, {""sex"": ""1"", ""content"": ""我相信值得等待的一定是最好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""变丑了""}, {""sex"": ""1"", ""content"": ""哪里丑了呀，明明是个小仙女啊。""}, {""sex"": ""1"", ""content"": ""我眼神挺好的，你不要骗我知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃晚饭了没""}, {""sex"": ""1"", ""content"": ""本来吃了，可是一看到你就饿了。""}, {""sex"": ""1"", ""content"": ""还没呢，一看到你就想吃你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有没有吃饭了""}, {""sex"": ""1"", ""content"": ""吃了，你猜猜我今天吃的是什么。""}, {""sex"": ""1"", ""content"": ""还没呢，我在纠结要吃什么才好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一直单身""}, {""sex"": ""1"", ""content"": ""那就让我来拯救你这单身狗吧。""}, {""sex"": ""1"", ""content"": ""遇到我之后你就不是单身的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还不睡觉觉""}, {""sex"": ""1"", ""content"": ""睡觉觉干嘛啊！你都不在呢。""}, {""sex"": ""1"", ""content"": ""你没和我说晚安！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡觉吧晚安""}, {""sex"": ""1"", ""content"": ""没有你在身边的夜晚格外漫长。""}, {""sex"": ""1"", ""content"": ""晚安，我再想你一会就去睡觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要给我发信息""}, {""sex"": ""1"", ""content"": ""不给你发消息，你怎么能接受到我想你的信号？""}, {""sex"": ""1"", ""content"": ""那我要开始跟你进行灵魂上的交流了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那聊吧""}, {""sex"": ""1"", ""content"": ""怎么感觉你这么勉强呢？""}, {""sex"": ""1"", ""content"": ""你要是不想聊也不用逼自己。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""让你尝尝我的手艺""}, {""sex"": ""1"", ""content"": ""你的手艺我可得好好品尝品尝。""}, {""sex"": ""1"", ""content"": ""长得好看还会做饭的小仙女，果然是宝藏啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看呗""}, {""sex"": ""1"", ""content"": ""一个人看没意思，我想跟你一起看""}, {""sex"": ""1"", ""content"": ""可是不是想看就能看的呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天睡得好吗""}, {""sex"": ""1"", ""content"": ""睡得特别好，我还梦见你了。""}, {""sex"": ""1"", ""content"": ""睡得不太好，夜里醒来了两三次。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望越大，失望越大""}, {""sex"": ""1"", ""content"": ""但生活总要有些希望才不会太灰暗。""}, {""sex"": ""1"", ""content"": ""不会不会，你希望的事肯定会实现的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁做饭""}, {""sex"": ""1"", ""content"": ""必须是我，肯定是我啊。""}, {""sex"": ""1"", ""content"": ""除了我做饭还能是谁啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没回我消息""}, {""sex"": ""1"", ""content"": ""不是故意不回你消息的，是现在才刚忙完呀""}, {""sex"": ""1"", ""content"": ""现在不是正在回你消息嘛""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帅哥呀""}, {""sex"": ""1"", ""content"": ""那请问你心动了吗？""}, {""sex"": ""1"", ""content"": ""你好啊，美女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有遇到那个满眼都是你的人""}, {""sex"": ""1"", ""content"": ""而我遇到满眼都是她的她了。""}, {""sex"": ""1"", ""content"": ""对不起，路上堵车来晚了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我只想平平淡淡就这样了""}, {""sex"": ""1"", ""content"": ""我有份平平淡淡的爱情，想找你谈谈。""}, {""sex"": ""1"", ""content"": ""我们之间还不够平淡嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我发现你有毒""}, {""sex"": ""1"", ""content"": ""那你就是我的解药。""}, {""sex"": ""1"", ""content"": ""都怪你让我得了相思毒！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖又没吃你家饭""}, {""sex"": ""1"", ""content"": ""那你以后胖就是吃我家的了。""}, {""sex"": ""1"", ""content"": ""能吃是福。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感觉睡不够""}, {""sex"": ""1"", ""content"": ""早点睡觉不就可以睡个够啦。""}, {""sex"": ""1"", ""content"": ""那你想怎么样才能睡个够呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要挨打""}, {""sex"": ""1"", ""content"": ""你这么可爱的小仙女，谁舍得对你下手？""}, {""sex"": ""1"", ""content"": ""挨你的打，我心甘情愿。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有人说你傻""}, {""sex"": ""1"", ""content"": ""傻傻的喜欢你，本来就是傻。""}, {""sex"": ""1"", ""content"": ""你聪明就好，我傻一点更加适合你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我已经很胖了""}, {""sex"": ""1"", ""content"": ""那你肯定是一个可爱的小胖纸。""}, {""sex"": ""1"", ""content"": ""每个胖纸都是潜力股，我们努力就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那是什么呢""}, {""sex"": ""1"", ""content"": ""那是一条神奇的天路""}, {""sex"": ""1"", ""content"": ""那是我爱你的心啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""远方""}, {""sex"": ""1"", ""content"": ""诗与远方是我向往的。""}, {""sex"": ""1"", ""content"": ""那我陪着你走过去吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又没时间陪我""}, {""sex"": ""1"", ""content"": ""我已经尽我所能把能陪你的时间都用来陪你了呀。""}, {""sex"": ""1"", ""content"": ""宝贝，你要理解我，我有时候是很忙，但我是在为我们的未来努力奋斗呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""理解的""}, {""sex"": ""1"", ""content"": ""你真是善解人意的好女孩""}, {""sex"": ""1"", ""content"": ""能得到你的理解我很开心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不你不懂""}, {""sex"": ""1"", ""content"": ""我是不懂，但是你得给我一个懂你的机会啊""}, {""sex"": ""1"", ""content"": ""女孩子就是无字天书啊，太难懂了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己学的""}, {""sex"": ""1"", ""content"": ""放心吧，我会好好学习的。""}, {""sex"": ""1"", ""content"": ""学习是一个非常好的东西。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可以睡觉了""}, {""sex"": ""1"", ""content"": ""你先跟我说声晚安。""}, {""sex"": ""1"", ""content"": ""不行，我要看着你先睡，不然我睡不安稳。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在干嘛啊""}, {""sex"": ""1"", ""content"": ""我喜欢那种没一会就要问我在干嘛的女生""}, {""sex"": ""2"", ""content"": ""为什么?""}, {""sex"": ""1"", ""content"": ""这样让我感觉到自己被需要了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""关注点""}, {""sex"": ""1"", ""content"": ""我的关注点从来都只在你身上。""}, {""sex"": ""1"", ""content"": ""你得多关注关注我，知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我快要无聊死了""}, {""sex"": ""1"", ""content"": ""无聊你不找我，难怪你无聊了。""}, {""sex"": ""1"", ""content"": ""一样的无聊，我们都是一样的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想要啥？""}, {""sex"": ""1"", ""content"": ""明知故问，我想要你啊。""}, {""sex"": ""1"", ""content"": ""我想要的你都能满足我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就说好看不就完了""}, {""sex"": ""1"", ""content"": ""这不是好看，明明是漂亮""}, {""sex"": ""1"", ""content"": ""我可不能昧着良心说话呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""傻笑啥呢""}, {""sex"": ""1"", ""content"": ""一想到你就忍不住傻笑。""}, {""sex"": ""1"", ""content"": ""嘿嘿，我不告诉你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哪卖萌了""}, {""sex"": ""1"", ""content"": ""你哪里不卖萌了？""}, {""sex"": ""1"", ""content"": ""你本身就是萌萌哒。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咋会找我聊天""}, {""sex"": ""1"", ""content"": ""心里装的你已经在敲打我的心门了。""}, {""sex"": ""1"", ""content"": ""找你聊天还得找个理由的嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""才知道吗""}, {""sex"": ""1"", ""content"": ""你居然看出我喜欢你，可以啊！""}, {""sex"": ""1"", ""content"": ""我比你还早知道自己喜欢你的好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你长成什么样我都不认识""}, {""sex"": ""1"", ""content"": ""我长着一张你喜欢的模样。""}, {""sex"": ""1"", ""content"": ""等你见到我，你不就认识了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有感动""}, {""sex"": ""1"", ""content"": ""那以后我来让你感动好不好？""}, {""sex"": ""1"", ""content"": ""那看来我得好好努力才行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢吃巧克力""}, {""sex"": ""1"", ""content"": ""不怕吃多了会长胖胖吗？""}, {""sex"": ""1"", ""content"": ""那你是喜欢吃黑巧克力还是白巧克力，还是都喜欢吃？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要不开心了""}, {""sex"": ""1"", ""content"": ""有你哄我就不会不开心了。""}, {""sex"": ""1"", ""content"": ""那你想让我怎么开心呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女人发自己照片""}, {""sex"": ""1"", ""content"": ""这是我第一次见到仙女的样子。""}, {""sex"": ""1"", ""content"": ""你的照片肯定只体现了你的十分之一好看，要是能亲眼见见仙女该多好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难受死了。""}, {""sex"": ""1"", ""content"": ""等我抱抱你就不难受了""}, {""sex"": ""1"", ""content"": ""你看吧，别想我啦，一想我你就难受""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难搞噢""}, {""sex"": ""1"", ""content"": ""一点都不难搞，我很好追的。""}, {""sex"": ""1"", ""content"": ""想搞我还不简单，亲我一下就到手了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好吧，你厉害""}, {""sex"": ""1"", ""content"": ""不厉害，没有你厉害呢，宝贝""}, {""sex"": ""1"", ""content"": ""就喜欢你这种没见过世面的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""躺着无聊""}, {""sex"": ""1"", ""content"": ""那你和我躺躺就不无聊了。""}, {""sex"": ""1"", ""content"": ""有我在怎么会无聊呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我打不到""}, {""sex"": ""1"", ""content"": ""你来我身边就能打到啦。""}, {""sex"": ""1"", ""content"": ""总有一天会让你打到的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""明天是我生日  祝我生日快乐吧""}, {""sex"": ""1"", ""content"": ""谢谢老天爷在多少年前的今天把你带到了人间。""}, {""sex"": ""1"", ""content"": ""那不行，我要凌晨准时给你发。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没喝多少酒""}, {""sex"": ""1"", ""content"": ""没喝多少就好，我可不希望你醉得不省人事哦""}, {""sex"": ""1"", ""content"": ""酒喝多了也不好，还好你没喝多少""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这就是现实 和生活""}, {""sex"": ""1"", ""content"": ""现实和生活总是在措不及防的时候给人一拳重击啊。""}, {""sex"": ""1"", ""content"": ""虽然有的时候会阴云密布，但也总会有拨开云雾的时候的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈谢谢你""}, {""sex"": ""1"", ""content"": ""大家都是地球人没必要这么客气的。""}, {""sex"": ""1"", ""content"": ""你要是想谢谢我，就来点实际的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""原图""}, {""sex"": ""1"", ""content"": ""原图都这么美，果然仙女就是天生丽质啊""}, {""sex"": ""1"", ""content"": ""能经受得住原图考验的都是美女啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""升什么级""}, {""sex"": ""1"", ""content"": ""把我们的关系升级一下呀""}, {""sex"": ""1"", ""content"": ""我该升级成为你的男朋友了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那么厉害啊""}, {""sex"": ""1"", ""content"": ""再多的厉害，也不见得把你拿下啊。""}, {""sex"": ""1"", ""content"": ""别崇拜我，哥只是个传说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你回复太慢了""}, {""sex"": ""1"", ""content"": ""我这不是在想怎么回复你吗！""}, {""sex"": ""1"", ""content"": ""我还在细细评味你说的那句话呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那一起吧""}, {""sex"": ""1"", ""content"": ""那说好了，就不许反悔了。""}, {""sex"": ""1"", ""content"": ""那这辈子就一起走下去咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你给我发一张你的照片啊""}, {""sex"": ""1"", ""content"": ""我怕我这张照片太帅吓着你。""}, {""sex"": ""1"", ""content"": ""我可不想被你拿来辟邪呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真情实意""}, {""sex"": ""1"", ""content"": ""我对你的感情必须是真情实意啊。""}, {""sex"": ""1"", ""content"": ""在这个虚伪的社会里，有一丝真情实意在就让人感动。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""充实的一天""}, {""sex"": ""1"", ""content"": ""有我的一天肯定是充实的呀。""}, {""sex"": ""1"", ""content"": ""就等着你过来找我了""}, {""sex"": ""1"", ""content"": ""没有我怎么能算是充实？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跨年祝福""}, {""sex"": ""1"", ""content"": ""2019年马上也结束了，订的目标也没实现了，遥望2020吧。""}, {""sex"": ""1"", ""content"": ""旧一年，痛苦事情都忘记。新一年，幸福生活将伴临。""}, {""sex"": ""1"", ""content"": ""那些过了的欢声与泪水，就让它们在此告一段落。新年快乐!""}, {""sex"": ""1"", ""content"": ""又老了一岁了，希望可以实现未能实现的愿望，升华已有的结果，让一切都更上一层楼!""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""思想不一样""}, {""sex"": ""1"", ""content"": ""没事慢慢的就会思想一致的。""}, {""sex"": ""1"", ""content"": ""想你的思想还是一样的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就是在骗我""}, {""sex"": ""1"", ""content"": ""冤枉啊娘娘，我怎么敢欺骗你呢？""}, {""sex"": ""1"", ""content"": ""对啊对啊，我要骗走你的心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""也没有星星""}, {""sex"": ""1"", ""content"": ""我眼里有星辰大海，你要不要看看。""}, {""sex"": ""1"", ""content"": ""星星哪有你好看啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好冷哟""}, {""sex"": ""1"", ""content"": ""是时候把我的外套借给你了。""}, {""sex"": ""1"", ""content"": ""这时候适合到我怀里来取取暖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不太喜欢""}, {""sex"": ""1"", ""content"": ""没事，我可以教你要怎么去喜欢比较好。""}, {""sex"": ""1"", ""content"": ""以后总有机会让你喜欢的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""志愿""}, {""sex"": ""1"", ""content"": ""填志愿一定要谨慎谨慎再谨慎，不要到录取信息出来后才后悔哦""}, {""sex"": ""1"", ""content"": ""怎么样，有把握能上心仪的大学吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这么好的吗""}, {""sex"": ""1"", ""content"": ""你来试试不就知道了。""}, {""sex"": ""1"", ""content"": ""好男人就是我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""难度""}, {""sex"": ""1"", ""content"": ""不管难度有多大，我都会和你一起面对""}, {""sex"": ""1"", ""content"": ""没什么难度的，我相信你可以做好的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不久吧""}, {""sex"": ""1"", ""content"": ""可我仿佛觉得我们已经认识很久了。""}, {""sex"": ""1"", ""content"": ""可是一日不见如隔三秋，感觉已经过了好多年了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会聊天怎么办""}, {""sex"": ""1"", ""content"": ""没事，你跟着我的节奏来就可以了。""}, {""sex"": ""1"", ""content"": ""不止可以聊天呀，还可以唱唱歌跳跳舞。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不洗碗""}, {""sex"": ""1"", ""content"": ""以后的家务看来我都得包了。""}, {""sex"": ""1"", ""content"": ""不洗就不洗呗，买个洗碗机。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不过我要睡觉了""}, {""sex"": ""1"", ""content"": ""那你好好休息，睡饱了才有精神聊天。""}, {""sex"": ""1"", ""content"": ""那你睡醒了给我发消息，我等你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小怪兽""}, {""sex"": ""1"", ""content"": ""凹凸曼打小怪兽。""}, {""sex"": ""1"", ""content"": ""我打怪兽的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没谈过""}, {""sex"": ""1"", ""content"": ""那你准备什么时候来谈一下呢""}, {""sex"": ""1"", ""content"": ""我这边刚好有点想法，要不来谈谈？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡醒了有该上课了""}, {""sex"": ""1"", ""content"": ""我以为你睡醒了，继续吃呢。""}, {""sex"": ""1"", ""content"": ""好好学习天天向上。向你致敬!""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""整天欺负我长的漂亮""}, {""sex"": ""1"", ""content"": ""对啊，你越是漂亮我越想欺负你。""}, {""sex"": ""1"", ""content"": ""没办法，谁让你长这么漂亮呢，忍不住想逗你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又不能出去玩""}, {""sex"": ""1"", ""content"": ""你想出去玩我敬你是英雄！""}, {""sex"": ""1"", ""content"": ""你这是要出门祸害谁啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不出去玩""}, {""sex"": ""1"", ""content"": ""这不是在等你约我嘛。""}, {""sex"": ""1"", ""content"": ""我权衡了一下，与其出去玩，不如陪你聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你哄我睡觉。""}, {""sex"": ""1"", ""content"": ""你躺在我身边，就能睡着了。""}, {""sex"": ""1"", ""content"": ""乖，你要好好睡觉呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不是一直这样吗""}, {""sex"": ""1"", ""content"": ""那请你稍微改变一下，尤其是喜欢我这件事。""}, {""sex"": ""1"", ""content"": ""可是我觉得今天的你比昨天更可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近胖了几斤""}, {""sex"": ""1"", ""content"": ""明明没啥变化啊。""}, {""sex"": ""1"", ""content"": ""你还是这么好看，怎么会胖呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又要洗衣服""}, {""sex"": ""1"", ""content"": ""真的是贤惠啊，我要娶你回家洗衣服。""}, {""sex"": ""1"", ""content"": ""要不要顺带把我的衣服也洗洗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想我不想""}, {""sex"": ""1"", ""content"": ""想你是我每天做的事。""}, {""sex"": ""1"", ""content"": ""我要说不想你，你信吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕我把你给拉黑了吗？""}, {""sex"": ""1"", ""content"": ""我要是怕，还能和你说这么多吗。""}, {""sex"": ""1"", ""content"": ""怕啊，但是我更怕你不知道我的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么说我真的是又肥又丑又老了""}, {""sex"": ""1"", ""content"": ""你明明是又瘦又美又年轻好不好。""}, {""sex"": ""1"", ""content"": ""仙女应该不是长这样的吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你吃饭了嘛？""}, {""sex"": ""1"", ""content"": ""还没吃呢，要一起吗？""}, {""sex"": ""1"", ""content"": ""你都还没吃，我怎么舍得吃呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有什么才艺""}, {""sex"": ""1"", ""content"": ""琴棋书画样样精通呀。""}, {""sex"": ""1"", ""content"": ""你想看的才艺我都会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打雷了，我怕""}, {""sex"": ""1"", ""content"": ""有我在呢，你不要怕。""}, {""sex"": ""1"", ""content"": ""怕的话就躲进我的怀里吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在你心里我是什么颜色？""}, {""sex"": ""1"", ""content"": ""你是五颜六色的，像彩虹一样绚丽。""}, {""sex"": ""1"", ""content"": ""我觉得什么颜色都不能形容你，你是透明色的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""五颜六色""}, {""sex"": ""1"", ""content"": ""是彩虹的颜色吗？""}, {""sex"": ""1"", ""content"": ""色彩这么丰富hold得住吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们认识一个月了""}, {""sex"": ""1"", ""content"": ""记得这么清楚，看来你很在意我哦""}, {""sex"": ""1"", ""content"": ""怎么才一个月，我以为我们认识很久了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢看电影吗""}, {""sex"": ""1"", ""content"": ""喜欢，看电影能让我觉得能够开拓视野丰盈内心。""}, {""sex"": ""1"", ""content"": ""电影院终于复映了，要不要一起去看电影？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一个人去看电影""}, {""sex"": ""1"", ""content"": ""一个人看电影很孤单吧，下次想看的时候叫上我""}, {""sex"": ""1"", ""content"": ""现在电影院里好像还是隔座观影呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你喜不喜欢我""}, {""sex"": ""1"", ""content"": ""如果我说不喜欢你，我自己都不信。""}, {""sex"": ""1"", ""content"": ""你过来问问我的心，你就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在上课啊""}, {""sex"": ""1"", ""content"": ""好好学习！""}, {""sex"": ""1"", ""content"": ""那我能预约你的下课时间吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你的小可爱来了""}, {""sex"": ""1"", ""content"": ""我接住我的小可爱啦""}, {""sex"": ""1"", ""content"": ""小可爱终于来找你的大可爱啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚刚睡醒呢""}, {""sex"": ""1"", ""content"": ""小猪猪终于睡醒啦！我等你好久啦""}, {""sex"": ""1"", ""content"": ""终于，我应该跟你说早安呢还是午安呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这么小啊""}, {""sex"": ""1"", ""content"": ""大家都是成年人，哪有小不小的？""}, {""sex"": ""1"", ""content"": ""虽然我年纪小，但是我思想成熟啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我笑起来不好看""}, {""sex"": ""1"", ""content"": ""那我怎么会沉醉在你的笑容里了呢。""}, {""sex"": ""1"", ""content"": ""反正我眼里你最好看。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我很喜欢笑""}, {""sex"": ""1"", ""content"": ""爱笑的女生都挺好看的。""}, {""sex"": ""1"", ""content"": ""你难道不知道，你笑起来真的很好看吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有事了""}, {""sex"": ""1"", ""content"": ""那你去忙吧，我等你！""}, {""sex"": ""1"", ""content"": ""那你啥时候没事呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""上班不上学""}, {""sex"": ""1"", ""content"": ""上班以后才知道上学的日子有多幸福啊""}, {""sex"": ""1"", ""content"": ""上班累不累，有没有觉得还是在学校里好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在店里啊""}, {""sex"": ""1"", ""content"": ""一个人在店里会不会很无聊，我陪你吧。""}, {""sex"": ""1"", ""content"": ""你店里缺不缺人手啊，我去帮你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""孽缘吧""}, {""sex"": ""1"", ""content"": ""明明是一段美好的姻缘。""}, {""sex"": ""1"", ""content"": ""孽缘就孽缘吧，反正你跟我就是有缘。""}], ""lock"": 1}"
