"{""chat"": [{""sex"": ""1"", ""content"": ""感谢姑娘右滑，费流量了""}, {""sex"": ""2"", ""content"": ""哈哈看到帅哥也挺好?""}, {""sex"": ""1"", ""content"": ""夸我帅，我也夸你一下吧 ，你真有眼光""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""烦人精""}, {""sex"": ""1"", ""content"": ""我还要烦你一辈子呢。""}, {""sex"": ""1"", ""content"": ""要是不喜欢你我才不烦你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好命""}, {""sex"": ""1"", ""content"": ""毕竟这都是上天安排的啊。""}, {""sex"": ""1"", ""content"": ""命运就是这么坎坷啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有意思吗""}, {""sex"": ""1"", ""content"": ""看样子你觉得没意思啊。""}, {""sex"": ""2"", ""content"": ""对。""}, {""sex"": ""1"", ""content"": ""你要觉得没意思的话我们可以一起做点有意思的事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你相信我么""}, {""sex"": ""1"", ""content"": ""我可以相信你吗？""}, {""sex"": ""1"", ""content"": ""不知道，但是我心里说我可以相信你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别装逼了""}, {""sex"": ""1"", ""content"": ""年轻人，就要在不断的装逼中成长""}, {""sex"": ""1"", ""content"": ""那生活的乐趣在哪里？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""干嘛呢？""}, {""sex"": ""1"", ""content"": ""闲着没事干想找小仙女一起玩呢""}, {""sex"": ""1"", ""content"": ""啥都不想干，就是想你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我命苦""}, {""sex"": ""1"", ""content"": ""你把手伸过来，我看看你的手相""}, {""sex"": ""1"", ""content"": ""卿本佳人，何苦自怨自艾""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我咋惹你了""}, {""sex"": ""1"", ""content"": ""你自己惹我，难道还不清楚吗？""}, {""sex"": ""1"", ""content"": ""你啥时候没有惹过我了？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想起""}, {""sex"": ""1"", ""content"": ""我一想起你，就忍不住想笑""}, {""sex"": ""1"", ""content"": ""是不是一不小心就想起我了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我懒呀""}, {""sex"": ""1"", ""content"": ""懒虫不愧是懒虫啊。""}, {""sex"": ""1"", ""content"": ""说你懒看来是真的没说错啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不你没错""}, {""sex"": ""1"", ""content"": ""我错了，都是我的错，原谅我好不好？""}, {""sex"": ""1"", ""content"": ""惹你不开心就是我的错！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要休息啦""}, {""sex"": ""1"", ""content"": ""晚安，有我的梦一定是美梦。""}, {""sex"": ""1"", ""content"": ""那你可一定要好好休息哟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们合不来""}, {""sex"": ""1"", ""content"": ""不试试怎么知道我们合不来呢。""}, {""sex"": ""1"", ""content"": ""我性格百搭，我就不信我们合不来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也睡呀""}, {""sex"": ""1"", ""content"": ""那我们可以准备一下，梦里见了。""}, {""sex"": ""1"", ""content"": ""睡觉前不要太想我，会失眠的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有空""}, {""sex"": ""1"", ""content"": ""只要你叫我，随时都有空""}, {""sex"": ""1"", ""content"": ""不如请你共进晚餐？""}, {""sex"": ""1"", ""content"": ""那不如跟我出去走走吧""}, {""sex"": ""1"", ""content"": ""哈，你一定是知道我发工资邀请你吃饭了""}, {""sex"": ""1"", ""content"": ""没事，随便一点，不用这么官方的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""时间过得""}, {""sex"": ""1"", ""content"": ""时间过得真的快啊。""}, {""sex"": ""1"", ""content"": ""所以我们得好好珍惜时间啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你咋这么帅呢""}, {""sex"": ""1"", ""content"": ""不知道，可能就是这么帅吧。""}, {""sex"": ""1"", ""content"": ""不帅怎么撩到你啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这首歌很好听""}, {""sex"": ""1"", ""content"": ""比它更好听的是你说喜欢我的那句话。""}, {""sex"": ""1"", ""content"": ""那也得和自己喜欢的人听才有味道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚洗完澡回来""}, {""sex"": ""1"", ""content"": ""洗完澡有没有感觉自己变美了？""}, {""sex"": ""1"", ""content"": ""看来错过跟你视频的最佳时期了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""下班吃饭""}, {""sex"": ""1"", ""content"": ""走吧，我会好好吃饭的。""}, {""sex"": ""1"", ""content"": ""我已经开始期待下班吃什么了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是个怎样的人""}, {""sex"": ""1"", ""content"": ""慢慢相处，你就知道我是怎么样的人了。""}, {""sex"": ""1"", ""content"": ""自夸的话就不说了，等你慢慢发现我的好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你想怎么样呢？""}, {""sex"": ""1"", ""content"": ""我想让你喜欢上我。""}, {""sex"": ""1"", ""content"": ""我都看上你了，还能怎么样。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太难了吧""}, {""sex"": ""1"", ""content"": ""可能生活就是这么难吧。""}, {""sex"": ""1"", ""content"": ""要是没点挑战，我都感觉没啥兴趣了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的可爱""}, {""sex"": ""1"", ""content"": ""我就知道你会喜欢可爱的东西。""}, {""sex"": ""1"", ""content"": ""可是你更可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在原地等你""}, {""sex"": ""1"", ""content"": ""等久了吧？对不起""}, {""sex"": ""1"", ""content"": ""我会让你觉得这不是白等的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""习惯是不是最可怕的事""}, {""sex"": ""1"", ""content"": ""好的习惯我们能受用一生,坏习惯则有可能毁人于一旦。""}, {""sex"": ""1"", ""content"": ""习惯是不是这个世界上最可怕的事情，但你的借口是习惯就是最可怕的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为什么不需要""}, {""sex"": ""1"", ""content"": ""因为我最需要的是你。""}, {""sex"": ""1"", ""content"": ""身为一个男人，我怎么能伸手要女孩子的东西呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我昨天晚上睡的太早了""}, {""sex"": ""1"", ""content"": ""没事，我在梦里见到你了。""}, {""sex"": ""1"", ""content"": ""睡得早，身体才会棒棒。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感觉困的不得了，就是睡不着""}, {""sex"": ""1"", ""content"": ""大概是想我想得夜不能寐吧。""}, {""sex"": ""1"", ""content"": ""你只是舍不得放下我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早上没胃口""}, {""sex"": ""1"", ""content"": ""可是不吃早餐容易得胃病。""}, {""sex"": ""1"", ""content"": ""没想到小吃货也有没胃口的时候啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我也没胃口""}, {""sex"": ""1"", ""content"": ""那要不要我下厨给你做点什么吃的？""}, {""sex"": ""1"", ""content"": ""看来我们得找点好吃的才行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不喜欢这个工作""}, {""sex"": ""1"", ""content"": ""既然不喜欢，那就换一份喜欢的吧。""}, {""sex"": ""1"", ""content"": ""先别辞职，现在不好找工作，等过段时间再换一份喜欢的工作吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会给我发信息吗""}, {""sex"": ""1"", ""content"": ""我为什么不会给你发消息呢。""}, {""sex"": ""1"", ""content"": ""不会，我只会给你视频 打电话！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢什么颜色""}, {""sex"": ""1"", ""content"": ""你喜欢什么颜色，我就喜欢什么颜色。""}, {""sex"": ""1"", ""content"": ""喜欢与你相关的颜色。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""女孩的心思你别猜""}, {""sex"": ""1"", ""content"": ""女人心海底针，你让我怎么猜""}, {""sex"": ""1"", ""content"": ""我怕猜中了，你会不好意思呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我可不是好人""}, {""sex"": ""1"", ""content"": ""巧了，我也不是个好人。""}, {""sex"": ""1"", ""content"": ""好人也不长你这个样子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要做饭去了""}, {""sex"": ""1"", ""content"": ""虽然吃不到你做的饭，但也很期待。""}, {""sex"": ""1"", ""content"": ""小仙女做的饭肯定特别美味。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怕生人""}, {""sex"": ""1"", ""content"": ""还好我不是生人，你不用怕我。""}, {""sex"": ""1"", ""content"": ""那就做我怀里的小宝贝，不用接触生人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哭了好久""}, {""sex"": ""1"", ""content"": ""不哭不哭，哭鼻子的仙女会变不好看的。""}, {""sex"": ""1"", ""content"": ""以后有我在就不会让你哭了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜可怜我""}, {""sex"": ""1"", ""content"": ""心疼小可怜，快过来我抱抱。""}, {""sex"": ""1"", ""content"": ""可怜的小家伙，快到我怀里来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你恶心不""}, {""sex"": ""1"", ""content"": ""恶心到你是我的错。""}, {""sex"": ""1"", ""content"": ""你需要提高一下你的心理素质，毕竟你要跟我过一辈子的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""花有重开日""}, {""sex"": ""1"", ""content"": ""人无再少年啊。""}, {""sex"": ""1"", ""content"": ""我们会等到春暖花开的时候。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你在开玩笑嘛""}, {""sex"": ""1"", ""content"": ""你觉得我像是个对你开玩笑的人嘛。""}, {""sex"": ""1"", ""content"": ""我这么认真的人，哪里要开玩笑啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不咋好""}, {""sex"": ""1"", ""content"": ""怎么会心情不好呢，要不要把坏心情倒到我这个情绪垃圾桶来？""}, {""sex"": ""1"", ""content"": ""那你要跟我聊聊天才行啊，这样你心情就会好起来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没话了吧""}, {""sex"": ""1"", ""content"": ""要是和你说话，我当然是有话的啦。""}, {""sex"": ""1"", ""content"": ""感觉我要说的太多了，突然不知道说啥。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""圈子比较小""}, {""sex"": ""1"", ""content"": ""圈子不用太大，有几个真心的人就够了。""}, {""sex"": ""1"", ""content"": ""这样正好，你的圈子就只有我一个人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快点去吃饭""}, {""sex"": ""1"", ""content"": ""要是吃你做的饭，我肯定跑得比谁都快。""}, {""sex"": ""1"", ""content"": ""好想你陪我一起吃，不如饭都没那么好吃了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖了三斤""}, {""sex"": ""1"", ""content"": ""每逢佳节胖三斤，很正常的。""}, {""sex"": ""1"", ""content"": ""你这是可爱到膨胀了行不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""如果是开玩笑""}, {""sex"": ""1"", ""content"": ""对不起，我认真了。""}, {""sex"": ""1"", ""content"": ""你看我的样子像是开玩笑的人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""所以祝你情人节快乐呀""}, {""sex"": ""1"", ""content"": ""那也得有情人才能快乐啊。""}, {""sex"": ""1"", ""content"": ""你快乐了，就是我快乐。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是哪里的呀？""}, {""sex"": ""1"", ""content"": ""我是你心里的。""}, {""sex"": ""1"", ""content"": ""我们应该是同一个村的吧。（地球村）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是鸟儿""}, {""sex"": ""1"", ""content"": ""你不是，你是花儿。""}, {""sex"": ""1"", ""content"": ""我知道你不是，你是小仙女嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""花儿对我笑""}, {""sex"": ""1"", ""content"": ""我的笑比花儿还好看""}, {""sex"": ""1"", ""content"": ""比起看花儿的笑我更想看你对我笑""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有吓到你吧""}, {""sex"": ""1"", ""content"": ""没有，我可不是那么胆小的人""}, {""sex"": ""1"", ""content"": ""确实有点吓到了，但是还能承受得住""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦到我了没""}, {""sex"": ""1"", ""content"": ""我倒是希望能梦到你呀。""}, {""sex"": ""1"", ""content"": ""有啊，昨天我没出现在你梦里吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""激动不""}, {""sex"": ""1"", ""content"": ""能让我的心情这么激动的人也就只有你了。""}, {""sex"": ""1"", ""content"": ""激动得都说不出话来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""受刺激了""}, {""sex"": ""1"", ""content"": ""你受到的刺激还没有我大呢""}, {""sex"": ""1"", ""content"": ""遇见你开始刺激都没停过好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谈恋爱有什么意思""}, {""sex"": ""1"", ""content"": ""至少比吃狗粮有意思""}, {""sex"": ""1"", ""content"": ""你是不知道谈恋爱有多美好才会觉得没意思""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""每次都这样""}, {""sex"": ""1"", ""content"": ""那我下次要换点新花样才行了""}, {""sex"": ""1"", ""content"": ""从一而终难道不好吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""三好学生""}, {""sex"": ""1"", ""content"": ""我想做你的三好老公。""}, {""sex"": ""1"", ""content"": ""三好学生可以谈恋爱吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我眼瞎了""}, {""sex"": ""1"", ""content"": ""难怪还没看见我对你的喜欢。""}, {""sex"": ""1"", ""content"": ""那我就做你一辈子的眼睛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有被冒犯到""}, {""sex"": ""1"", ""content"": ""失礼失礼，我不是故意冒犯小仙女的。""}, {""sex"": ""1"", ""content"": ""是我不好，请原谅我的冒犯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别人的人""}, {""sex"": ""1"", ""content"": ""别人的人不想管，我只对你这个我的人负责""}, {""sex"": ""1"", ""content"": ""别人是谁，我只知道你是我的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可以陪陪我吗""}, {""sex"": ""1"", ""content"": ""我卖艺不卖身的，三陪还是可以的。""}, {""sex"": ""1"", ""content"": ""你都这么说了，我岂能拒绝呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有啥活动""}, {""sex"": ""1"", ""content"": ""你想要我有点啥活动呢？""}, {""sex"": ""1"", ""content"": ""喜欢你的活动你要来参加吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不然冷死你""}, {""sex"": ""1"", ""content"": ""我心里有你，不会被冷死的。""}, {""sex"": ""1"", ""content"": ""抱着你不就不会冷死了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开啥玩笑呢""}, {""sex"": ""1"", ""content"": ""你觉得我像是那种和你开玩笑的？""}, {""sex"": ""1"", ""content"": ""我这么认真的男人不会开玩笑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要我怎么做""}, {""sex"": ""1"", ""content"": ""不需要你怎么做，你安心待着就好。""}, {""sex"": ""1"", ""content"": ""你想要怎么做就怎么做，我反正不会烦你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""马上就要睡了""}, {""sex"": ""1"", ""content"": ""马上就要跟小仙女分开了，好舍不得。""}, {""sex"": ""1"", ""content"": ""那我们明天再聊，不打扰小仙女睡好觉啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你想什么""}, {""sex"": ""1"", ""content"": ""我在想怎么亲你会比较好呢。""}, {""sex"": ""1"", ""content"": ""除了想你，我应该没有想其他的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要下大雨了""}, {""sex"": ""1"", ""content"": ""那你要乖乖待在屋里，不能乱跑。""}, {""sex"": ""1"", ""content"": ""春天就是多雨的季节呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小嘴怎么这么甜""}, {""sex"": ""1"", ""content"": ""因为跟甜甜的人说话所以它也变甜了。""}, {""sex"": ""1"", ""content"": ""遇到可爱的人就变甜了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想长高""}, {""sex"": ""1"", ""content"": ""我们的最萌身高差就不要了吗？""}, {""sex"": ""1"", ""content"": ""长高点这样就不用踮脚亲我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""外套""}, {""sex"": ""1"", ""content"": ""冷吗？我的外套借你。""}, {""sex"": ""1"", ""content"": ""以后你只能穿我的外套，不能穿别的男人的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还在外边玩""}, {""sex"": ""1"", ""content"": ""别太迟了哦，早点回家""}, {""sex"": ""1"", ""content"": ""这么好玩嘛？我都想出去玩了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我吃亏""}, {""sex"": ""1"", ""content"": ""大不了你让你吃回来呗。""}, {""sex"": ""1"", ""content"": ""放心，我不会让你吃亏的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你看着办吧""}, {""sex"": ""1"", ""content"": ""那我看着你办吧。""}, {""sex"": ""1"", ""content"": ""我想怎么办都可以随心所欲吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""因为你可爱""}, {""sex"": ""1"", ""content"": ""可爱又不能当饭吃。""}, {""sex"": ""1"", ""content"": ""可爱最后不都是你的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢老弟""}, {""sex"": ""1"", ""content"": ""你该谢的是你老公。""}, {""sex"": ""1"", ""content"": ""别，我可不想跟你做姐弟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一耳光""}, {""sex"": ""1"", ""content"": ""你这一耳光怕是会把我给打蒙了""}, {""sex"": ""1"", ""content"": ""小仙女不可以这么残暴的呀！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""朋友呗""}, {""sex"": ""1"", ""content"": ""我就是你要找的朋友。""}, {""sex"": ""1"", ""content"": ""只能是朋友了嘛？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们还没见过面呢""}, {""sex"": ""1"", ""content"": ""那现在见一面好不好呢？""}, {""sex"": ""1"", ""content"": ""我开始期待与你相见的日子了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我经常笑""}, {""sex"": ""1"", ""content"": ""那你知道你笑起来很好看吗！""}, {""sex"": ""1"", ""content"": ""你一笑的时候我感觉整个世界都亮了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不试怎么知道""}, {""sex"": ""1"", ""content"": ""说得没错，试试看就知道了，那我们就试着开始谈恋爱吧。""}, {""sex"": ""1"", ""content"": ""既然小仙女都这么说了，不试也不行啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""希望说到做到""}, {""sex"": ""1"", ""content"": ""放心吧，一定会说到做到的。""}, {""sex"": ""1"", ""content"": ""这不是希望，这是我一定会做到。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你感觉我怎么样？""}, {""sex"": ""1"", ""content"": ""挺好的呀，非常不错。""}, {""sex"": ""1"", ""content"": ""挺适合做我老婆的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你真会开玩笑。""}, {""sex"": ""1"", ""content"": ""你看我的样子像是在开玩笑吗？""}, {""sex"": ""1"", ""content"": ""你见过玩笑能这么认真？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢你是我的事""}, {""sex"": ""1"", ""content"": ""可我是被你喜欢的那个人，不可能不管我的事""}, {""sex"": ""1"", ""content"": ""那你知道刚好我也喜欢你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不是很喜欢""}, {""sex"": ""1"", ""content"": ""没事，以后就会变得喜欢了。""}, {""sex"": ""1"", ""content"": ""那你准备什么时候很喜欢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想谈异地恋""}, {""sex"": ""1"", ""content"": ""异地恋其实很甜蜜，你不想体验一下吗？""}, {""sex"": ""1"", ""content"": ""你如果不想谈异地恋，那我就去到你身边，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先睡个午觉""}, {""sex"": ""1"", ""content"": ""嗯嗯，睡醒了有精神。""}, {""sex"": ""1"", ""content"": ""午觉别睡太久哦，不然会头痛的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃呢""}, {""sex"": ""1"", ""content"": ""有没有吃饱一点呀？""}, {""sex"": ""1"", ""content"": ""那就好，我担心小仙女饿肚子了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最听谁的话哎""}, {""sex"": ""1"", ""content"": ""谁对我好，我就听谁的。""}, {""sex"": ""1"", ""content"": ""肯定是听我喜欢的人啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""讨厌下雨天""}, {""sex"": ""1"", ""content"": ""下雨天到处都湿哒哒的，确实还挺烦的""}, {""sex"": ""1"", ""content"": ""想想下雨的时候就不那么热了，是不是也觉得不错？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有这个打算""}, {""sex"": ""1"", ""content"": ""那你有没有跟我谈恋爱的打算？""}, {""sex"": ""1"", ""content"": ""嗯嗯，我支持你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我孤陋寡闻了""}, {""sex"": ""1"", ""content"": ""所以才让你跟我两个人啊。""}, {""sex"": ""1"", ""content"": ""没有啊，像你这样的也不像是寡闻啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我最近睡不好""}, {""sex"": ""1"", ""content"": ""一看就是我没在你梦里吧。""}, {""sex"": ""1"", ""content"": ""你让我睡你旁边，保证你能睡得好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还可以这样""}, {""sex"": ""1"", ""content"": ""当然，还有更多想知道的请解锁女朋友身份。""}, {""sex"": ""1"", ""content"": ""你看你不跟我在一起，又孤陋寡闻了吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚忙完工作""}, {""sex"": ""1"", ""content"": ""忙完了就可以跟我聊聊天放松了。""}, {""sex"": ""1"", ""content"": ""累不累呀，我来给你按按摩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你几点下班啊""}, {""sex"": ""1"", ""content"": ""你想我几点下班就几点下班""}, {""sex"": ""1"", ""content"": ""掐指一算，今天有小仙女想请我吃饭""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么不出去玩呢？""}, {""sex"": ""1"", ""content"": ""你不在我身边我哪有心思出去玩啊。""}, {""sex"": ""1"", ""content"": ""有你陪着我，还出去干嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是真胖啊""}, {""sex"": ""1"", ""content"": ""没事，减肥我陪你！""}, {""sex"": ""1"", ""content"": ""麻麻说，胖胖的女孩好养。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我又不好吃""}, {""sex"": ""1"", ""content"": ""我趁你睡觉的时候偷偷尝过了，好吃，是草莓味的。""}, {""sex"": ""1"", ""content"": ""你让我咬一口尝尝，看看是不是跟看起来一样美味。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刚洗完衣服""}, {""sex"": ""1"", ""content"": ""心好痛，这么美的手竟然洗衣服。""}, {""sex"": ""1"", ""content"": ""你这是要变成贤妻良母的节奏呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就服你""}, {""sex"": ""1"", ""content"": ""不服我你还想服谁呀？""}, {""sex"": ""1"", ""content"": ""看来我早晚能够把你给拿下。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嘴太甜了吧""}, {""sex"": ""1"", ""content"": ""嘴够甜才能配得上你啊。""}, {""sex"": ""1"", ""content"": ""你怎么知道，你又没有尝过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你很文艺""}, {""sex"": ""1"", ""content"": ""文艺小青年就是我啊。""}, {""sex"": ""1"", ""content"": ""现在文艺点比较吃香啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""孤单单""}, {""sex"": ""1"", ""content"": ""对不起，我来晚了。""}, {""sex"": ""1"", ""content"": ""有了我就不会在孤单了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好会说哦""}, {""sex"": ""1"", ""content"": ""我只想说给你听。""}, {""sex"": ""1"", ""content"": ""要是能把你说动心最好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你意思是跟我搞对象？？？""}, {""sex"": ""1"", ""content"": ""难道我这么明显，你还没看出来？""}, {""sex"": ""1"", ""content"": ""不要说得这么俗嘛，是谈恋爱不是搞对象。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么无聊了""}, {""sex"": ""1"", ""content"": ""没有你在身边，日子很没意思。""}, {""sex"": ""1"", ""content"": ""喜欢的人远在天边你说无不无聊嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""出门记得戴口罩""}, {""sex"": ""1"", ""content"": ""放心吧，一定带好口罩再出门！""}, {""sex"": ""1"", ""content"": ""戴着眼镜戴着口罩，我世界都是模糊的。""}], ""lock"": 1}"
