"{""chat"": [{""sex"": ""2"", ""content"": ""你好""}, {""sex"": ""1"", ""content"": ""不用这么严肃 我很随和幽默的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早""}, {""sex"": ""1"", ""content"": ""早啊，小可爱，昨晚梦到我了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你经常来这里玩吗？""}, {""sex"": ""1"", ""content"": ""不经常，每天来一次。听你的语气，你好像经常来这里玩吗？""}, {""sex"": ""2"", ""content"": ""经常""}, {""sex"": ""1"", ""content"": ""那你怎么会不认识我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""1"", ""content"": ""你好！我想问你一个问题……有没有人告诉过你，你很适合当模特？""}, {""sex"": ""2"", ""content"": ""是有人这么说过。""}, {""sex"": ""1"", ""content"": ""我想认识你。你叫什么名字，把你电话告诉我吧。""}, {""sex"": ""2"", ""content"": ""你是做什么工作的？""}, {""sex"": ""1"", ""content"": ""你看我像做什么的？""}, {""sex"": ""2"", ""content"": ""你不会是星探吧。""}, {""sex"": ""1"", ""content"": ""你的眼力真好……一下子就猜错了。我是卖保险的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好困哦""}, {""sex"": ""1"", ""content"": ""睡吧，做个好梦，希望我能走进你的梦中。""}, {""sex"": ""1"", ""content"": ""可是我还有好多好多话还没有和你说呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在想今天吃啥""}, {""sex"": ""1"", ""content"": ""你都在想我们的晚餐吃什么了吗。""}, {""sex"": ""1"", ""content"": ""放心，我不挑食。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有什么感觉""}, {""sex"": ""1"", ""content"": ""但是我对你有点感觉啊。""}, {""sex"": ""1"", ""content"": ""感觉这种东西是可以培养的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你梦什么？""}, {""sex"": ""1"", ""content"": ""梦你身穿婚纱而我在另外一端等你。""}, {""sex"": ""1"", ""content"": ""做梦不梦你，我还能梦什么。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯啊""}, {""sex"": ""1"", ""content"": ""你自己说的嗯啊！""}, {""sex"": ""2"", ""content"": ""是啊 。""}, {""sex"": ""1"", ""content"": ""那你答应啦，不许反悔啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢！""}, {""sex"": ""1"", ""content"": ""光说谢谢可不够，是不是应该请我喝奶茶？""}, {""sex"": ""1"", ""content"": ""我们之间不用这么客气，谢谢这两个字就留给其他人好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天谢谢""}, {""sex"": ""1"", ""content"": ""不要说谢谢，我们之间不需要这个词。""}, {""sex"": ""1"", ""content"": ""谢我的话不用说，亲我一口就好啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看出来了""}, {""sex"": ""1"", ""content"": ""我应该高兴呢还是应该伤心呢""}, {""sex"": ""1"", ""content"": ""你终于看出我喜欢你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""离你远一点""}, {""sex"": ""1"", ""content"": ""离我那么远还怎么谈恋爱？""}, {""sex"": ""1"", ""content"": ""你退一步我就进一步，你跑不掉的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没撩你呀""}, {""sex"": ""1"", ""content"": ""那你介意我撩你吗？""}, {""sex"": ""1"", ""content"": ""那你是怎么撩动我心弦的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""学设计""}, {""sex"": ""1"", ""content"": ""学设计的女孩子肯定有很多灵感。""}, {""sex"": ""1"", ""content"": ""能看看你的作品吗，肯定很优秀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不跟你""}, {""sex"": ""1"", ""content"": ""你不跟着我，难道你还想跟着别人嘛？""}, {""sex"": ""1"", ""content"": ""对不起，我不能让你离开我的视线之外""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就喜欢喝娃哈哈""}, {""sex"": ""1"", ""content"": ""唉，看来是个没长大的大人。""}, {""sex"": ""1"", ""content"": ""难怪你长的这么童颜呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不好笑吗""}, {""sex"": ""1"", ""content"": ""噗哈哈哈哈哈哈哈，我快要憋出内伤了。""}, {""sex"": ""1"", ""content"": ""想不到，你不仅是小仙女，还是个会讲笑话的小仙女。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不用找我""}, {""sex"": ""1"", ""content"": ""不找你我去找谁呀？""}, {""sex"": ""1"", ""content"": ""可是，这件事我只想跟你一起完成。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁惹你生气了""}, {""sex"": ""1"", ""content"": ""除了你这个小坏蛋还有谁啊。""}, {""sex"": ""1"", ""content"": ""没有生气啦，就是有点想你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""菜市里面好像没有好吃的""}, {""sex"": ""1"", ""content"": ""但是煮在一起就会有好吃的了。""}, {""sex"": ""1"", ""content"": ""这时候你就需要一个活菜谱了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得我喜欢你吗""}, {""sex"": ""1"", ""content"": ""我有啥不觉得呢。""}, {""sex"": ""1"", ""content"": ""这我不太清楚，不过我是喜欢你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""打球了""}, {""sex"": ""1"", ""content"": ""有机会我们可以切磋切磋呀。""}, {""sex"": ""1"", ""content"": ""爱运动的女孩子最漂亮了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你觉得怎么样？""}, {""sex"": ""1"", ""content"": ""我就你挺好的啊。""}, {""sex"": ""1"", ""content"": ""还行，你喜欢就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚在化妆""}, {""sex"": ""1"", ""content"": ""呀，我看看我们小仙女化成什么样了。""}, {""sex"": ""1"", ""content"": ""化完了是不是应该让我第一个看见呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不麻烦啊""}, {""sex"": ""1"", ""content"": ""那我就要麻烦麻烦小仙女了""}, {""sex"": ""1"", ""content"": ""果然好看的女孩子还很乐于助人呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个照片不好看""}, {""sex"": ""1"", ""content"": ""那你给我一张你觉得好看的。""}, {""sex"": ""1"", ""content"": ""对啊，哪里有你好看呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""梦到老公""}, {""sex"": ""1"", ""content"": ""梦到我了不是很正常的嘛。""}, {""sex"": ""1"", ""content"": ""看来我做老公是刚刚好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想和你聊天""}, {""sex"": ""1"", ""content"": ""我们的想法是一样的""}, {""sex"": ""1"", ""content"": ""那你准备用什么身份和我聊天呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""和我闺蜜聊天""}, {""sex"": ""1"", ""content"": ""难不成你们在聊我？""}, {""sex"": ""1"", ""content"": ""那是否能让我参加你们的聊天呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你今天要干嘛""}, {""sex"": ""1"", ""content"": ""那得看你今天想和我做点什么了。""}, {""sex"": ""1"", ""content"": ""现在还能干嘛，和你聊天呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想咋样""}, {""sex"": ""1"", ""content"": ""我想这样这样那样那样，可以吗？""}, {""sex"": ""1"", ""content"": ""不想咋样，就想跟你好好的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好的老婆""}, {""sex"": ""2"", ""content"": ""乖老公，亲一个~""}, {""sex"": ""2"", ""content"": ""老公今天怎么这么听话呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""长的帅不帅""}, {""sex"": ""1"", ""content"": ""那必须的，帅到掉渣那种级别。""}, {""sex"": ""1"", ""content"": ""说实话，我长得很一般，但也不算丑。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""只是很困""}, {""sex"": ""1"", ""content"": ""很困怎么行，那就没有精神好好上班了""}, {""sex"": ""1"", ""content"": ""真担心你一会打瞌睡磕着脑袋了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还不困？""}, {""sex"": ""1"", ""content"": ""之前困，但是看到你我很清醒了。""}, {""sex"": ""1"", ""content"": ""之前太想你了，搞得我睡不着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己静静""}, {""sex"": ""1"", ""content"": ""静静的坐着，想你一会儿。""}, {""sex"": ""1"", ""content"": ""我就在旁边，不说话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哄着我睡觉""}, {""sex"": ""1"", ""content"": ""我怕哄你哄得睡不着了。""}, {""sex"": ""1"", ""content"": ""仙女姐姐你可要好好睡觉呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""洗完澡了吗""}, {""sex"": ""1"", ""content"": ""没洗完你是不是要偷看呀？""}, {""sex"": ""1"", ""content"": ""等着跟你一起洗鸳鸯浴呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""熬夜很正常了。""}, {""sex"": ""1"", ""content"": ""熬夜是种病，得早点治疗啊。""}, {""sex"": ""1"", ""content"": ""熬夜一时爽，一直熬夜一直爽""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去那里玩""}, {""sex"": ""1"", ""content"": ""你想去哪我们就去哪！""}, {""sex"": ""1"", ""content"": ""说走我们就走，开开心心的玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天要早点休息""}, {""sex"": ""1"", ""content"": ""好，那你早点睡，别熬夜知道吗？""}, {""sex"": ""1"", ""content"": ""那你今天早点睡，我明天叫你起床。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还以为你不高兴了呢""}, {""sex"": ""1"", ""content"": ""有你在，我为啥还会不高兴呢。""}, {""sex"": ""1"", ""content"": ""和你在一起的时候，我怎么会不高兴呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""再来一瓶""}, {""sex"": ""1"", ""content"": ""运气这么好！我长这么大就从来没中过再来一瓶""}, {""sex"": ""1"", ""content"": ""再来多少瓶都可以呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好想穿裙子""}, {""sex"": ""1"", ""content"": ""你是想给我看一会儿，你漂亮的样子吗。""}, {""sex"": ""1"", ""content"": ""我现在有点小期待了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""时间过得太快了吧""}, {""sex"": ""1"", ""content"": ""所以请让我们不要留下遗憾好吗！""}, {""sex"": ""1"", ""content"": ""不知不觉得我们就长大了，就承担了很多责任。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么不吃""}, {""sex"": ""1"", ""content"": ""没什么胃口，现在吃不下""}, {""sex"": ""1"", ""content"": ""因为我想要你喂我吃""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没得吃""}, {""sex"": ""1"", ""content"": ""做一个吃货可真的是太难了呀。""}, {""sex"": ""1"", ""content"": ""怎么就没得吃了，能吃是福呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人挺好的""}, {""sex"": ""1"", ""content"": ""我这是要被你发好人卡的节奏吗""}, {""sex"": ""1"", ""content"": ""嗯嗯，我知道自己蛮好的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今晚回家吃饭呢""}, {""sex"": ""1"", ""content"": ""那你什么时候把我带回家吃饭呢。""}, {""sex"": ""1"", ""content"": ""那记得帮我问候一下岳父岳母呦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""眼睛看不清""}, {""sex"": ""1"", ""content"": ""怎么了，眼睛受伤了吗，那要去看医生啊""}, {""sex"": ""1"", ""content"": ""看来得带你去配眼镜了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去洗吧""}, {""sex"": ""1"", ""content"": ""嗯嗯，我会马上洗完回来找你的。""}, {""sex"": ""1"", ""content"": ""等我一会儿哦，洗完咱们继续聊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天太晚了""}, {""sex"": ""1"", ""content"": ""那下次我早一点好不好？""}, {""sex"": ""1"", ""content"": ""确实有点晚，女孩子需要早点睡美容觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你单身狗不懂""}, {""sex"": ""1"", ""content"": ""那你考不考虑养一只单身狗？""}, {""sex"": ""1"", ""content"": ""有了你，我不是单身狗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能不能放过单身狗。请你善良。好好做人""}, {""sex"": ""1"", ""content"": ""我会好好对待你这条单身狗的。""}, {""sex"": ""1"", ""content"": ""你这单身狗我绝对不会放过你的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""听腻了""}, {""sex"": ""1"", ""content"": ""人都喜欢新鲜感，我给你来点不一样的。""}, {""sex"": ""1"", ""content"": ""虽然你听腻了，可我却说不腻。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""免费吗""}, {""sex"": ""1"", ""content"": ""女朋友的话当然免费。""}, {""sex"": ""1"", ""content"": ""怎么可能免费，费用是要你以身相许。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""懒得和你扯""}, {""sex"": ""1"", ""content"": ""不行，我们还要扯一辈子呢。""}, {""sex"": ""1"", ""content"": ""你要变勤劳一点，别这么懒行不行？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没用""}, {""sex"": ""1"", ""content"": ""没用也没关系，反正我乐意""}, {""sex"": ""2"", ""content"": ""行吧""}, {""sex"": ""1"", ""content"": ""有没有用也要去努力看看，就算没用也心存感激""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟我在一起吧""}, {""sex"": ""1"", ""content"": ""你这是在向我表白吗？""}, {""sex"": ""1"", ""content"": ""你终于说出口了，你知道我等你说这句话多久了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这辈子都赖着你了""}, {""sex"": ""1"", ""content"": ""赶紧赖着，赖一辈子！""}, {""sex"": ""1"", ""content"": ""那我能怎么办，只能让你赖着咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那别聊了""}, {""sex"": ""1"", ""content"": ""我就是开个玩笑嘛，我错啦。""}, {""sex"": ""1"", ""content"": ""不聊还怎么变成男女朋友呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚安，睡吧""}, {""sex"": ""1"", ""content"": ""晚安，请好好的做一个美梦吧""}, {""sex"": ""1"", ""content"": ""希望今晚可以梦到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没尝过""}, {""sex"": ""1"", ""content"": ""走，我这就带你去尝尝。""}, {""sex"": ""1"", ""content"": ""我尝过，你亲我一下相当你也尝过啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""早点睡啦""}, {""sex"": ""1"", ""content"": ""我说晚安是不对外营业了，而不是要睡觉了""}, {""sex"": ""1"", ""content"": ""完蛋了，满脑子都是你睡不着了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人缘好""}, {""sex"": ""1"", ""content"": ""我不希望你人缘太好，我怕被别人抢走了。""}, {""sex"": ""1"", ""content"": ""人缘不用太好，拥有一个我就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看电视剧看哭了""}, {""sex"": ""1"", ""content"": ""哪个电视剧也让我一起看哭呗。""}, {""sex"": ""1"", ""content"": ""要不要我多给你准备点纸巾？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你聊天挺开心的""}, {""sex"": ""1"", ""content"": ""能让小仙女觉得跟我聊天很开心我就知足了。""}, {""sex"": ""1"", ""content"": ""我也觉得跟小仙女聊天很开心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我一直都很乖""}, {""sex"": ""1"", ""content"": ""是不是我叫你做什么你就做什么。""}, {""sex"": ""1"", ""content"": ""你偷我心得时候，也不见得乖啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你希望我想你吗？""}, {""sex"": ""1"", ""content"": ""不希望，我希望你能爱着我。""}, {""sex"": ""1"", ""content"": ""我为什么不希望呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不懂。""}, {""sex"": ""1"", ""content"": ""没事，我能让你懂。""}, {""sex"": ""1"", ""content"": ""我慢点说，你就慢慢懂。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很平淡""}, {""sex"": ""1"", ""content"": ""我会让你平淡的日子变得精彩。""}, {""sex"": ""1"", ""content"": ""平淡很好啊，平平淡淡才是真。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别这么恶心""}, {""sex"": ""1"", ""content"": ""哪里恶心，明明很甜蜜啊。""}, {""sex"": ""1"", ""content"": ""别介意，恶心到你是我故意的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢花""}, {""sex"": ""1"", ""content"": ""那我给你买很多花花""}, {""sex"": ""1"", ""content"": ""鲜花配美人，赏心悦目啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有这么大的魅力""}, {""sex"": ""1"", ""content"": ""请不要低估自己的魅力好吗。""}, {""sex"": ""1"", ""content"": ""你要是没有，怎么会吸引到我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要小心点""}, {""sex"": ""1"", ""content"": ""小心被你迷住嘛？！""}, {""sex"": ""1"", ""content"": ""你这么好看的人为什么要小心点。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""记得梦我""}, {""sex"": ""1"", ""content"": ""放心吧，你会出现在我梦里。""}, {""sex"": ""1"", ""content"": ""梦到你不是分分中的事情吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我洗衣服了""}, {""sex"": ""1"", ""content"": ""贤妻良母你现在急需一个老公！""}, {""sex"": ""1"", ""content"": ""顺带把我衣服也洗一下呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""在家洗衣服""}, {""sex"": ""1"", ""content"": ""要不要顺带把我的衣服也洗了。""}, {""sex"": ""1"", ""content"": ""贤妻良母，我得赶紧把你娶回家。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃了早饭""}, {""sex"": ""1"", ""content"": ""有乖乖吃早饭很棒哟""}, {""sex"": ""1"", ""content"": ""有没有吃饱，早饭可是很重要的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一面之缘""}, {""sex"": ""1"", ""content"": ""即使只是一面之缘，也让我就就难以忘怀""}, {""sex"": ""1"", ""content"": ""这一面之缘也许就是定下了我们余生的缘分""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加错人了吧""}, {""sex"": ""1"", ""content"": ""没有啊，我仔细核对过的呢。""}, {""sex"": ""1"", ""content"": ""加错了，就不能做朋友嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很好看""}, {""sex"": ""1"", ""content"": ""能被小仙女夸奖是我的荣幸。""}, {""sex"": ""1"", ""content"": ""但我觉得最好看的是你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看看我画的怎么样""}, {""sex"": ""1"", ""content"": ""小仙女的功力肯定毋庸置疑呀""}, {""sex"": ""1"", ""content"": ""还没看到我就想要夸奖你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""借一步说话""}, {""sex"": ""1"", ""content"": ""别说一步了，借两步也行呀""}, {""sex"": ""1"", ""content"": ""我突然很期待你会对我说什么""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没人陪呀""}, {""sex"": ""1"", ""content"": ""难道我就不是人吗？！""}, {""sex"": ""1"", ""content"": ""你都不约下我，怎么知道没人陪呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有你陪伴我真的好孤单""}, {""sex"": ""1"", ""content"": ""放心吧，我会一直一直陪着你的。""}, {""sex"": ""1"", ""content"": ""从此以后，我不会再让你有孤单的感觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃醋了吗""}, {""sex"": ""1"", ""content"": ""是啊，要不要跟你加点儿""}, {""sex"": ""1"", ""content"": ""香醋，还是老陈醋？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我有多优秀""}, {""sex"": ""1"", ""content"": ""让我这个优秀的人为你沉沦难道不优秀吗？""}, {""sex"": ""1"", ""content"": ""优秀到我觉得没有人能比得上你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真的？假的？""}, {""sex"": ""1"", ""content"": ""真的爱你，假的不喜欢你。""}, {""sex"": ""1"", ""content"": ""真的假的，难道你看不出来吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""征服你""}, {""sex"": ""1"", ""content"": ""那我是不是应该唱一首征服？""}, {""sex"": ""1"", ""content"": ""怎么就不是我征服你呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看你是渣男吧""}, {""sex"": ""1"", ""content"": ""我要是渣男，你觉得我会放过你？""}, {""sex"": ""1"", ""content"": ""你见过这么诚实的渣男？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""准备休息了呢""}, {""sex"": ""1"", ""content"": ""好好休息，记得要做一个有我的美梦。""}, {""sex"": ""1"", ""content"": ""休息的时候记得带上我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吓到你了吧""}, {""sex"": ""1"", ""content"": ""没有没有，我的胆子大着呢。""}, {""sex"": ""1"", ""content"": ""是啊，你吓到我了你要负责。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈哈谢谢夸奖""}, {""sex"": ""1"", ""content"": ""对喜欢的人不能吝啬夸奖，最好把她夸上天。""}, {""sex"": ""1"", ""content"": ""那再奖励一个亲亲吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢夸奖了""}, {""sex"": ""1"", ""content"": ""你这么厉害，夸你是基本操作""}, {""sex"": ""1"", ""content"": ""说的好客气，有点不习惯了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我到底做错了什么""}, {""sex"": ""1"", ""content"": ""你什么都没有做错，是我做错了。""}, {""sex"": ""1"", ""content"": ""那你好好想想看，想好了和我说。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要乱花钱""}, {""sex"": ""1"", ""content"": ""放心，我还得存钱娶你呢。""}, {""sex"": ""1"", ""content"": ""我花钱肯定是要自己赚回来的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现在几点了？""}, {""sex"": ""1"", ""content"": ""现在是我们爱的起点。""}, {""sex"": ""1"", ""content"": ""不管几点都没办法妨碍我喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我该死""}, {""sex"": ""1"", ""content"": ""那我小小惩罚你一下，你诚心改错就好。""}, {""sex"": ""1"", ""content"": ""瞎说什么，你会好好活着的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你睡我就睡""}, {""sex"": ""1"", ""content"": ""那我们就一起睡如何？""}, {""sex"": ""1"", ""content"": ""这么想同时入梦吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""功劳""}, {""sex"": ""1"", ""content"": ""不谈功劳，这一切都是我自愿的""}, {""sex"": ""1"", ""content"": ""说吧，你想要什么奖励，我会尽量满足你的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""雨不会很大""}, {""sex"": ""1"", ""content"": ""但是冷冷的，你要多多注意。""}, {""sex"": ""1"", ""content"": ""雨再大，有你就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好厉害啊""}, {""sex"": ""1"", ""content"": ""嗯哼，哥哥在你心里的形象是不是瞬间高大了。""}, {""sex"": ""1"", ""content"": ""厉害的男人身后都会有一个厉害的女人，你愿意做我背后那个厉害的女人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说月色真美""}, {""sex"": ""1"", ""content"": ""再美也美不过我眼中的你。""}, {""sex"": ""1"", ""content"": ""那你是从月亮上下来的仙女吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会吃亏的""}, {""sex"": ""1"", ""content"": ""吃亏是福知道不！""}, {""sex"": ""1"", ""content"": ""人总要吃点亏才能长大。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不打扰你""}, {""sex"": ""1"", ""content"": ""但是我愿意被你打扰呢。""}, {""sex"": ""1"", ""content"": ""打扰一下我也觉得没什么啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不叫你起床""}, {""sex"": ""1"", ""content"": ""你不叫我，我要是睡过头可就要找你算账了。""}, {""sex"": ""1"", ""content"": ""别这么小气嘛，叫我起床不费事的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谢谢你噢""}, {""sex"": ""1"", ""content"": ""不要用说的，要用亲的。""}, {""sex"": ""1"", ""content"": ""跟我说谢谢多见外啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""去死你""}, {""sex"": ""1"", ""content"": ""我才不要死呢，我要好好活着。""}, {""sex"": ""1"", ""content"": ""我要是死了，你就没人照顾了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那有那么夸张""}, {""sex"": ""1"", ""content"": ""我这是浮夸的表现。""}, {""sex"": ""1"", ""content"": ""我喜欢你，变得夸张了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那有这么夸张""}, {""sex"": ""1"", ""content"": ""夸张一点可以加深你的印象呀。""}, {""sex"": ""1"", ""content"": ""这一点都不夸张，我说的是实在话。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先睡觉啦""}, {""sex"": ""1"", ""content"": ""我就是觉啊，你要睡我吗？""}, {""sex"": ""1"", ""content"": ""一个人那叫休息，和我在一起才叫睡觉。""}], ""lock"": 1}"
