"{""chat"": [{""sex"": ""1"", ""content"": ""你好，请问下一站到是哪里？""}, {""sex"": ""2"", ""content"": ""哦……人民广场。""}, {""sex"": ""1"", ""content"": ""谢谢，你真是个好人，可以把你的电话号码告诉我吗？""}, {""sex"": ""2"", ""content"": ""嗯，要我电话号码做什么？""}, {""sex"": ""1"", ""content"": ""呵呵，其实我是想以后问时间的时候可以打电话问你啦，难得遇到你这样的好人""}, {""sex"": ""2"", ""content"": ""呵呵，你还真好玩。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你好我不好""}, {""sex"": ""1"", ""content"": ""哪里不好，可以跟我说说哦""}, {""sex"": ""1"", ""content"": ""所以我来让你变好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""拿的起放的下""}, {""sex"": ""1"", ""content"": ""拿起了你，我就没打算放下。""}, {""sex"": ""1"", ""content"": ""说放下，又有多少人真的能放下嗯？！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不收红包""}, {""sex"": ""1"", ""content"": ""红包只是一点点小心意，你就收下吧""}, {""sex"": ""1"", ""content"": ""有红包还不收，你四不四傻哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""神马情况""}, {""sex"": ""1"", ""content"": ""情况有点复杂，来不及解释了，快亲我！""}, {""sex"": ""1"", ""content"": ""你知不知道自己一副状况外的模样很可爱？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没什么心情""}, {""sex"": ""1"", ""content"": ""是谁那么大胆，竟敢惹小仙女不开心？""}, {""sex"": ""1"", ""content"": ""那你跟我多说点话可能心情会变好哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看鞋子""}, {""sex"": ""1"", ""content"": ""是不是又要剁手了？""}, {""sex"": ""1"", ""content"": ""小仙女肯定是穿什么鞋子都好看""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""再吃糖我不是更甜了吗[偷笑]""}, {""sex"": ""1"", ""content"": ""你这是想要甜死我的节奏吗。""}, {""sex"": ""1"", ""content"": ""甜甜的不是很好吗！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""肚子痛的要死""}, {""sex"": ""1"", ""content"": ""说吧，吃什么坏东西了！""}, {""sex"": ""1"", ""content"": ""现在还疼吗？要不我带你去医院怎么样？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""也可以这么理解""}, {""sex"": ""1"", ""content"": ""好吧，那原本应该是怎么理解？""}, {""sex"": ""1"", ""content"": ""既然我没理解错，那得给我奖励了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢妹子""}, {""sex"": ""1"", ""content"": ""巧了，我也喜欢妹纸。""}, {""sex"": ""1"", ""content"": ""你放心，我不会阻止你喜欢妹子的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""撩多少个妹子？""}, {""sex"": ""1"", ""content"": ""认识你之后妹子都是汉子了。""}, {""sex"": ""1"", ""content"": ""我忘了，现在的只想撩你一个人而已。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你会被我打""}, {""sex"": ""1"", ""content"": ""你要是打坏了，我就赖上你了。""}, {""sex"": ""1"", ""content"": ""我现在就出去喊“家暴啦，老婆打老公啦”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""愿历经千帆，归来任是少年""}, {""sex"": ""1"", ""content"": ""愿你追梦路上，还有健康和好运相伴""}, {""sex"": ""1"", ""content"": ""愿你走出半生,归来仍是少年""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""天变冷了""}, {""sex"": ""1"", ""content"": ""没有我在你身边，你要多穿点衣服做好保暖工作，知道吗？""}, {""sex"": ""1"", ""content"": ""天冷了，是时候找一个为你捂手的男朋友了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你放假了吧""}, {""sex"": ""1"", ""content"": ""难道我不放假还能干嘛""}, {""sex"": ""1"", ""content"": ""对啊，你这是要约起来的意思咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""......真的假的？""}, {""sex"": ""1"", ""content"": ""真假交给时间来证明一下咯。""}, {""sex"": ""1"", ""content"": ""我的爱岂能有假！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想吃糖。""}, {""sex"": ""1"", ""content"": ""我比糖还甜，你想不想吃我？""}, {""sex"": ""1"", ""content"": ""棉花糖不二家棒棒糖旺仔牛奶糖……你想吃哪个？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""犯法啊""}, {""sex"": ""1"", ""content"": ""犯法的事情我可不干""}, {""sex"": ""1"", ""content"": ""不不不，我可是遵纪守法的好公民""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能呢""}, {""sex"": ""1"", ""content"": ""还好你不是说不能做我女朋友。""}, {""sex"": ""1"", ""content"": ""难道你就不能挑战一下自己？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还是不懂""}, {""sex"": ""1"", ""content"": ""没事，在我身边待久了就懂了。""}, {""sex"": ""1"", ""content"": ""看你这疑惑的小表情真可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很好看的""}, {""sex"": ""1"", ""content"": ""有多好看啊，难道比你好看吗？""}, {""sex"": ""1"", ""content"": ""那你都这么说了，我有点期待了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""起来上课""}, {""sex"": ""1"", ""content"": ""起来真的是一件很困难的事情""}, {""sex"": ""1"", ""content"": ""好好上课，努力学习！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我长的不好看""}, {""sex"": ""1"", ""content"": ""你的确是长得不好看。""}, {""sex"": ""2"", ""content"": ""嗯？生气咯""}, {""sex"": ""1"", ""content"": ""哈哈，但是你长得很耐看啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这算是夸奖吗""}, {""sex"": ""1"", ""content"": ""难道我这不应该是夸奖吗？！""}, {""sex"": ""1"", ""content"": ""就是想这么夸夸你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有啥要求""}, {""sex"": ""1"", ""content"": ""只要是你，啥要求都已经没得了。""}, {""sex"": ""1"", ""content"": ""要啥要求啊，只要是你就够了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你没结婚""}, {""sex"": ""1"", ""content"": ""怎么，想对我干点什么？""}, {""sex"": ""1"", ""content"": ""那你结婚了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你冷不冷啊？""}, {""sex"": ""1"", ""content"": ""有你在我心里很暖啊。""}, {""sex"": ""1"", ""content"": ""我是个要暖你的人，怎么会冷呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开什么玩笑呢""}, {""sex"": ""1"", ""content"": ""你觉得我会拿这种事情来开玩笑吗？""}, {""sex"": ""1"", ""content"": ""我是认真的，说的一字一句都很真诚。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要上班去了""}, {""sex"": ""1"", ""content"": ""上班的时候想我会更有动力哦。""}, {""sex"": ""1"", ""content"": ""辛苦努力赚钱的小仙女了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你笨呗""}, {""sex"": ""1"", ""content"": ""一般笨的人运气都挺好的，比如遇见你。""}, {""sex"": ""1"", ""content"": ""笨笨的不是更可爱吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""困就睡了""}, {""sex"": ""1"", ""content"": ""但是我还是想和你聊天怎么办。""}, {""sex"": ""1"", ""content"": ""那你在睡梦中有梦到我嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""恭喜你答对了""}, {""sex"": ""1"", ""content"": ""那你是不是要给我一点小奖励？""}, {""sex"": ""1"", ""content"": ""恭喜我的方式是不是应该热烈些？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说干嘛""}, {""sex"": ""1"", ""content"": ""我说干嘛你都答应嘛？""}, {""sex"": ""1"", ""content"": ""我想做些有趣的事情""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""摇摇头""}, {""sex"": ""1"", ""content"": ""你这摇头狮子咋回事啊。""}, {""sex"": ""1"", ""content"": ""还能咋回事啊，想你了呗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你起来没有""}, {""sex"": ""1"", ""content"": ""我要说我没起来你信吗！""}, {""sex"": ""1"", ""content"": ""我这不是已经在起来的路上了吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好像很有道理的样子""}, {""sex"": ""1"", ""content"": ""麻烦小仙女把好像两个字去掉。""}, {""sex"": ""1"", ""content"": ""可是喜欢你没道理啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己看着办""}, {""sex"": ""1"", ""content"": ""我看着你不就好啦。""}, {""sex"": ""1"", ""content"": ""那我就自己看着办咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤心的酒""}, {""sex"": ""1"", ""content"": ""我有故事，你有酒，一起嘛。""}, {""sex"": ""1"", ""content"": ""故事和酒绝配啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是胆小鬼""}, {""sex"": ""1"", ""content"": ""有我在，你可以做一辈子胆小鬼。""}, {""sex"": ""1"", ""content"": ""有时候也要为爱勇敢一次。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己喜欢就好""}, {""sex"": ""1"", ""content"": ""所以我喜欢你就好。""}, {""sex"": ""1"", ""content"": ""要是刚好你也喜欢我那该多好啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你快夸我""}, {""sex"": ""1"", ""content"": ""放心吧，我一定会好好夸你的。""}, {""sex"": ""1"", ""content"": ""那你先让我想一次来形容好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""请问你多大了""}, {""sex"": ""1"", ""content"": ""我的年龄正好可以娶你了。""}, {""sex"": ""1"", ""content"": ""无论我多大，我现在喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有生气""}, {""sex"": ""1"", ""content"": ""女孩子最喜欢说反话了，别以为我不知道""}, {""sex"": ""2"", ""content"": ""我真的没有""}, {""sex"": ""1"", ""content"": ""要是没生气的话，你笑一笑，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""诚意呢""}, {""sex"": ""1"", ""content"": ""要我把心剖开给你看吗？""}, {""sex"": ""1"", ""content"": ""满满的诚意难道你没有感受到？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""浪漫疼我的人""}, {""sex"": ""1"", ""content"": ""你是在说我嘛？""}, {""sex"": ""1"", ""content"": ""疼你还需要什么浪漫啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会去""}, {""sex"": ""1"", ""content"": ""没关系，我可以带你去呀""}, {""sex"": ""1"", ""content"": ""为什么不会去呢，可以给我一个理由吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谦虚啦""}, {""sex"": ""1"", ""content"": ""谦虚才能使人进步嘛。""}, {""sex"": ""1"", ""content"": ""在你面前我哪儿敢骄傲呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""闭嘴！""}, {""sex"": ""1"", ""content"": ""你说闭嘴就闭嘴，我不要面子的啊""}, {""sex"": ""1"", ""content"": ""就不，我有鼻炎，憋死了谁气你！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚吃饱你呢""}, {""sex"": ""1"", ""content"": ""巧了也是，要不出来一起走走？""}, {""sex"": ""1"", ""content"": ""还没吃呢，要不再陪我吃顿夜宵？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""捂着脸""}, {""sex"": ""1"", ""content"": ""捂起来是怕我看见你脸红吗？""}, {""sex"": ""1"", ""content"": ""这么好看的脸确实不能轻易外露，不然会别其他小哥哥相中的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""事情""}, {""sex"": ""1"", ""content"": ""有事情尽管提，我都会尽量满足你的""}, {""sex"": ""1"", ""content"": ""我最想做的事情就是做你男朋友了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我洗碗去了""}, {""sex"": ""1"", ""content"": ""这么贤妻良母真的好吗。""}, {""sex"": ""1"", ""content"": ""太辛苦了以后咱家买个洗碗机好了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""伤感的说说""}, {""sex"": ""1"", ""content"": ""你不找我是你不想找我，我不找你是咬着牙留点自尊。""}, {""sex"": ""1"", ""content"": ""后来，山盟海誓再也感动不了我，你不认真，我便不当真。""}, {""sex"": ""1"", ""content"": ""我不知道自己到底在执着什么，但我知道，我一直都在为难自己。""}, {""sex"": ""1"", ""content"": ""你之所以过得太累，主要源于：你太过敏感，又太过心软。""}, {""sex"": ""1"", ""content"": ""你是我枯水年纪里的一场雨，你来的酣畅淋漓，我淋的一病不起。""}, {""sex"": ""1"", ""content"": "" 一天你能到我的心里去，你会看到那里全是你给的伤悲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是不了解我""}, {""sex"": ""1"", ""content"": ""那你愿意让我了解你吗。""}, {""sex"": ""1"", ""content"": ""现在了解应该还来得及吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""小男人""}, {""sex"": ""1"", ""content"": ""在你面前是小男人，在外面可是顶天立地的男子汉。""}, {""sex"": ""1"", ""content"": ""那还不是你的男人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""认识的人少""}, {""sex"": ""1"", ""content"": ""认识的人多少有什么关系呢，重要的是认识对的人。""}, {""sex"": ""1"", ""content"": ""我很荣幸能成为在你认识的很少的人中的一个。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没忙了""}, {""sex"": ""1"", ""content"": ""你要是还在忙我就要心疼了。""}, {""sex"": ""1"", ""content"": ""忙完了就好好休息吧，别累坏了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""胖了三四斤""}, {""sex"": ""1"", ""content"": ""可是看起来没有啥子感觉啊。""}, {""sex"": ""1"", ""content"": ""这不是胖，这叫做丰满知道不。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""美颜滤镜""}, {""sex"": ""1"", ""content"": ""美颜滤镜只是让你更美的附加品。""}, {""sex"": ""1"", ""content"": ""你不用美颜，我已经自动为你加上一层美好滤镜了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看我照片干嘛""}, {""sex"": ""1"", ""content"": ""还能干嘛，一睹芳容呗。""}, {""sex"": ""1"", ""content"": ""谁看你照片了，我在看我老婆""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又喝醉了""}, {""sex"": ""1"", ""content"": ""看来又要我来照顾你了。""}, {""sex"": ""1"", ""content"": ""你是想给我听你的心声吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕你接受不了""}, {""sex"": ""1"", ""content"": ""不试试怎么知道我会不接受啊。""}, {""sex"": ""1"", ""content"": ""别怕，我这不是在这里吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""缺个暖心人""}, {""sex"": ""1"", ""content"": ""那巧了，我就是个大暖男。""}, {""sex"": ""1"", ""content"": ""我这种中央空调，够不够暖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么还不休息""}, {""sex"": ""1"", ""content"": ""这么关心我是干嘛呀？""}, {""sex"": ""1"", ""content"": ""满脑子都是你，没办法好好休息。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我到家了啊""}, {""sex"": ""1"", ""content"": ""那就好，害我担心了一下。""}, {""sex"": ""1"", ""content"": ""要是还没到家我都要冲过去找你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开心就好了""}, {""sex"": ""1"", ""content"": ""至少我的开心和你是有关的啊。""}, {""sex"": ""1"", ""content"": ""只是开心这么简单嘛。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在书店""}, {""sex"": ""1"", ""content"": ""原来是爱看书的文艺小仙女啊""}, {""sex"": ""1"", ""content"": ""买书吗，有好看的书可以分享给我哦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就不可爱""}, {""sex"": ""1"", ""content"": ""你可不可爱，我都很爱。""}, {""sex"": ""1"", ""content"": ""可你现在这个样子就很可爱呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""越来越热""}, {""sex"": ""1"", ""content"": ""是啊，毕竟冬天已经过去了。""}, {""sex"": ""1"", ""content"": ""厚衣服可以收起来了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你就想""}, {""sex"": ""1"", ""content"": ""所以现在的我就在想你啊。""}, {""sex"": ""1"", ""content"": ""难道我什么时候没有想了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真的好烦""}, {""sex"": ""1"", ""content"": ""烦的时候可以找我，我来为你排忧解难""}, {""sex"": ""1"", ""content"": ""怎么了，是谁让你心情这么糟糕的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚午休醒""}, {""sex"": ""1"", ""content"": ""小懒猪，午休这么久呀。""}, {""sex"": ""1"", ""content"": ""真想看看你刚睡醒是什么样的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""体重不允许""}, {""sex"": ""1"", ""content"": ""体重只是一个数字而已，不需要太放在心上。""}, {""sex"": ""1"", ""content"": ""难道你的体重比你的心更重要吗，你没有听见你内心的呼唤吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有休息天""}, {""sex"": ""1"", ""content"": ""没有休息身体怎么吃得消呢？""}, {""sex"": ""1"", ""content"": ""竟然没有休息天，你这份工作也太辛苦了吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我哪知道你""}, {""sex"": ""1"", ""content"": ""好伤心，你居然说这种让人难过的话。""}, {""sex"": ""1"", ""content"": ""不知道的话，我就把你摁在墙上让你知道知道。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""[悠闲][悠闲][悠闲]""}, {""sex"": ""1"", ""content"": ""这么悠闲，要不要一起出来玩？""}, {""sex"": ""1"", ""content"": ""这个时候适合想我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偷听""}, {""sex"": ""1"", ""content"": ""身为小仙女怎么可以做出偷听这种不光彩的事情呢？""}, {""sex"": ""1"", ""content"": ""那你偷偷告诉我，你偷听到了什么？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘啊""}, {""sex"": ""1"", ""content"": ""有缘人自会相见的。""}, {""sex"": ""1"", ""content"": ""网络一线牵，相逢即是缘。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘再聊""}, {""sex"": ""1"", ""content"": ""那我得强行有缘分啦。""}, {""sex"": ""1"", ""content"": ""现在不就是有缘吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个看缘分""}, {""sex"": ""1"", ""content"": ""我们都写在姻缘簿上了，缘分大大的。""}, {""sex"": ""1"", ""content"": ""网络一线牵，相逢即是缘。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""少夸我""}, {""sex"": ""1"", ""content"": ""我并没有夸你，只是在诉说一个事实。""}, {""sex"": ""1"", ""content"": ""难道我还不能夸你了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨天哭了""}, {""sex"": ""1"", ""content"": ""小哭包，眼睛还是红红的。""}, {""sex"": ""1"", ""content"": ""以后不哭了好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""突然有点不想理你。""}, {""sex"": ""1"", ""content"": ""这个想法有点吓人，赶紧去掉。""}, {""sex"": ""1"", ""content"": ""那就让它这个突然给我走开。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看你本事咯""}, {""sex"": ""1"", ""content"": ""我没什么本事，唯一的本事就是坚持爱你""}, {""sex"": ""1"", ""content"": ""嫁给我慢慢看吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不想伤害任何一个人""}, {""sex"": ""1"", ""content"": ""任何人也不想去伤害你。""}, {""sex"": ""1"", ""content"": ""这不是还有我在吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""快点去睡觉吧""}, {""sex"": ""1"", ""content"": ""可我还舍不得跟你说再见呢。""}, {""sex"": ""1"", ""content"": ""好，那你快跟我说晚安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡吧，我也睡了""}, {""sex"": ""1"", ""content"": ""晚安，愿你今天是一个美梦。""}, {""sex"": ""1"", ""content"": ""行吧，我要去梦里找你了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能乱亲""}, {""sex"": ""1"", ""content"": ""我就亲你怎么了！""}, {""sex"": ""1"", ""content"": ""那你教教我怎么亲。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还没上班""}, {""sex"": ""1"", ""content"": ""这个点还不上班，也太舒服了吧""}, {""sex"": ""1"", ""content"": ""做我老婆你就可以不用上班啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不见""}, {""sex"": ""1"", ""content"": ""小仙女说不见就不见，没关系""}, {""sex"": ""2"", ""content"": ""嗯""}, {""sex"": ""1"", ""content"": ""现实中见不到你，那我就只好到梦里去见你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说我丑""}, {""sex"": ""1"", ""content"": ""我说你好看！""}, {""sex"": ""1"", ""content"": ""你又开始说瞎话了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上好，在干什么呢？""}, {""sex"": ""1"", ""content"": ""正在回答一位小仙女问我的问题呢。""}, {""sex"": ""1"", ""content"": ""我说我在等你，你信吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""老公你在干嘛呢""}, {""sex"": ""1"", ""content"": ""老婆怎么突然良性发现知道来找我了""}, {""sex"": ""1"", ""content"": ""无论干嘛可都是想着你的哟""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚睡完午觉""}, {""sex"": ""1"", ""content"": ""那你现在肯定精神饱满。""}, {""sex"": ""1"", ""content"": ""竟然没有睡一下午，我还以为你一下午都要花在睡觉上了呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这就不知道了""}, {""sex"": ""1"", ""content"": ""知之为知之不知为不知。""}, {""sex"": ""1"", ""content"": ""我什么时候知道你喜欢我了！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发张图片""}, {""sex"": ""1"", ""content"": ""你就这么期待你未来男朋友的样子吗？""}, {""sex"": ""1"", ""content"": ""照片怎么够呢，出来见一面就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""中午聊天的问候""}, {""sex"": ""1"", ""content"": ""今天吃了麻辣香锅，觉得还不错，下次你可以试试哦""}, {""sex"": ""1"", ""content"": ""吃完饭记得睡午觉,午觉美容养颜哦!""}, {""sex"": ""1"", ""content"": ""小甜心，下午茶是不是要开始搞起来了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""对我真心""}, {""sex"": ""1"", ""content"": ""真心实意这都是真的。""}, {""sex"": ""1"", ""content"": ""我要是对你不真心就不是我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多喝热水""}, {""sex"": ""1"", ""content"": ""是不是还要在水里加点黄芪枸杞呢？""}, {""sex"": ""1"", ""content"": ""那你就帮我煮热水吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你有女朋友了？""}, {""sex"": ""1"", ""content"": ""那要看你是怎么给自己定位的""}, {""sex"": ""1"", ""content"": ""你想做我女朋友吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不后悔吗""}, {""sex"": ""1"", ""content"": ""既然选择了这么做，就不会后悔。""}, {""sex"": ""1"", ""content"": ""世上没有后悔药，所以后悔也没用。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我真后悔""}, {""sex"": ""1"", ""content"": ""可是世界上没有后悔药。""}, {""sex"": ""1"", ""content"": ""既然做出了选择就不要后悔，因为后悔也于事无补。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有点后悔""}, {""sex"": ""1"", ""content"": ""世界上没有后悔药。""}, {""sex"": ""1"", ""content"": ""已经过去的事，又何必后悔呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不猜了""}, {""sex"": ""1"", ""content"": ""那我就不告诉你这个惊天的秘密了。""}, {""sex"": ""1"", ""content"": ""我就猜你肯定不猜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""手臂好痛""}, {""sex"": ""1"", ""content"": ""怎么了，是磕到了还是扭到了？""}, {""sex"": ""1"", ""content"": ""我给你揉揉好不好？揉揉就不痛了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我现在在上班""}, {""sex"": ""1"", ""content"": ""上班好啊，上班就可以偷偷想我了。""}, {""sex"": ""1"", ""content"": ""在上班也不能阻止我喜欢你吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不许走""}, {""sex"": ""1"", ""content"": ""亲我一下我就不走了。""}, {""sex"": ""1"", ""content"": ""我又不是你男朋友，我还留着干嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""好想吐啊""}, {""sex"": ""1"", ""content"": ""你别告诉我，你怀了？""}, {""sex"": ""1"", ""content"": ""要不要我带你去医院看看？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会接了""}, {""sex"": ""1"", ""content"": ""不行，你不接我就要狂轰乱炸了。""}, {""sex"": ""1"", ""content"": ""为什么不接，给我一个能说服我的理由。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你想表示啥""}, {""sex"": ""1"", ""content"": ""我想把我对你的爱全部表现给你""}, {""sex"": ""1"", ""content"": ""没什么表示，无非就是喜欢你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我养自己就好""}, {""sex"": ""1"", ""content"": ""拿什么时候能顺带养我呢。""}, {""sex"": ""1"", ""content"": ""养好了，记得送我家来呦。""}], ""lock"": 1}"
