"{""chat"": [{""sex"": ""1"", ""content"": ""你好，我和朋友在讨论一个问题，我们都觉得自己说得对，想听听女孩的看法？""}, {""sex"": ""2"", ""content"": ""什么问题？""}, {""sex"": ""1"", ""content"": ""你觉得男人更爱撒谎还是女人更爱撒谎？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不会聊出感情的""}, {""sex"": ""1"", ""content"": ""万一呢，万一聊出感情了怎么办？""}, {""sex"": ""1"", ""content"": ""话别说得太早，或许以后就有感情了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""如来佛""}, {""sex"": ""1"", ""content"": ""佛祖说：你要嫁给我才能获得幸福。""}, {""sex"": ""1"", ""content"": ""菩提本无树，明镜亦非台，本来无一物，何处惹尘埃。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""熟悉的地方""}, {""sex"": ""1"", ""content"": ""是不是勾起了你的很多回忆？""}, {""sex"": ""1"", ""content"": ""我想跟你一起走过许多你熟悉的地方。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夸女孩美""}, {""sex"": ""1"", ""content"": ""你是那样地美,美得像一首抒情诗。""}, {""sex"": ""1"", ""content"": ""求你不要再打扮了，给其他的女人留点自信吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""养我费钱财""}, {""sex"": ""1"", ""content"": ""要是不费钱，怎么算养呢。""}, {""sex"": ""1"", ""content"": ""养猪的确是挺费钱的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没胃口不想吃""}, {""sex"": ""1"", ""content"": ""可是不吃胃会不舒服的。""}, {""sex"": ""1"", ""content"": ""乖，就吃一点填一下肚子，好不好？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""用啊""}, {""sex"": ""1"", ""content"": ""那就尽情的用吧""}, {""sex"": ""1"", ""content"": ""我还以为仙女是不会用这些的呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""自己都快养不活了""}, {""sex"": ""1"", ""content"": ""可是你已经长这么大了不是吗！""}, {""sex"": ""1"", ""content"": ""你这么能干怎么会养不活自己呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""春心荡漾""}, {""sex"": ""1"", ""content"": ""遇见我就让你春心荡漾了吗？""}, {""sex"": ""1"", ""content"": ""当我们荡起双桨，小船儿推开波浪""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""赖虫""}, {""sex"": ""1"", ""content"": ""我就赖着你不走了！""}, {""sex"": ""1"", ""content"": ""我要赖你一辈子。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""人家这么可爱""}, {""sex"": ""1"", ""content"": ""你都可爱到爆炸了。""}, {""sex"": ""1"", ""content"": ""我得把你藏起来，免得你的可爱吸引到别人了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还是早点睡觉吧""}, {""sex"": ""1"", ""content"": ""要是能睡在你身边我肯定乖乖早睡。""}, {""sex"": ""1"", ""content"": ""想亲口听你叫我睡觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚睡得还可以""}, {""sex"": ""1"", ""content"": ""睡得好是不是今天精神也特别好呀。""}, {""sex"": ""1"", ""content"": ""真好，我都好久没有好好睡过觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""谁能懂我""}, {""sex"": ""1"", ""content"": ""最懂你的非我莫属了。""}, {""sex"": ""1"", ""content"": ""虽然我不懂，但我愿意变成懂你的那个人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""平时""}, {""sex"": ""1"", ""content"": ""平时也就是和你聊聊天啥的啦。""}, {""sex"": ""1"", ""content"": ""上班吃饭睡觉！除了这个顶多看看书。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可怜巴巴""}, {""sex"": ""1"", ""content"": ""你这装可怜的本事，我还真吃这一套。""}, {""sex"": ""1"", ""content"": ""我都这么可怜了，还不喜欢我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你老婆知道吗""}, {""sex"": ""1"", ""content"": ""老婆，你知道吗？""}, {""sex"": ""1"", ""content"": ""那这就得问问你自己了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我还会回来的""}, {""sex"": ""1"", ""content"": ""那你不要让我等太久哦。""}, {""sex"": ""1"", ""content"": ""你要是不回来我会难过死的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""以后会越来越好的""}, {""sex"": ""1"", ""content"": ""以后我会陪着你越来越好的。""}, {""sex"": ""1"", ""content"": ""未来那么远，谁知道是什么结果呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看来我是你不在乎的人呀""}, {""sex"": ""1"", ""content"": ""你眼睛没问题吧，明明是很在乎好不好。""}, {""sex"": ""1"", ""content"": ""连喜欢的人都不在乎，我还在乎什么呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要让我看见""}, {""sex"": ""1"", ""content"": ""那我偏偏要在你面前晃，略略略。""}, {""sex"": ""1"", ""content"": ""你看不见我会想我的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""清晨一碗粥""}, {""sex"": ""1"", ""content"": ""赛过晚上一夜酒。""}, {""sex"": ""1"", ""content"": ""深夜的酒比不上清晨的粥""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""给你快乐""}, {""sex"": ""1"", ""content"": ""有你给的快乐，就足够我开心很久很久了""}, {""sex"": ""1"", ""content"": ""你陪在我身边就已经很快乐了呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""昨晚有没有梦到我了[害羞]""}, {""sex"": ""1"", ""content"": ""白天这么想你晚上怎么会没有梦到你呢。""}, {""sex"": ""1"", ""content"": ""梦到啦，而且还梦到你说喜欢我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""吃土吧""}, {""sex"": ""1"", ""content"": ""现在的土也很贵的，吃不起啊。""}, {""sex"": ""1"", ""content"": ""吃土一时爽，一直吃土一直爽。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""万幸""}, {""sex"": ""1"", ""content"": ""还好有老天爷的保佑呢""}, {""sex"": ""1"", ""content"": ""我也很庆幸能在茫茫人海中遇到你""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不论早晚，我很庆幸遇见你""}, {""sex"": ""1"", ""content"": ""无论好坏，我高兴喜欢你。""}, {""sex"": ""1"", ""content"": ""那可是我花费了我所有幸运换来的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你能理解我嘛""}, {""sex"": ""1"", ""content"": ""那你愿意给我一个理解你的机会吗。""}, {""sex"": ""1"", ""content"": ""能啊，我当然能理解我的小仙女啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一心向钱""}, {""sex"": ""1"", ""content"": ""钱这种东西真的等的值得啊。""}, {""sex"": ""1"", ""content"": ""一心都是钱啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""观察""}, {""sex"": ""1"", ""content"": ""你要不要观察一下我的心""}, {""sex"": ""1"", ""content"": ""女孩子都心思细腻，你肯定观察得很仔细""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今晚有空吗""}, {""sex"": ""1"", ""content"": ""约会肯定是有空的呦。""}, {""sex"": ""1"", ""content"": ""有没有空，那得看你约我干嘛咯。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想吃糖了""}, {""sex"": ""1"", ""content"": ""旺仔牛奶糖不二家棒棒糖大白兔奶糖……你想要哪个？""}, {""sex"": ""1"", ""content"": ""原来你这么甜是因为喜欢吃糖。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是没有""}, {""sex"": ""1"", ""content"": ""小仙女说没有就是没有，我相信你。""}, {""sex"": ""1"", ""content"": ""那要是被我发现有可怎么办？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我就是不想睡""}, {""sex"": ""1"", ""content"": ""你就是想要熬夜对嘛。""}, {""sex"": ""1"", ""content"": ""那就让我陪你聊天如何。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""否""}, {""sex"": ""1"", ""content"": ""希望以后你给我的答案能够肯定多一点否定少一点""}, {""sex"": ""1"", ""content"": ""你的这个回答伤透了我的心""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""能不能正常聊天""}, {""sex"": ""1"", ""content"": ""很正常在聊天呀，毕竟喜欢你也是一件很正常的事。""}, {""sex"": ""1"", ""content"": ""不能，正常聊天你怎么会记住我？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥要想我""}, {""sex"": ""1"", ""content"": ""我想念一个人都开始要理由了嘛？""}, {""sex"": ""1"", ""content"": ""喜欢一个人就要好好想想这个人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不懂吗""}, {""sex"": ""1"", ""content"": ""那你来教一下我好了。""}, {""sex"": ""1"", ""content"": ""不懂就要问，请问你知道吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看破红尘""}, {""sex"": ""1"", ""content"": ""既然你都看破了，那就皈依我吧。""}, {""sex"": ""1"", ""content"": ""那你怎么还没看破我喜欢你呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我长的不好看哦""}, {""sex"": ""1"", ""content"": ""你要是长得好看，哪还轮的到我啊。""}, {""sex"": ""1"", ""content"": ""别睁眼说瞎话了好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""远离""}, {""sex"": ""1"", ""content"": ""我不会远离你的，不仅不会远离你还会靠你越来越近""}, {""sex"": ""1"", ""content"": ""你是想远离城市的喧嚣吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天忙死了""}, {""sex"": ""1"", ""content"": ""那要不要我给你放松一下？""}, {""sex"": ""1"", ""content"": ""这么忙要不我给你买点好吃的？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""今天有些忙""}, {""sex"": ""1"", ""content"": ""那你多多注意一些身体哟。""}, {""sex"": ""1"", ""content"": ""忙着也要好好的吃饭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""刚起床吗""}, {""sex"": ""1"", ""content"": ""是啊，一觉睡醒就给你发消息了。""}, {""sex"": ""1"", ""content"": ""没有呀，已经起床很久了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕你下毒""}, {""sex"": ""1"", ""content"": ""我下了爱情的毒药。""}, {""sex"": ""1"", ""content"": ""我可不想毒死我喜欢的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""差点感动了""}, {""sex"": ""1"", ""content"": ""那我得好好努力努力让你感动一下才行啊。""}, {""sex"": ""1"", ""content"": ""那我什么时候可以让你感动呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""感动的哭""}, {""sex"": ""1"", ""content"": ""别哭，你一哭感觉这个世界都不好了。""}, {""sex"": ""1"", ""content"": ""哭什么呀，这有啥好哭的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢你的照片""}, {""sex"": ""1"", ""content"": ""我相信你会更喜欢我这个人的。""}, {""sex"": ""1"", ""content"": ""这都是照骗有啥好喜欢的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你去吃饭了吗？""}, {""sex"": ""1"", ""content"": ""怎么？想趁饭吃？""}, {""sex"": ""1"", ""content"": ""还没，要一起吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""噢，好吧""}, {""sex"": ""1"", ""content"": ""你这么乖巧的样子真讨人喜欢。""}, {""sex"": ""1"", ""content"": ""我还有一件事想问问你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""放弃""}, {""sex"": ""1"", ""content"": ""我已经选择了你，你叫我怎么放弃！""}, {""sex"": ""1"", ""content"": ""有些事情是不值得你努力的，放弃也许会更好""}, {""sex"": ""1"", ""content"": ""放弃了，才能拥有更好的""}, {""sex"": ""1"", ""content"": ""爱你永远不会放弃""}, {""sex"": ""1"", ""content"": ""有时候放弃不是最爽的，最爽的是你一直放弃""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""意外终究是意外""}, {""sex"": ""1"", ""content"": ""意外有时候也挺美好的。""}, {""sex"": ""1"", ""content"": ""所有的意外都是命运定下来的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别把你饿瘦了""}, {""sex"": ""1"", ""content"": ""饿瘦了难道不帅了吗？""}, {""sex"": ""1"", ""content"": ""瘦点穿西装才是最好看的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别噎着""}, {""sex"": ""1"", ""content"": ""嗯嗯，我会小心吃的""}, {""sex"": ""1"", ""content"": ""你还别说，我真的差点噎着了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""灵魂出窍""}, {""sex"": ""1"", ""content"": ""可能你的灵魂飘来偷看我了。""}, {""sex"": ""1"", ""content"": ""我帮你把灵魂召唤回来。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""一早就是心灵鸡汤""}, {""sex"": ""1"", ""content"": ""多喝鸡汤，创造美好心灵。""}, {""sex"": ""1"", ""content"": ""要不我给你来碗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我见过你吗""}, {""sex"": ""1"", ""content"": ""我们梦里不是见过吗？""}, {""sex"": ""1"", ""content"": ""你搭讪的方式我挺喜欢的啊 ""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""嗯怎么回复""}, {""sex"": ""1"", ""content"": ""要不要这么惜字如金，都不能多说几个字吗？""}, {""sex"": ""1"", ""content"": ""你看看你，咱们场面一度就陷入了十分尴尬的地步。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""讨厌夏天""}, {""sex"": ""1"", ""content"": ""夏天太热了，实在是热得让人受不了啊。""}, {""sex"": ""1"", ""content"": ""我也不喜欢闷热的夏天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就一起吧""}, {""sex"": ""1"", ""content"": ""能跟小仙女一起是我的荣幸。""}, {""sex"": ""1"", ""content"": ""仙女都发话了，我怎么敢拒绝呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有安全感""}, {""sex"": ""1"", ""content"": ""我知道女生会比较敏感多疑，但你一定要相信我好吗？""}, {""sex"": ""1"", ""content"": ""别担心，我会给你十足的安全感，我会让你感受到我的真心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没你照片""}, {""sex"": ""1"", ""content"": ""难道你是想拿我的照片给岳父岳母看？""}, {""sex"": ""1"", ""content"": ""你可以亲手为我拍一张。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""真实的你""}, {""sex"": ""1"", ""content"": ""现在在你面前的我，就是最真实的我""}, {""sex"": ""1"", ""content"": ""我一直都是以最真实的面孔面对你，从未有过隐瞒""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我没有气质""}, {""sex"": ""1"", ""content"": ""怎么会没有呢，你有做我女朋友的气质啊！""}, {""sex"": ""1"", ""content"": ""我就是喜欢你这样的气质！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我的盖世英雄""}, {""sex"": ""1"", ""content"": ""我会踩着七彩祥云来到你身边的。""}, {""sex"": ""1"", ""content"": ""我会好好保护你，做你一个人的盖世英雄。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哈喽，在干嘛呢？""}, {""sex"": ""1"", ""content"": ""你难道真的不知道我在干嘛吗""}, {""sex"": ""1"", ""content"": ""报告!我正在想你呢！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喜欢浪漫""}, {""sex"": ""1"", ""content"": ""那我就想办法给你制造浪漫。""}, {""sex"": ""1"", ""content"": ""玫瑰，蜡烛，香槟，气球……安排。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我喝酒呢""}, {""sex"": ""1"", ""content"": ""不准喝太多，喝醉了没有我接你回家怎么办？""}, {""sex"": ""1"", ""content"": ""我也想喝，顺便醉在你怀里。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心里很难受，""}, {""sex"": ""1"", ""content"": ""看到你难受，我心里也觉得痛痛的。""}, {""sex"": ""1"", ""content"": ""那我给你换个快乐的心。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你就不能好好说话吗""}, {""sex"": ""1"", ""content"": ""我怕说的太好，你会被我吸引。""}, {""sex"": ""1"", ""content"": ""说的再好，最后也不能撩到你的心啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没可能""}, {""sex"": ""1"", ""content"": ""话可不能说得太绝对，到时候可就要啪啪打脸了。""}, {""sex"": ""1"", ""content"": ""没有试过就不能说没可能。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""咱俩不熟""}, {""sex"": ""1"", ""content"": ""那我们在油锅里再煎一下就熟了。""}, {""sex"": ""1"", ""content"": ""先来我家遛遛，反正以后都要熟的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎么想都行""}, {""sex"": ""1"", ""content"": ""那我想你是喜欢我的行吗？""}, {""sex"": ""1"", ""content"": ""你这样说的我有那么点想歪了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""什么地址""}, {""sex"": ""1"", ""content"": ""我老婆的地址，快给我报一下。""}, {""sex"": ""1"", ""content"": ""你家的地址呀，不会连你自己都不知道吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我刚刚吃完饭""}, {""sex"": ""1"", ""content"": ""吃什么好吃的，给我留点哦""}, {""sex"": ""1"", ""content"": ""要不再来吃点吧？那么瘦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你特别优秀""}, {""sex"": ""1"", ""content"": ""你喜欢这么优秀的我吗？""}, {""sex"": ""1"", ""content"": ""我怕不优秀你看不上我。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不要打扰""}, {""sex"": ""1"", ""content"": ""我要打扰你一辈子好不好？""}, {""sex"": ""1"", ""content"": ""不打扰才是最好的打扰。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有缘江湖见""}, {""sex"": ""1"", ""content"": ""你不就是我的江湖嘛？""}, {""sex"": ""1"", ""content"": ""我们现在不就是有缘嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不能去""}, {""sex"": ""1"", ""content"": ""咋滴你还想拦着我啊。""}, {""sex"": ""1"", ""content"": ""你说不去就不去，真难受。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你怎么看待死亡""}, {""sex"": ""1"", ""content"": ""那只是换一个方式活着罢了。""}, {""sex"": ""1"", ""content"": ""有些人活着,他已经死了,有些人死了,他还活着""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我被夸了""}, {""sex"": ""1"", ""content"": ""你这么优秀不应该被夸一下吗？""}, {""sex"": ""1"", ""content"": ""夸一夸仙女这不是很平常的事情吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""说话有水平""}, {""sex"": ""1"", ""content"": ""毕竟是在跟有水平的你说话嘛。""}, {""sex"": ""1"", ""content"": ""那我达到跟你谈恋爱的水平没有？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我投降了""}, {""sex"": ""1"", ""content"": ""对嘛，这才是明智的选择。""}, {""sex"": ""1"", ""content"": ""既然你投降了，那就投入我的怀抱吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你还会洗衣服啊""}, {""sex"": ""1"", ""content"": ""洗衣服这么简单的事情会难得到我吗？""}, {""sex"": ""1"", ""content"": ""我不仅会洗衣服，我还会做饭呢""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""戴眼镜""}, {""sex"": ""1"", ""content"": ""你戴着眼镜一定是很文气的女孩子""}, {""sex"": ""1"", ""content"": ""戴眼镜里最好看的人肯定就是你了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你不怕死吗""}, {""sex"": ""1"", ""content"": ""怕啊，但是我更怕我的世界没有你。""}, {""sex"": ""1"", ""content"": ""我要是怕死我就不会出现在这里了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你又皮了""}, {""sex"": ""1"", ""content"": ""略略略，你又不能拿我怎样。""}, {""sex"": ""1"", ""content"": ""不知道为什么，就是想在你面前皮。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这个人真奇怪""}, {""sex"": ""1"", ""content"": ""其实我也发现我挺奇怪的""}, {""sex"": ""1"", ""content"": ""哪里奇怪了？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""到单位了""}, {""sex"": ""1"", ""content"": ""单位上最漂亮的小仙女出现了~""}, {""sex"": ""1"", ""content"": ""小仙女又要开启忙碌的一天了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""发位置干嘛""}, {""sex"": ""1"", ""content"": ""我想看看我的心在哪里""}, {""sex"": ""1"", ""content"": ""看看你是不是在一个安全的位置呀""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们才认识几天啊""}, {""sex"": ""1"", ""content"": ""才几天吗？我怎么觉得我们已经认识好久了！""}, {""sex"": ""1"", ""content"": ""认识多久不重要，重要的是感觉对了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""网恋吗小哥哥""}, {""sex"": ""1"", ""content"": ""我自拍库 你想要的脸都有""}, {""sex"": ""1"", ""content"": ""如果我们今天见面 你觉得我们网恋的爱会更久吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""带口罩""}, {""sex"": ""1"", ""content"": ""现在情况越来越好了，有好多人都不戴口罩了""}, {""sex"": ""1"", ""content"": ""这么热的天戴口罩，我都要被闷得不行了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""看书。""}, {""sex"": ""1"", ""content"": ""没想到你这么爱学习，突然对你多了一点点喜欢。""}, {""sex"": ""1"", ""content"": ""是不是看如何喜欢我的书呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不能变胖了""}, {""sex"": ""1"", ""content"": ""再变胖，就一起减肥吧！""}, {""sex"": ""1"", ""content"": ""变胖了也一样是我的小可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是想让我变胖？""}, {""sex"": ""1"", ""content"": ""想啊，这样以后就没有人来抢你了。""}, {""sex"": ""1"", ""content"": ""变胖了也还是我的小可爱。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那要不你先去吃点东西呗""}, {""sex"": ""1"", ""content"": ""我看着你就饱了，还用吃什么吗。""}, {""sex"": ""1"", ""content"": ""没事，我等着你就好啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我自己睡挺好的""}, {""sex"": ""1"", ""content"": ""但是两个人睡会更舒服啊。""}, {""sex"": ""1"", ""content"": ""那是因为你没有体验过两个人的感觉。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我欠你的吗""}, {""sex"": ""1"", ""content"": ""既然知道你欠我，是不是应该给我补偿。""}, {""sex"": ""1"", ""content"": ""没有没有，你怎么可能会欠我呢？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说错什么了吗""}, {""sex"": ""1"", ""content"": ""没有呀，你说的每句话都挺有道理的。""}, {""sex"": ""1"", ""content"": ""你说的是对是错都没关系，反正我都以你为标准。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我怕他吃醋""}, {""sex"": ""1"", ""content"": ""你现在已经让我吃醋了。""}, {""sex"": ""1"", ""content"": ""为你吃醋的人一定很多吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要跟我谈一场恋爱嘛""}, {""sex"": ""1"", ""content"": ""你想让我和你谈场恋爱嘛。""}, {""sex"": ""1"", ""content"": ""为什么不呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""猫猫真的好可爱""}, {""sex"": ""1"", ""content"": ""再可爱也不及你可爱。""}, {""sex"": ""1"", ""content"": ""如果猫和你比可爱，我绝对选你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没什么事吧""}, {""sex"": ""1"", ""content"": ""没事没事，你别担心。""}, {""sex"": ""1"", ""content"": ""没事啊，就是想跟你聊聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""偷偷的睡""}, {""sex"": ""1"", ""content"": ""小心我跟老师打小报告哦。""}, {""sex"": ""1"", ""content"": ""偷偷睡睡得不安稳，还是光明正大地睡吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""又不在身边""}, {""sex"": ""1"", ""content"": ""总有一天，我会去到你身边。""}, {""sex"": ""1"", ""content"": ""现在交通还这么发达，你要是想见我我就去找你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""挺有缘""}, {""sex"": ""1"", ""content"": ""缘分这种东西真的妙不可言。""}, {""sex"": ""1"", ""content"": ""有缘千里来相会。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""很帅""}, {""sex"": ""1"", ""content"": ""你可真是个有眼光的小仙女""}, {""sex"": ""1"", ""content"": ""谢谢小仙女夸奖，你也很漂亮""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""瞧把你能耐的""}, {""sex"": ""1"", ""content"": ""难得有嘚瑟的机会我必须要好好抓住嘛。""}, {""sex"": ""1"", ""content"": ""我再有能耐还不是被你吃得死死的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我会过意不去的""}, {""sex"": ""1"", ""content"": ""没事的啦，都是我资源的好不好。""}, {""sex"": ""1"", ""content"": ""过意不去的时候，我希望你能请我吃饭。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不吃饭嘛""}, {""sex"": ""1"", ""content"": ""不吃饭呀……但我吃面""}, {""sex"": ""1"", ""content"": ""最近胃有点不舒服，所以就吃粥了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哭不出来了""}, {""sex"": ""1"", ""content"": ""那以后就不要哭了，这不是还有我吗。""}, {""sex"": ""1"", ""content"": ""不哭不哭，哭鼻子会不好看的。""}], ""lock"": 1}"
